mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55830.083528,14.8442,0.0541,,,,,,,,,1.364,4.00,6137.23,0.0812,0.9000,3.0642,1,Ks
55844.014321,14.8909,0.0322,,,,,,,,,0.705,4.00,4751.25,0.0634,1.4800,0.3859,1,Ks
55844.015180,14.8491,0.0322,,,,,,,,,0.800,4.00,4725.98,0.0608,1.1900,1.0803,1,Ks
55847.032414,14.7766,0.0336,,,,,,,,,0.981,4.00,4531.79,0.0745,0.9600,3.1697,1,Ks
55847.033177,14.8498,0.0398,,,,,,,,,0.973,4.00,4477.04,0.0618,1.0700,3.2602,1,Ks
55850.034697,14.8237,0.1046,,,,,,,,,1.593,4.00,4947.98,0.0559,0.9000,4.5492,1,Ks
55850.035476,14.8645,0.0855,,,,,,,,,1.707,4.00,4912.28,0.0540,0.8300,8.8114,1,Ks
55999.325557,14.9527,0.0363,,,,,,,,,0.717,4.00,5485.81,0.1786,1.4800,2.3632,1,Ks
55999.326309,14.9065,0.0366,,,,,,,,,0.661,4.00,5491.96,0.0659,1.7400,0.2438,1,Ks
56017.392180,14.7767,0.0249,,,,,,,,,0.619,4.00,5424.68,0.0978,1.4300,1.0568,1,Ks
56017.393167,14.8147,0.0309,,,,,,,,,0.582,4.00,5411.23,0.1043,1.7000,1.2356,1,Ks
56085.271796,14.9287,0.0367,,,,,,,,,1.009,4.00,4624.63,0.0652,1.0500,3.1136,1,Ks
56085.272863,14.9581,0.0367,,,,,,,,,0.765,4.00,4680.46,0.0571,1.3400,0.4285,1,Ks
56089.140126,14.9515,0.0425,,,,,,,,,0.728,4.00,4633.10,0.1515,2.0800,0.8687,1,Ks
56089.141986,15.0007,0.0315,,,,,,,,,0.670,4.00,4574.15,0.0736,1.2800,0.0275,1,Ks
56090.149634,14.8245,0.0290,,,,,,,,,0.641,4.00,4070.30,0.0717,1.4700,4.5120,1,Ks
56090.150557,14.7758,0.0193,,,,,,,,,0.632,4.00,4047.93,0.0800,1.1100,0.2388,1,Ks
56093.117584,14.8945,0.0397,,,,,,,,,0.654,4.00,4147.44,0.0938,1.5200,2.2925,1,Ks
56093.118427,14.7984,0.0296,,,,,,,,,0.659,4.00,4154.66,0.0691,1.1600,1.7093,1,Ks
56096.271815,14.7922,0.0242,,,,,,,,,0.617,4.00,3888.44,0.1118,1.3300,1.6803,1,Ks
56096.272737,14.8104,0.0246,,,,,,,,,0.631,4.00,3921.20,0.0819,1.2000,1.5510,1,Ks
56109.075353,15.0615,0.0307,,,,,,,,,0.676,4.00,5333.31,0.2119,2.0000,0.7586,1,Ks
56109.076288,14.9904,0.0308,,,,,,,,,0.622,4.00,5342.90,0.1454,1.7200,0.3526,1,Ks
56113.211063,14.7865,0.0248,,,,,,,,,0.797,4.00,3585.57,0.1202,1.0800,0.7723,1,Ks
56113.212099,14.7962,0.0198,,,,,,,,,0.745,4.00,3550.85,0.1066,0.9400,0.2347,1,Ks
56114.209082,14.7839,0.0270,,,,,,,,,0.750,4.00,3307.14,0.0839,1.1600,1.2450,1,Ks
56114.209930,14.8112,0.0241,,,,,,,,,0.659,4.00,3372.08,0.0946,1.2100,0.0921,1,Ks
56127.010384,14.7865,0.0346,,,,,,,,,0.707,4.00,6974.78,0.2118,1.3800,0.0485,1,Ks
56127.011120,14.7883,0.0391,,,,,,,,,0.614,4.00,6925.10,0.0708,1.5300,1.5238,1,Ks
56131.149831,14.7971,0.0244,,,,,,,,,0.664,4.00,4219.12,0.0779,1.5400,0.6690,1,Ks
56131.150646,14.8209,0.0276,,,,,,,,,0.616,4.00,4212.04,0.0985,1.6100,0.1897,1,Ks
56132.089746,15.0631,0.0410,,,,,,,,,0.808,4.00,3957.76,0.1122,1.2900,3.9236,1,Ks
56134.207307,14.8128,0.0285,,,,,,,,,0.614,4.00,4316.71,0.0698,1.3300,0.9123,1,Ks
56134.208085,14.8052,0.0397,,,,,,,,,0.624,4.00,4298.48,0.0720,1.6000,0.0421,1,Ks
56135.075254,14.9962,0.0280,,,,,,,,,0.614,4.00,4072.74,0.0683,1.3500,0.1835,1,Ks
56135.076045,14.9860,0.0254,,,,,,,,,0.632,4.00,4080.82,0.0657,1.0700,1.4484,1,Ks
56144.143488,14.7766,0.0386,,,,,,,,,0.933,4.00,4257.34,0.0534,1.1700,2.3081,1,Ks
56144.144260,14.7598,0.0347,,,,,,,,,0.881,4.00,4227.83,0.0603,1.1500,0.5246,1,Ks
56155.074201,15.0147,0.0571,,,,,,,,,0.917,4.00,3534.84,0.0531,1.2500,0.1573,1,Ks
56155.075001,15.0328,0.0362,,,,,,,,,0.824,4.00,3512.34,0.0506,1.1300,0.4035,1,Ks
56156.995810,14.7849,0.0305,,,,,,,,,0.944,4.00,3627.56,0.0556,0.9400,2.0982,1,Ks
56156.996605,14.8101,0.0266,,,,,,,,,0.868,4.00,3610.98,0.0521,1.0200,1.7050,1,Ks
56158.003688,14.8086,0.0216,,,,,,,,,0.663,4.00,4685.33,0.0835,1.0700,1.7290,1,Ks
56158.004464,14.8184,0.0259,,,,,,,,,0.674,4.00,4666.50,0.0876,1.1100,0.3474,1,Ks
56158.122313,14.9665,0.0311,,,,,,,,,0.796,4.00,4321.56,0.0579,1.3500,1.5278,1,Ks
56158.123125,14.9979,0.0272,,,,,,,,,0.732,4.00,4323.62,0.0802,1.1700,1.5709,1,Ks
56169.058343,14.9059,0.0317,,,,,,,,,0.625,4.00,5117.25,0.0690,1.6000,2.0266,1,Ks
56169.059204,14.8692,0.0295,,,,,,,,,0.589,4.00,5121.37,0.0723,1.6100,1.1610,1,Ks
56169.137534,14.8368,0.0285,,,,,,,,,0.598,4.00,5290.52,0.0815,1.8100,1.1128,1,Ks
56169.138310,14.8127,0.0306,,,,,,,,,0.587,4.00,5299.02,0.0858,1.4300,3.9249,1,Ks
56182.040009,14.9563,0.0255,,,,,,,,,0.554,4.00,5282.89,0.0950,1.3900,2.2857,1,Ks
56182.041677,14.9009,0.0397,,,,,,,,,0.598,4.00,5251.97,0.0859,1.6700,0.4966,1,Ks
56196.076792,14.7733,0.0306,,,,,,,,,0.606,4.00,6362.83,0.0932,1.6100,0.0641,1,Ks
56196.077535,14.7453,0.0297,,,,,,,,,0.635,4.00,6353.08,0.0800,1.4900,0.5005,1,Ks
56208.055973,14.9832,0.0352,,,,,,,,,0.808,4.00,4939.37,0.0843,1.3300,1.9202,1,Ks
56208.056685,14.9253,0.0347,,,,,,,,,0.697,4.00,4902.98,0.0935,1.2800,0.6109,1,Ks
56353.376461,14.7955,0.0389,,,,,,,,,0.735,4.00,5752.67,0.0750,1.9100,0.3310,1,Ks
56353.377226,14.7975,0.0364,,,,,,,,,0.779,4.00,5778.04,0.1435,1.3300,0.2370,1,Ks
56360.385622,14.8489,0.0358,,,,,,,,,0.587,4.00,5911.98,0.0815,1.8400,3.0595,1,Ks
56360.386396,14.8073,0.0313,,,,,,,,,0.566,4.00,5908.85,0.0686,1.5900,1.3068,1,Ks
56365.339561,14.8107,0.0679,,,,,,,,,1.460,4.00,4960.50,0.0832,0.8400,3.8190,1,Ks
56365.340369,14.9178,0.0697,,,,,,,,,1.420,4.00,4898.08,0.0945,0.8800,6.2067,1,Ks
56369.323405,15.1115,0.0434,,,,,,,,,0.600,4.00,5193.17,0.1171,2.0200,4.4302,1,Ks
56369.324182,14.9354,0.0419,,,,,,,,,0.570,4.00,5204.35,0.1273,1.7100,2.8144,1,Ks
56378.380789,14.8519,0.0299,,,,,,,,,0.576,4.00,5085.33,0.1119,1.6200,3.5792,1,Ks
56378.382056,14.7763,0.0313,,,,,,,,,0.605,4.00,5059.77,0.1024,1.7700,0.1292,1,Ks
56469.285978,14.8988,0.0573,,,,,,,,,1.163,4.00,3470.61,0.0672,0.9200,6.7195,1,Ks
56469.286764,14.8492,0.0977,,,,,,,,,1.345,4.00,3477.03,0.0658,0.7500,1.4419,1,Ks
56487.028837,14.7548,0.0230,,,,,,,,,0.521,4.00,4893.57,0.1115,1.2500,1.7055,1,Ks
56487.029617,14.8194,0.0306,,,,,,,,,0.551,4.00,4884.75,0.1069,1.7200,0.7617,1,Ks
56510.005658,14.7994,0.0523,,,,,,,,,1.087,4.00,5225.85,0.0620,1.1500,4.8820,1,Ks
56510.006478,14.8610,0.0381,,,,,,,,,0.944,4.00,5202.42,0.0657,0.9800,1.7974,1,Ks
56510.137807,14.8387,0.0306,,,,,,,,,0.581,4.00,5186.90,0.0838,1.3500,2.7043,1,Ks
56510.138571,14.8198,0.0321,,,,,,,,,0.629,4.00,5324.00,0.1020,1.2300,0.1528,1,Ks
56511.127792,14.7720,0.0340,,,,,,,,,0.556,4.00,4884.79,0.0762,1.8500,0.3556,1,Ks
56511.128614,14.7652,0.0301,,,,,,,,,0.602,4.00,4874.58,0.0840,1.4200,0.4560,1,Ks
56512.200083,14.9399,0.0313,,,,,,,,,0.692,4.00,4558.21,0.0865,1.5300,0.3093,1,Ks
56512.200847,14.9346,0.0266,,,,,,,,,0.759,4.00,4552.82,0.0760,1.0500,0.7259,1,Ks
56514.211852,14.8146,0.0866,,,,,,,,,1.381,4.00,3989.80,0.0906,0.9100,3.1732,1,Ks
56514.212664,14.8654,0.0611,,,,,,,,,1.392,4.00,3992.82,0.0758,0.9800,2.1210,1,Ks
56535.044233,14.7907,0.0327,,,,,,,,,0.639,4.00,4578.64,0.1048,1.7200,0.4596,1,Ks
56535.045020,14.8302,0.0238,,,,,,,,,0.597,4.00,4532.98,0.0899,1.1800,0.6319,1,Ks
56536.095611,14.9045,0.0481,,,,,,,,,1.029,4.00,4738.58,0.1246,1.0600,2.2239,1,Ks
56536.096409,14.8517,0.0359,,,,,,,,,0.894,4.00,4754.42,0.0561,0.9500,4.5797,1,Ks
56560.028923,14.7669,0.0301,,,,,,,,,0.800,4.00,5758.08,0.2233,1.6200,1.2901,1,Ks
56560.029776,14.7567,0.0233,,,,,,,,,0.721,4.00,5752.13,0.0790,1.2800,1.1023,1,Ks
56563.027917,14.8024,0.0297,,,,,,,,,0.733,4.00,4457.76,0.0607,1.3200,0.7765,1,Ks
56563.028688,14.8201,0.0232,,,,,,,,,0.788,4.00,4455.55,0.0630,0.9500,2.0650,1,Ks
56572.001283,14.9325,0.0319,,,,,,,,,0.692,4.00,5039.70,0.0853,1.4700,0.7635,1,Ks
56572.002028,14.9459,0.0422,,,,,,,,,0.744,4.00,5028.25,0.0635,1.3700,1.2385,1,Ks
56573.016777,14.7948,0.0273,,,,,,,,,0.692,4.00,5871.90,0.0783,1.2200,1.5145,1,Ks
56573.017552,14.8227,0.0337,,,,,,,,,0.694,4.00,5871.17,0.0925,1.3100,1.5413,1,Ks
56584.005898,14.7951,0.0287,,,,,,,,,0.717,4.00,6013.19,0.0828,1.3500,0.8616,1,Ks
56584.006658,14.7666,0.0322,,,,,,,,,0.728,4.00,6015.69,0.0985,1.5900,0.1647,1,Ks
56746.394251,15.0595,0.0411,,,,,,,,,1.103,4.00,3658.71,0.0489,1.0600,0.9399,1,Ks
56746.395049,14.9598,0.0355,,,,,,,,,1.023,4.00,3651.80,0.0658,0.7400,3.4938,1,Ks
56788.388317,14.7910,0.0307,,,,,,,,,0.875,4.00,4360.58,0.1070,1.1400,0.4517,1,Ks
56788.389134,14.8284,0.0394,,,,,,,,,0.990,4.00,4399.60,0.1564,0.8500,0.5110,1,Ks
56789.220284,14.8921,0.0317,,,,,,,,,0.724,4.00,4591.33,0.0564,1.2700,2.3935,1,Ks
56789.221088,14.8960,0.0338,,,,,,,,,0.762,4.00,4513.77,0.0607,1.3400,0.0891,1,Ks
56806.187738,15.0262,0.0368,,,,,,,,,1.050,4.00,4123.51,0.0709,0.8400,0.6745,1,Ks
56806.188544,15.0227,0.0388,,,,,,,,,0.979,4.00,4116.20,0.0596,0.9800,2.9511,1,Ks
56824.321641,14.7766,0.0411,,,,,,,,,0.975,4.00,5518.94,0.0575,1.0100,0.0274,1,Ks
56824.322429,14.8258,0.0520,,,,,,,,,1.039,4.00,5517.66,0.0618,1.0600,0.9235,1,Ks
56826.160908,14.9678,0.0390,,,,,,,,,0.865,4.00,5546.67,0.0704,1.4400,0.0055,1,Ks
56826.161752,15.0519,0.0367,,,,,,,,,0.883,4.00,5506.27,0.0665,1.3500,1.9006,1,Ks
56826.261266,14.9064,0.0667,,,,,,,,,1.167,4.00,5213.18,0.1041,1.0100,3.4836,1,Ks
56826.262092,15.0417,0.0878,,,,,,,,,1.420,4.00,5163.19,0.0710,0.9700,3.1044,1,Ks
56827.362715,14.7974,0.0420,,,,,,,,,0.927,4.00,6187.27,0.1884,1.1100,0.1964,1,Ks
56827.363475,14.8101,0.0476,,,,,,,,,0.890,4.00,6161.86,0.1531,1.1500,0.6675,1,Ks
56833.255315,14.8209,0.0353,,,,,,,,,0.685,4.00,4638.56,0.0826,1.2900,0.4916,1,Ks
56833.256113,14.8108,0.0273,,,,,,,,,0.682,4.00,4674.22,0.1090,1.4800,0.5565,1,Ks
56839.031697,14.8281,0.0432,,,,,,,,,0.714,4.00,5146.57,0.0840,1.3900,2.7635,1,Ks
56839.032477,14.7617,0.0368,,,,,,,,,0.873,4.00,5078.69,0.1237,1.1900,0.2867,1,Ks
56839.137116,14.8074,0.0364,,,,,,,,,0.808,4.00,4680.66,0.0810,1.4900,2.5046,1,Ks
56839.137935,14.8347,0.0320,,,,,,,,,0.816,4.00,4585.92,0.1329,1.1200,0.0427,1,Ks
56839.151914,14.7857,0.0878,,,,,,,,,0.954,4.00,4599.79,0.2641,0.8900,0.3732,1,Ks
56839.152751,14.8257,0.0394,,,,,,,,,0.838,4.00,4574.25,0.0644,1.2000,2.1136,1,Ks
56842.027848,14.7579,0.0459,,,,,,,,,1.113,4.00,4850.40,0.0798,1.0700,8.3526,1,Ks
56842.028634,14.7857,0.0481,,,,,,,,,1.054,4.00,4745.92,0.0965,1.0200,0.2113,1,Ks
56846.110509,14.9927,0.0330,,,,,,,,,0.772,4.00,5384.23,0.1136,1.0700,0.8299,1,Ks
56846.111354,15.0011,0.0422,,,,,,,,,0.703,4.00,5314.73,0.0964,1.4400,3.1377,1,Ks
56852.026558,14.8071,0.0371,,,,,,,,,0.780,4.00,6243.69,0.1522,1.5800,0.3743,1,Ks
56852.027297,14.7716,0.0319,,,,,,,,,0.769,4.00,6249.50,0.0811,1.6800,2.2189,1,Ks
56852.071137,14.7513,0.0252,,,,,,,,,0.514,4.00,5972.21,0.0877,1.4400,3.9726,1,Ks
56852.071904,14.7924,0.0331,,,,,,,,,0.551,4.00,5990.19,0.0765,1.6600,2.2471,1,Ks
56866.035632,14.9916,1.0151,,,,,,,,,0.639,4.00,5292.65,0.0609,2.7800,4.1791,1,Ks
56879.153521,14.9599,0.0306,,,,,,,,,0.719,4.00,4719.48,0.0634,1.2600,0.1222,1,Ks
56879.154313,14.9563,0.0302,,,,,,,,,0.692,4.00,4717.95,0.0687,1.3400,2.1607,1,Ks
56888.170115,14.7971,0.0337,,,,,,,,,0.757,4.00,5960.06,0.0853,1.4600,1.5636,1,Ks
56888.170948,14.8044,0.0370,,,,,,,,,0.796,4.00,5943.65,0.0842,1.3900,2.2544,1,Ks
56889.187478,15.0520,0.0437,,,,,,,,,0.842,4.00,4918.52,0.0659,1.2000,0.0924,1,Ks
56889.188266,15.0572,0.0429,,,,,,,,,0.756,4.00,4907.89,0.0701,1.5200,1.4406,1,Ks
56926.092678,14.9355,0.0318,,,,,,,,,0.527,4.00,4745.79,0.0719,1.9100,2.4443,1,Ks
56926.093569,15.0283,0.0292,,,,,,,,,0.578,4.00,4706.87,0.0757,1.2500,0.4057,1,Ks
56938.054167,14.8064,0.0303,,,,,,,,,0.580,4.00,6339.50,0.0900,1.7300,1.3853,1,Ks
56938.054952,14.8201,0.0368,,,,,,,,,0.591,4.00,6267.11,0.0862,1.5400,0.2632,1,Ks
57255.010640,14.7882,0.0278,,,,,,,,,0.689,4.00,5053.19,0.0953,1.1900,1.0742,1,Ks
57255.011301,14.7852,0.0325,,,,,,,,,0.695,4.00,5018.25,0.0730,1.4600,0.1860,1,Ks
57267.005586,,,,,15.7171,0.0252,,,,,0.694,10.00,475.15,0.0935,0.8400,4.8689,1,Y
57267.006608,,,,,15.6193,0.0123,,,,,0.651,10.00,471.54,0.1072,0.7200,6.0478,1,Y
57267.008894,,,16.4379,0.0955,,,,,,,0.679,10.00,184.37,0.0996,2.6200,213.9585,1,Z
57267.009906,,,15.8611,0.0105,,,,,,,0.697,10.00,179.03,0.1236,0.5800,1.2849,1,Z
57272.074621,14.7708,0.0552,,,,,,,,,1.140,4.00,4430.56,0.0762,0.9000,3.3026,1,Ks
57272.075309,14.8081,0.0369,,,,,,,,,1.004,4.00,4379.86,0.0982,1.0300,0.2672,1,Ks
57274.077329,14.8184,0.0507,,,,,,,,,0.892,4.00,4379.42,0.0767,1.0800,2.1367,1,Ks
57274.078022,14.8171,0.0344,,,,,,,,,0.837,4.00,4389.71,0.0783,1.0400,1.2734,1,Ks
57275.020533,14.7765,0.0345,,,,,,,,,0.938,4.00,4685.92,0.0620,0.8700,0.3436,1,Ks
57275.021468,14.8280,0.0543,,,,,,,,,1.157,4.00,4689.15,0.0527,1.1200,0.7935,1,Ks
57277.121982,,,,,,,,,14.8975,0.0135,0.646,4.00,3641.99,0.0900,1.1200,1.0252,1,H
57277.122661,,,,,,,,,14.8972,0.0154,0.665,4.00,3679.45,0.0791,1.1600,0.2628,1,H
57277.124459,14.8805,0.0312,,,,,,,,,0.660,4.00,4237.42,0.0780,1.4200,0.2786,1,Ks
57277.125173,14.8036,0.0304,,,,,,,,,0.611,4.00,4211.75,0.0718,1.5400,0.0979,1,Ks
57277.127555,,,,,,,15.1925,0.0149,,,0.688,6.00,905.50,0.0839,0.6500,1.0830,1,J
57277.128663,,,,,,,15.1883,0.0090,,,0.701,6.00,896.64,0.0885,0.7200,0.4815,1,J
57589.244781,14.8212,0.0213,,,,,,,,,0.646,4.00,4162.45,0.1031,1.3100,2.1166,1,Ks
57589.245572,14.8363,0.0260,,,,,,,,,0.736,4.00,4157.65,0.0889,1.4100,3.4217,1,Ks
57623.005344,14.7934,0.0416,,,,,,,,,0.695,4.00,7010.56,0.0781,1.6000,1.9800,1,Ks
57623.006153,14.7433,0.0291,,,,,,,,,0.726,4.00,6929.38,0.0896,1.3600,0.2031,1,Ks
57841.382443,14.9680,0.0336,,,,,,,,,0.650,4.00,4956.55,0.0927,1.4200,1.0192,1,Ks
57841.383262,15.0003,0.0388,,,,,,,,,0.699,4.00,4963.00,0.0743,1.4600,0.8129,1,Ks
58715.193178,15.0339,0.0417,,,,,,,,,0.733,4.00,4792.38,0.0591,1.5300,0.7668,1,Ks
58715.193915,15.0547,0.0448,,,,,,,,,0.718,4.00,4816.44,0.0721,1.6100,0.1113,1,Ks
56132.090548,,,,,,,,,,,0.940,4.00,3960.85,0.0820,,,0,Ks
56866.034835,,,,,,,,,,,0.695,4.00,5578.99,0.0688,,,0,Ks
