mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
56882.157357,10.5915,0.0188,,,,,,,,,0.626,4.00,4460.75,0.0837,7.2100,0.6707,1,Ks
56883.021852,10.8261,0.0310,,,,,,,,,0.628,4.00,5160.87,0.0851,7.7900,1.4273,1,Ks
56883.022280,10.7024,0.0176,,,,,,,,,0.649,4.00,5123.48,0.0819,5.4900,1.4660,1,Ks
56883.101273,10.7085,0.0225,,,,,,,,,0.568,4.00,4893.21,0.0777,7.4500,1.5402,1,Ks
56883.101690,10.6508,0.0343,,,,,,,,,0.565,4.00,4869.62,0.0810,11.7200,1.5438,1,Ks
56883.140697,10.6891,0.0253,,,,,,,,,0.630,4.00,4852.83,0.0943,7.1200,1.2369,1,Ks
56883.141115,10.6074,0.0190,,,,,,,,,0.616,4.00,4886.12,0.0834,5.3700,0.5202,1,Ks
56883.177302,10.5749,0.0152,,,,,,,,,0.872,4.00,5114.35,0.0984,1.6400,8.9370,1,Ks
56883.177704,10.5570,0.0158,,,,,,,,,0.876,4.00,5092.44,0.1082,1.4100,3.2022,1,Ks
56884.167370,10.6758,0.0158,,,,,,,,,0.764,4.00,4809.21,0.0824,4.1600,3.7822,1,Ks
56884.167787,10.6293,0.0086,,,,,,,,,0.858,4.00,4806.10,0.0690,1.7500,0.3627,1,Ks
56885.099043,10.5951,0.0161,,,,,,,,,0.948,4.00,4508.86,0.0616,2.6600,1.8048,1,Ks
56885.099454,10.5474,0.0162,,,,,,,,,0.962,4.00,4517.50,0.0960,2.2500,4.2341,1,Ks
56885.154245,10.6189,0.0138,,,,,,,,,0.705,4.00,4466.27,0.0953,4.0500,0.2892,1,Ks
56885.154639,10.6046,0.0185,,,,,,,,,0.725,4.00,4463.36,0.0827,6.8500,1.5908,1,Ks
56886.095687,10.6142,0.0177,,,,,,,,,0.824,4.00,5361.75,0.1060,4.4000,3.1457,1,Ks
56886.096115,10.5980,0.0158,,,,,,,,,0.763,4.00,5365.38,0.0588,3.5700,1.0186,1,Ks
56886.133778,10.6386,0.0164,,,,,,,,,0.817,4.00,5347.21,0.0899,3.4200,4.0640,1,Ks
56886.134188,10.6264,0.0115,,,,,,,,,0.800,4.00,5337.44,0.0818,2.6600,4.4400,1,Ks
56887.094093,10.8519,0.0328,,,,,,,,,0.615,4.00,5257.40,0.1038,8.1200,4.8983,1,Ks
56887.094516,10.7045,0.0226,,,,,,,,,0.664,4.00,5270.57,0.1123,5.8300,0.9014,1,Ks
56887.132151,10.6977,0.0153,,,,,,,,,0.656,4.00,5110.04,0.1137,4.8600,0.2690,1,Ks
56887.132545,10.6261,0.0200,,,,,,,,,0.649,4.00,5109.23,0.0979,5.8700,1.1064,1,Ks
56887.171598,10.6305,0.0164,,,,,,,,,1.007,4.00,5348.10,0.0828,2.2400,0.6153,1,Ks
56887.172008,10.6019,0.0130,,,,,,,,,0.994,4.00,5351.12,0.0946,1.5400,1.0805,1,Ks
56888.116193,10.7697,0.0324,,,,,,,,,0.503,4.00,5412.09,0.0749,9.1000,2.5658,1,Ks
56888.155057,10.7211,0.0164,,,,,,,,,0.825,4.00,5846.98,0.0854,3.0600,7.2713,1,Ks
56888.155472,10.6783,0.0169,,,,,,,,,0.774,4.00,5828.38,0.1042,4.2800,1.6194,1,Ks
56889.172946,10.8181,0.0103,,,,,,,,,0.933,4.00,4881.03,0.0556,1.8000,1.5122,1,Ks
56889.173347,10.7960,0.0122,,,,,,,,,0.919,4.00,4871.75,0.0660,2.2200,0.2126,1,Ks
56890.085156,10.8475,0.0214,,,,,,,,,0.618,4.00,4969.93,0.0953,5.9100,0.1223,1,Ks
56890.085566,10.7763,0.0129,,,,,,,,,0.707,4.00,4964.02,0.0740,3.7100,0.4113,1,Ks
56890.141384,10.8372,0.0269,,,,,,,,,0.623,4.00,5067.10,0.0893,7.6600,2.5107,1,Ks
56890.141876,10.7445,0.0195,,,,,,,,,0.623,4.00,5100.81,0.1105,6.2600,2.1343,1,Ks
56891.000074,10.8296,0.0118,,,,,,,,,0.846,4.00,6012.69,0.0805,2.2900,1.6229,1,Ks
56891.000500,10.7992,0.0077,,,,,,,,,0.824,4.00,6013.52,0.0736,1.8500,2.5043,1,Ks
56891.075358,10.7802,0.0207,,,,,,,,,0.695,4.00,5158.08,0.1132,6.0500,2.5281,1,Ks
56891.075798,10.8161,0.0219,,,,,,,,,0.736,4.00,5152.84,0.0726,5.0500,24.8030,1,Ks
56891.115018,10.6885,0.0403,,,,,,,,,0.854,4.00,5014.71,0.0601,3.1600,0.5015,1,Ks
56891.115462,10.6552,0.0173,,,,,,,,,0.788,4.00,5018.16,0.0766,4.2000,1.3924,1,Ks
56891.156964,10.8258,0.0382,,,,,,,,,0.683,4.00,5117.93,0.0866,9.7000,0.1994,1,Ks
56891.157353,10.6315,0.0243,,,,,,,,,0.730,4.00,5127.57,0.0737,6.5700,0.2569,1,Ks
56893.078479,10.7533,0.0191,,,,,,,,,0.651,4.00,4347.09,0.0567,4.6500,1.3568,1,Ks
56893.078899,10.6060,0.0175,,,,,,,,,0.671,4.00,4345.12,0.0567,4.9300,0.8703,1,Ks
56893.115793,10.7162,0.0234,,,,,,,,,0.611,4.00,4353.75,0.0734,6.8900,0.0185,1,Ks
56893.116221,10.5635,0.0209,,,,,,,,,0.616,4.00,4344.84,0.0713,6.2500,5.4880,1,Ks
56894.088602,10.7133,0.0165,,,,,,,,,0.642,4.00,4534.00,0.0920,4.4300,0.3634,1,Ks
56894.089025,10.6231,0.0193,,,,,,,,,0.658,4.00,4530.43,0.0565,4.9800,1.6969,1,Ks
56894.126133,10.6414,0.0168,,,,,,,,,0.770,4.00,4683.57,0.0927,3.6700,0.7962,1,Ks
56894.126551,10.5783,0.0163,,,,,,,,,0.767,4.00,4699.40,0.0817,3.6600,2.0605,1,Ks
56896.073901,10.6418,0.0130,,,,,,,,,0.804,4.00,4290.17,0.0652,3.3400,10.5634,1,Ks
56896.074323,10.6277,0.0153,,,,,,,,,0.769,4.00,4272.75,0.0645,4.2900,1.4097,1,Ks
56896.113928,10.6668,0.0134,,,,,,,,,0.730,4.00,4364.72,0.0743,3.8300,0.8948,1,Ks
56896.114334,10.6053,0.0191,,,,,,,,,0.760,4.00,4352.81,0.0607,4.7600,0.7842,1,Ks
56896.151753,10.6380,0.0159,,,,,,,,,0.763,4.00,4566.01,0.0849,3.2500,0.2023,1,Ks
56896.152170,11.6484,0.3749,,,,,,,,,0.908,4.00,4694.25,0.0814,6.5300,278.1841,1,Ks
56897.087758,10.6851,0.0211,,,,,,,,,0.664,4.00,4153.16,0.0801,6.1900,2.7388,1,Ks
56897.088178,10.6103,0.0121,,,,,,,,,0.677,4.00,4155.71,0.0581,3.4300,1.0528,1,Ks
56897.129164,10.6277,0.0201,,,,,,,,,0.973,4.00,4641.11,0.0583,2.1700,0.1853,1,Ks
56897.129557,10.6109,0.0136,,,,,,,,,1.040,4.00,4620.40,0.0614,1.9600,1.0825,1,Ks
56898.061281,10.6642,0.0136,,,,,,,,,0.716,4.00,4669.88,0.0609,3.7000,0.5189,1,Ks
56898.061700,10.5871,0.0181,,,,,,,,,1.014,4.00,4667.02,0.0735,1.9900,1.4937,1,Ks
56898.099887,10.6970,0.0175,,,,,,,,,0.704,4.00,4301.78,0.0613,5.4900,1.6019,1,Ks
56898.100294,10.6187,0.0193,,,,,,,,,0.683,4.00,4289.92,0.0659,5.2600,0.9268,1,Ks
56898.138557,10.6214,0.0247,,,,,,,,,0.852,4.00,4226.43,0.1157,3.9600,0.0546,1,Ks
56898.138950,10.6015,0.0130,,,,,,,,,0.909,4.00,4207.06,0.1041,2.7400,0.5839,1,Ks
56899.044369,10.7911,0.0442,,,,,,,,,0.626,4.00,4362.05,0.0865,10.6200,7.2397,1,Ks
56899.084326,10.6687,0.0128,,,,,,,,,0.702,4.00,3767.19,0.0584,3.4500,2.4054,1,Ks
56899.084744,10.6150,0.0131,,,,,,,,,0.737,4.00,3769.77,0.0657,2.8500,0.5384,1,Ks
56899.122810,10.6534,0.0159,,,,,,,,,0.755,4.00,3773.91,0.0573,3.2600,0.7124,1,Ks
56899.123263,10.6127,0.0167,,,,,,,,,0.765,4.00,3779.73,0.0719,4.0100,2.1286,1,Ks
56900.050706,10.7801,0.0280,,,,,,,,,0.567,4.00,4038.66,0.0976,9.2300,2.3997,1,Ks
56900.051156,10.6705,0.0237,,,,,,,,,0.550,4.00,4030.52,0.0919,7.2600,0.8347,1,Ks
56900.099017,10.7256,0.0176,,,,,,,,,0.683,4.00,4163.85,0.0741,5.1900,0.7486,1,Ks
56900.099424,10.6331,0.0154,,,,,,,,,0.698,4.00,4152.56,0.0869,4.2100,0.3372,1,Ks
56900.142348,10.7579,0.0175,,,,,,,,,0.683,4.00,4119.35,0.0634,4.0900,0.6760,1,Ks
56900.142745,10.7297,0.0170,,,,,,,,,0.735,4.00,4122.37,0.0623,3.9700,1.2459,1,Ks
56901.084683,10.8050,0.0179,,,,,,,,,0.647,4.00,4867.84,0.0770,5.6100,0.0161,1,Ks
56901.085128,10.7759,0.0176,,,,,,,,,0.664,4.00,4849.23,0.0869,5.0400,0.6625,1,Ks
56907.149912,10.6180,0.0173,,,,,,,,,0.806,4.00,4896.69,0.0815,3.6500,2.5458,1,Ks
56907.150296,10.5690,0.0184,,,,,,,,,0.864,4.00,4916.29,0.1343,3.2600,3.0087,1,Ks
56910.025082,10.6911,0.0294,,,,,,,,,0.829,4.00,5376.21,0.1280,5.7300,5.1733,1,Ks
56910.025499,10.6153,0.0239,,,,,,,,,0.917,4.00,5368.54,0.0561,4.7800,6.1452,1,Ks
56910.064368,10.6679,0.0148,,,,,,,,,0.734,4.00,4920.47,0.0714,3.6600,2.2569,1,Ks
56910.101016,10.5833,0.0198,,,,,,,,,0.687,4.00,4964.65,0.0699,6.3800,1.0861,1,Ks
56910.101414,10.5860,0.0160,,,,,,,,,0.631,4.00,4956.35,0.0730,5.9200,0.4791,1,Ks
56911.015016,10.9776,0.0558,,,,,,,,,0.548,4.00,4573.81,0.0837,15.6100,0.8725,1,Ks
56911.015464,10.7978,0.0323,,,,,,,,,0.591,4.00,4572.54,0.0865,8.3700,1.9060,1,Ks
56911.054207,10.7403,0.0155,,,,,,,,,0.655,4.00,4618.02,0.0745,4.2600,0.6962,1,Ks
56911.054620,10.6662,0.0254,,,,,,,,,0.648,4.00,4619.31,0.0771,8.1300,0.2054,1,Ks
56911.093202,10.7703,0.0343,,,,,,,,,0.567,4.00,4765.81,0.1079,10.6700,0.4657,1,Ks
56911.093675,10.6572,0.0248,,,,,,,,,0.612,4.00,4775.04,0.1064,8.4600,0.2785,1,Ks
56912.009553,10.7051,0.0187,,,,,,,,,0.633,4.00,4594.90,0.1025,4.4900,0.4181,1,Ks
56912.058954,10.6609,0.0243,,,,,,,,,0.622,4.00,4504.56,0.0787,8.5800,1.4630,1,Ks
56912.059361,10.6239,0.0236,,,,,,,,,0.620,4.00,4497.71,0.0913,6.8300,1.1623,1,Ks
56912.102273,10.7503,0.0196,,,,,,,,,0.630,4.00,4858.75,0.0901,5.4400,0.5909,1,Ks
56912.102684,10.7425,0.0219,,,,,,,,,0.600,4.00,4861.18,0.0889,6.5600,2.2083,1,Ks
56915.005076,10.7058,0.0191,,,,,,,,,1.309,4.00,5172.14,0.0762,0.9300,8.9039,1,Ks
56915.005520,10.6977,0.0191,,,,,,,,,1.243,4.00,5189.82,0.0970,1.4700,0.9286,1,Ks
56915.051850,10.6315,0.0291,,,,,,,,,1.561,4.00,4743.10,0.1006,1.0000,4.4223,1,Ks
56915.052282,10.6224,0.0323,,,,,,,,,1.877,4.00,4781.62,0.0848,0.5100,0.3901,1,Ks
56915.097808,10.4967,0.0477,,,,,,,,,1.675,4.00,4614.46,0.0680,1.5000,12.8706,1,Ks
56916.003988,10.8126,0.0282,,,,,,,,,0.758,4.00,5698.81,0.0585,7.3600,29.3778,1,Ks
56916.004426,10.6340,0.0120,,,,,,,,,0.932,4.00,5686.54,0.0726,2.3600,0.9614,1,Ks
56916.042240,10.6930,0.0171,,,,,,,,,0.644,4.00,5811.96,0.0705,5.2900,0.4579,1,Ks
56916.042690,10.6337,0.0151,,,,,,,,,0.758,4.00,5807.54,0.0595,3.3300,1.1189,1,Ks
56916.079995,10.6373,0.0134,,,,,,,,,0.875,4.00,5606.26,0.0548,2.6600,6.0022,1,Ks
56916.080413,10.5924,0.0162,,,,,,,,,0.845,4.00,5620.46,0.0606,3.0100,0.6529,1,Ks
56919.100844,10.6352,0.0173,,,,,,,,,0.880,4.00,3857.44,0.0733,2.5900,0.6108,1,Ks
56919.101424,10.5887,0.0222,,,,,,,,,0.800,4.00,3845.32,0.0551,5.0800,4.4486,1,Ks
56920.048234,10.6316,0.0159,,,,,,,,,1.004,4.00,4449.33,0.0526,1.9500,2.6080,1,Ks
56920.048819,10.5981,0.0197,,,,,,,,,0.912,4.00,4456.04,0.0649,3.9300,0.7745,1,Ks
56920.107692,10.5968,0.0211,,,,,,,,,1.116,4.00,4546.67,0.0651,2.2300,1.6144,1,Ks
56920.108258,10.5598,0.0254,,,,,,,,,1.138,4.00,4549.25,0.0736,1.6800,1.7365,1,Ks
56921.031341,10.7011,0.0164,,,,,,,,,0.671,4.00,5294.31,0.0664,4.0100,0.2497,1,Ks
56921.031933,10.6663,0.0206,,,,,,,,,0.743,4.00,5273.06,0.0728,5.6400,4.3507,1,Ks
56921.093585,10.5861,0.0169,,,,,,,,,0.699,4.00,5263.94,0.0773,5.2900,0.2435,1,Ks
56921.094158,10.6555,0.0219,,,,,,,,,0.676,4.00,5281.33,0.0948,7.1300,0.0585,1,Ks
56922.027691,10.7292,0.0140,,,,,,,,,0.703,4.00,6212.19,0.1274,4.0700,1.7077,1,Ks
56922.028546,10.7979,0.0519,,,,,,,,,0.634,4.00,6195.66,0.1649,21.2200,22.4047,1,Ks
56922.091530,10.6174,0.0169,,,,,,,,,0.649,4.00,5445.06,0.0841,5.2800,0.6812,1,Ks
56922.092114,10.5908,0.0254,,,,,,,,,0.605,4.00,5447.13,0.1096,7.6000,0.4581,1,Ks
56923.022360,10.6715,0.0279,,,,,,,,,0.571,4.00,4942.04,0.0968,9.5900,1.3666,1,Ks
56923.024940,10.6972,0.0192,,,,,,,,,0.714,4.00,4900.66,0.0700,4.5100,2.5601,1,Ks
56923.086244,10.6853,0.0150,,,,,,,,,0.710,4.00,4684.00,0.0636,4.3400,0.9091,1,Ks
56923.086828,10.6512,0.0167,,,,,,,,,0.723,4.00,4700.15,0.0588,4.6800,0.7857,1,Ks
56924.086839,10.7946,0.0138,,,,,,,,,0.832,4.00,4828.42,0.0756,2.5500,1.5927,1,Ks
56924.087405,10.7583,0.0155,,,,,,,,,0.859,4.00,4820.80,0.0526,2.6100,1.4554,1,Ks
56925.019247,10.8689,0.0189,,,,,,,,,0.588,4.00,4660.31,0.0999,5.1100,0.1475,1,Ks
56925.019887,10.8180,0.0175,,,,,,,,,0.599,4.00,4649.69,0.0817,5.5500,0.6034,1,Ks
56925.082404,10.7954,0.0168,,,,,,,,,0.643,4.00,4693.81,0.0908,5.2000,1.4218,1,Ks
56925.083028,10.7945,0.0218,,,,,,,,,0.609,4.00,4691.96,0.0862,5.9500,1.5534,1,Ks
56926.019074,10.9388,0.0338,,,,,,,,,0.573,4.00,4831.58,0.0725,11.3700,5.5613,1,Ks
56926.019357,10.7762,0.0232,,,,,,,,,0.614,4.00,4820.57,0.0880,6.0500,1.1439,1,Ks
56926.070570,10.6976,0.0138,,,,,,,,,0.690,4.00,4763.29,0.0689,4.6500,0.4882,1,Ks
56926.071154,10.6786,0.0177,,,,,,,,,0.632,4.00,4821.02,0.0659,4.6600,0.1167,1,Ks
56927.022835,11.0643,0.0802,,,,,,,,,0.523,4.00,5314.40,0.0980,24.0200,11.0883,1,Ks
56927.023407,10.7611,0.0220,,,,,,,,,0.605,4.00,5349.04,0.0821,5.3000,0.6813,1,Ks
56927.073646,10.6201,0.0146,,,,,,,,,0.655,4.00,5578.62,0.0793,4.8500,2.7082,1,Ks
56927.074230,10.6268,0.0144,,,,,,,,,0.683,4.00,5576.19,0.0975,3.9700,0.0972,1,Ks
56928.032444,10.7107,0.0129,,,,,,,,,0.680,4.00,4738.56,0.0724,4.2100,0.1143,1,Ks
56928.033035,10.6637,0.0168,,,,,,,,,0.701,4.00,4727.92,0.0737,5.8000,0.0665,1,Ks
56928.084455,10.6831,0.0274,,,,,,,,,0.623,4.00,4932.44,0.0819,8.7100,3.2232,1,Ks
56928.085020,10.6259,0.0208,,,,,,,,,0.661,4.00,4947.33,0.0795,7.0000,2.3356,1,Ks
56929.094940,10.7371,0.0251,,,,,,,,,0.674,4.00,6102.50,0.1013,7.1200,1.3908,1,Ks
56929.095532,10.6492,0.0173,,,,,,,,,0.657,4.00,6103.85,0.0816,5.4300,1.0080,1,Ks
56930.053091,10.6152,0.0198,,,,,,,,,0.748,4.00,5314.36,0.0893,4.5800,0.1888,1,Ks
56930.053656,10.5170,0.0223,,,,,,,,,0.641,4.00,5326.18,0.0631,7.3400,0.2746,1,Ks
56930.097328,10.6335,0.0191,,,,,,,,,0.692,4.00,5984.38,0.0756,5.3900,0.4420,1,Ks
56930.097732,10.5710,0.0181,,,,,,,,,0.659,4.00,5966.23,0.0725,5.9700,2.2162,1,Ks
56930.100191,10.5782,0.0212,,,,,,,,,0.773,4.00,5960.23,0.1429,6.4000,1.8200,1,Ks
56930.100597,10.5496,0.0158,,,,,,,,,0.759,4.00,5984.88,0.1246,4.7000,0.8198,1,Ks
56936.010984,10.7538,0.0141,,,,,,,,,0.793,4.00,6069.89,0.0807,2.8000,0.3150,1,Ks
56936.011383,10.7323,0.0118,,,,,,,,,0.716,4.00,6107.27,0.0796,3.0400,1.8324,1,Ks
56936.055623,10.7766,0.0179,,,,,,,,,0.826,4.00,6347.94,0.0999,3.1300,0.0857,1,Ks
56936.056018,10.7902,0.0136,,,,,,,,,0.903,4.00,6366.58,0.1135,2.3700,10.5859,1,Ks
56937.010162,10.8436,0.0133,,,,,,,,,0.738,4.00,5795.19,0.0958,3.3000,0.5797,1,Ks
56937.010556,10.8476,0.0229,,,,,,,,,0.676,4.00,5794.50,0.0729,5.2400,0.6766,1,Ks
56937.050643,10.7426,0.0151,,,,,,,,,0.690,4.00,6089.42,0.0640,3.6900,0.5927,1,Ks
56937.051026,10.7672,0.0168,,,,,,,,,0.695,4.00,6094.04,0.0787,4.8700,3.3349,1,Ks
56938.004747,10.8373,0.0197,,,,,,,,,0.684,4.00,5886.12,0.1107,6.1700,2.8260,1,Ks
56938.005160,10.7940,0.0185,,,,,,,,,0.638,4.00,5880.04,0.0680,5.7700,0.7503,1,Ks
56938.039927,10.9116,0.0628,,,,,,,,,0.554,4.00,6026.44,0.0900,17.0600,13.9021,1,Ks
56938.040336,10.7182,0.0362,,,,,,,,,0.555,4.00,6029.80,0.0978,10.9500,3.0852,1,Ks
56939.009985,10.7438,0.0205,,,,,,,,,0.662,4.00,5856.61,0.0700,5.2500,1.0857,1,Ks
56939.010400,10.6799,0.0197,,,,,,,,,0.760,4.00,5849.88,0.0823,4.8500,0.7286,1,Ks
56939.045155,10.6408,0.0139,,,,,,,,,0.774,4.00,5782.02,0.0555,3.5200,0.5042,1,Ks
56939.045553,10.6447,0.0148,,,,,,,,,0.782,4.00,5773.86,0.0644,3.4200,1.0933,1,Ks
56940.005015,10.7138,0.0151,,,,,,,,,0.775,4.00,5814.83,0.0831,4.1500,0.4781,1,Ks
56940.005419,10.6095,0.0186,,,,,,,,,1.095,4.00,5809.21,0.0792,1.9200,0.2471,1,Ks
56940.041473,10.6097,0.0153,,,,,,,,,0.658,4.00,5914.95,0.0859,5.2400,0.5448,1,Ks
56940.041878,10.5789,0.0196,,,,,,,,,0.609,4.00,5926.13,0.0691,7.1300,1.0393,1,Ks
56941.028590,10.6228,0.0176,,,,,,,,,0.893,4.00,6641.71,0.0819,2.9600,0.7896,1,Ks
56941.028974,10.5936,0.0127,,,,,,,,,0.797,4.00,6656.85,0.0895,2.6800,3.3063,1,Ks
56942.005133,10.5999,0.0243,,,,,,,,,1.057,4.00,6672.39,0.0928,2.2800,3.9979,1,Ks
56942.005525,10.5909,0.0217,,,,,,,,,1.170,4.00,6664.00,0.0689,1.9200,12.2186,1,Ks
56942.039997,10.5646,0.0280,,,,,,,,,1.378,4.00,6783.99,0.1374,1.1700,1.0100,1,Ks
56942.040400,10.5654,0.0212,,,,,,,,,1.333,4.00,6773.78,0.0754,1.7600,11.2988,1,Ks
56943.005087,10.6619,0.0129,,,,,,,,,0.865,4.00,7499.03,0.0716,2.8200,8.2545,1,Ks
56943.005484,10.6306,0.0187,,,,,,,,,0.852,4.00,7483.46,0.0624,3.7100,0.2807,1,Ks
56943.040877,10.6159,0.0193,,,,,,,,,1.046,4.00,7677.00,0.0839,2.0600,1.2279,1,Ks
56943.041266,10.5681,0.0166,,,,,,,,,0.932,4.00,7671.73,0.0727,2.3700,2.5224,1,Ks
56944.019128,10.6350,0.0143,,,,,,,,,0.897,4.00,6209.79,0.0804,2.7700,0.1169,1,Ks
56944.019525,10.6223,0.0147,,,,,,,,,0.842,4.00,6218.40,0.0905,3.0900,0.7981,1,Ks
56944.054252,10.6042,0.0216,,,,,,,,,1.237,4.00,6436.98,0.0680,1.5500,2.6976,1,Ks
56944.054663,10.5866,0.0265,,,,,,,,,1.319,4.00,6416.73,0.0785,1.5000,1.7748,1,Ks
56948.010963,10.7177,0.0271,,,,,,,,,0.966,4.00,7385.25,0.0670,1.8300,2.4494,1,Ks
56948.011395,10.7069,0.0194,,,,,,,,,0.937,4.00,7310.64,0.0706,1.5000,0.7025,1,Ks
56949.012135,10.8358,0.0189,,,,,,,,,0.710,4.00,5828.54,0.0874,3.8700,0.6038,1,Ks
56949.012550,10.8249,0.0137,,,,,,,,,0.740,4.00,5831.17,0.0729,3.2800,0.8137,1,Ks
56950.011026,10.7134,0.0189,,,,,,,,,0.858,4.00,5932.57,0.0568,2.9900,0.5257,1,Ks
56950.011427,10.6861,0.0165,,,,,,,,,0.923,4.00,5949.00,0.0673,2.1300,1.4392,1,Ks
56953.008598,10.6769,0.0149,,,,,,,,,0.844,4.00,6840.23,0.0659,2.5200,2.4943,1,Ks
56953.009001,10.6413,0.0157,,,,,,,,,0.792,4.00,6844.56,0.0601,3.3000,0.2484,1,Ks
56954.010850,10.6638,0.0121,,,,,,,,,0.747,4.00,7453.48,0.0790,2.8800,0.1528,1,Ks
56954.011266,10.6481,0.0156,,,,,,,,,0.749,4.00,7454.67,0.0794,3.5500,1.7369,1,Ks
56955.022522,10.5785,0.0213,,,,,,,,,1.241,4.00,6868.70,0.0761,1.1600,1.4795,1,Ks
56955.022916,10.5796,0.0224,,,,,,,,,1.222,4.00,6851.62,0.0718,1.0900,0.7099,1,Ks
57112.305739,10.7142,0.0239,,,,,,,,,0.679,4.00,6005.14,0.0714,6.6300,2.8873,1,Ks
57112.306323,10.6210,0.0272,,,,,,,,,0.654,4.00,5965.63,0.0762,7.0700,0.6255,1,Ks
57112.363370,10.6511,0.0133,,,,,,,,,0.835,4.00,5301.80,0.1508,3.3800,2.4940,1,Ks
57112.363942,10.5939,0.0171,,,,,,,,,0.762,4.00,5320.21,0.0688,4.5500,1.2719,1,Ks
57113.297804,10.9312,0.0508,,,,,,,,,0.535,4.00,5806.06,0.1145,13.2700,2.2825,1,Ks
57113.338481,10.7068,0.0417,,,,,,,,,0.502,4.00,5964.62,0.1102,11.5100,6.8934,1,Ks
57113.383369,10.9567,0.0516,,,,,,,,,0.516,4.00,5810.05,0.1145,13.5700,1.1593,1,Ks
57113.383786,10.8764,0.0525,,,,,,,,,0.530,4.00,5805.87,0.1169,13.9500,6.7104,1,Ks
57166.313064,10.6933,0.0139,,,,,,,,,0.795,4.00,5366.60,0.0581,2.0600,4.7480,1,Ks
57166.313499,10.7172,0.0178,,,,,,,,,0.663,4.00,5386.63,0.1179,4.1700,6.5586,1,Ks
57166.355960,10.6492,0.0157,,,,,,,,,0.604,4.00,5645.62,0.0565,3.8800,0.9506,1,Ks
57166.356375,10.6273,0.0184,,,,,,,,,0.625,4.00,5658.49,0.0657,4.4700,0.1753,1,Ks
57166.385121,10.6551,0.0130,,,,,,,,,0.712,4.00,6123.87,0.0657,3.0000,0.6916,1,Ks
57166.385522,10.6127,0.0167,,,,,,,,,0.742,4.00,6115.85,0.0647,4.7500,0.4038,1,Ks
57166.409432,10.7211,0.0171,,,,,,,,,0.699,4.00,6356.73,0.0601,4.0300,2.0582,1,Ks
57166.409831,10.6563,0.0217,,,,,,,,,0.685,4.00,6367.04,0.0816,5.3300,0.1015,1,Ks
57170.424829,10.5737,0.0281,,,,,,,,,1.278,4.00,5710.05,0.0600,1.5300,3.1997,1,Ks
57170.425249,10.5579,0.0258,,,,,,,,,1.349,4.00,5715.73,0.0780,0.7800,5.8233,1,Ks
57174.404855,10.7462,0.0152,,,,,,,,,0.624,4.00,4800.39,0.0896,4.4800,1.1917,1,Ks
57174.405238,10.7051,0.0191,,,,,,,,,0.628,4.00,4813.79,0.0609,5.1400,1.6537,1,Ks
57207.028040,10.5728,0.0200,,,,,,,,,1.133,4.00,5134.31,0.1029,1.3900,0.3193,1,Ks
57207.028454,10.5590,0.0267,,,,,,,,,1.257,4.00,5142.44,0.0627,1.4200,0.8036,1,Ks
57207.063429,10.5752,0.0193,,,,,,,,,1.000,4.00,4777.33,0.0596,1.6500,4.3895,1,Ks
57207.063839,10.5700,0.0149,,,,,,,,,0.938,4.00,4581.84,0.0773,1.3000,1.8287,1,Ks
57208.064044,10.5634,0.0203,,,,,,,,,1.087,4.00,4595.46,0.0627,0.9100,1.3249,1,Ks
57208.064462,10.5564,0.0236,,,,,,,,,1.137,4.00,4591.32,0.0558,1.4800,2.3236,1,Ks
57208.096646,10.5775,0.0191,,,,,,,,,1.002,4.00,3992.01,0.0465,1.2900,0.8754,1,Ks
57208.097061,10.5576,0.0236,,,,,,,,,1.190,4.00,3993.99,0.0695,1.4100,5.8078,1,Ks
57208.115677,10.5779,0.0148,,,,,,,,,0.926,4.00,3805.07,0.0525,1.5200,0.4250,1,Ks
57208.116100,10.5627,0.0176,,,,,,,,,0.890,4.00,3782.75,0.0796,2.9900,0.1119,1,Ks
57215.015359,10.7724,0.0193,,,,,,,,,1.062,4.00,6758.08,0.0819,1.3800,1.4574,1,Ks
57215.015742,10.7897,0.0149,,,,,,,,,0.995,4.00,6750.21,0.0771,1.8300,0.5250,1,Ks
57216.018201,10.6687,0.0254,,,,,,,,,1.273,4.00,4747.40,0.0605,1.0300,3.9278,1,Ks
57216.018618,10.6550,0.0230,,,,,,,,,1.118,4.00,4743.76,0.0723,1.7000,2.5261,1,Ks
57216.047132,10.6312,0.0139,,,,,,,,,0.743,4.00,4698.19,0.0731,2.4400,0.0936,1,Ks
57216.047549,10.6216,0.0134,,,,,,,,,0.753,4.00,4674.48,0.0653,3.0300,0.0204,1,Ks
57216.231550,10.6272,0.0216,,,,,,,,,0.792,4.00,4042.69,0.1841,8.3100,6.3258,1,Ks
57216.231971,10.5555,0.0183,,,,,,,,,0.806,4.00,4039.71,0.1441,5.9300,0.7966,1,Ks
57216.283033,10.5894,0.0184,,,,,,,,,0.967,4.00,4598.08,0.0620,1.7800,3.6407,1,Ks
57216.283453,10.6035,0.0190,,,,,,,,,1.032,4.00,4580.38,0.1055,3.1800,7.3318,1,Ks
57219.005822,10.7814,0.0270,,,,,,,,,0.705,4.00,5777.94,0.0921,6.0700,2.1019,1,Ks
