mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55824.044168,14.8158,0.0301,,,,,,,,,0.927,4.00,4900.48,0.0626,0.8400,0.0414,1,Ks
55831.069588,14.7745,0.0241,,,,,,,,,0.795,4.00,6155.26,0.0772,0.9200,0.2762,1,Ks
55836.073940,14.9537,0.0267,,,,,,,,,0.790,4.00,5146.92,0.0876,0.9200,1.3790,1,Ks
55836.100196,14.9243,0.0371,,,,,,,,,0.978,4.00,5490.77,0.0541,0.7700,1.1710,1,Ks
55841.087751,14.8024,0.0241,,,,,,,,,0.884,4.00,5354.02,0.1389,0.7800,1.0085,1,Ks
55841.093328,14.8393,0.0228,,,,,,,,,0.915,4.00,5614.26,0.1300,1.0100,2.2850,1,Ks
55842.079524,14.8013,0.0235,,,,,,,,,0.693,4.00,4811.64,0.0604,1.2200,4.1127,1,Ks
55849.005651,14.9021,0.0713,,,,,,,,,1.847,4.00,3712.11,0.1616,0.7800,1.4942,1,Ks
55850.003955,14.9114,0.0398,,,,,,,,,1.622,4.00,4433.48,0.0529,0.7900,0.2577,1,Ks
55858.030086,14.9642,0.0331,,,,,,,,,0.907,4.00,5050.38,0.0629,0.9100,0.5789,1,Ks
55868.007253,14.8307,0.0358,,,,,,,,,0.693,4.00,6156.29,0.0954,1.3100,0.4836,1,Ks
55872.010378,14.9198,0.0333,,,,,,,,,0.967,4.00,7555.21,0.0749,1.2300,0.0423,1,Ks
56007.363658,14.7612,0.0312,,,,,,,,,0.593,4.00,4841.48,0.0708,1.1400,0.6770,1,Ks
56020.389324,14.8874,0.0222,,,,,,,,,0.576,4.00,5249.35,0.0964,1.2400,0.8100,1,Ks
56054.270585,14.7662,0.0253,,,,,,,,,0.467,4.00,5243.38,0.0791,1.5200,0.5238,1,Ks
56054.290746,14.7839,0.0257,,,,,,,,,0.522,4.00,5046.12,0.1456,1.2800,1.4269,1,Ks
56089.397858,14.7997,0.0162,,,,,,,,,0.669,4.00,4498.94,0.1225,0.8500,0.5141,1,Ks
56094.128441,14.9640,0.0239,,,,,,,,,0.707,4.00,5285.62,0.1101,0.8600,0.8414,1,Ks
56095.265028,14.8421,0.0215,,,,,,,,,0.603,4.00,4298.88,0.0652,1.2300,0.0811,1,Ks
56096.210664,14.7707,0.0180,,,,,,,,,0.718,4.00,3618.49,0.1309,0.8400,2.7825,1,Ks
56101.176771,14.7804,0.0232,,,,,,,,,0.649,4.00,4584.70,0.0950,1.2600,1.3334,1,Ks
56109.084493,14.7528,0.0199,,,,,,,,,0.526,4.00,5336.98,0.1297,1.2600,0.2177,1,Ks
56110.063013,14.8675,0.0191,,,,,,,,,0.588,4.00,5723.98,0.0801,1.0000,1.0490,1,Ks
56113.039835,14.9125,0.0225,,,,,,,,,0.809,4.00,4242.44,0.0801,0.8900,1.8083,1,Ks
56113.115731,14.9094,0.0248,,,,,,,,,0.875,4.00,3367.69,0.0957,0.9100,2.5339,1,Ks
56119.128867,14.9061,0.0253,,,,,,,,,0.685,4.00,3657.25,0.0593,1.0800,0.5890,1,Ks
56121.276640,14.7637,0.0290,,,,,,,,,0.784,4.00,4469.19,0.0753,0.9900,2.7116,1,Ks
56122.226856,15.0151,0.0324,,,,,,,,,0.882,4.00,3755.56,0.0632,0.7600,3.2345,1,Ks
56124.201689,14.8337,0.0292,,,,,,,,,0.939,4.00,3421.46,0.0544,0.7300,1.0579,1,Ks
56133.173588,14.9687,0.0262,,,,,,,,,0.559,4.00,4345.74,0.0684,1.2700,0.8594,1,Ks
56133.200167,15.0091,0.0262,,,,,,,,,0.587,4.00,4402.22,0.1069,1.3700,2.5240,1,Ks
56135.012744,14.9204,0.0258,,,,,,,,,0.773,4.00,5451.12,0.0464,0.8200,2.3670,1,Ks
56135.061509,14.9053,0.0230,,,,,,,,,0.599,4.00,4193.25,0.0526,1.1600,0.5378,1,Ks
56137.002954,14.8017,0.0215,,,,,,,,,0.670,4.00,4161.73,0.0708,0.9700,0.6730,1,Ks
56137.041093,14.8054,0.0179,,,,,,,,,0.671,4.00,3677.54,0.0708,0.7300,1.3924,1,Ks
56140.196239,14.7892,0.0342,,,,,,,,,1.029,4.00,3398.88,0.0538,0.7100,0.6452,1,Ks
56144.236366,14.9285,0.0422,,,,,,,,,1.170,4.00,4676.81,0.0851,0.9200,1.1483,1,Ks
56146.234953,14.7685,0.0317,,,,,,,,,1.173,4.00,3693.67,0.1024,0.7400,0.5629,1,Ks
56155.105723,14.9428,0.0200,,,,,,,,,0.865,4.00,3433.24,0.1174,1.1200,1.0765,1,Ks
56159.115030,14.7951,0.0137,,,,,,,,,0.634,4.00,3855.26,0.0662,0.6800,0.3101,1,Ks
56160.166553,14.8157,0.0225,,,,,,,,,0.676,4.00,4168.12,0.0865,1.1800,1.9036,1,Ks
56162.142381,14.7615,0.0237,,,,,,,,,0.858,4.00,3529.20,0.0452,0.8800,0.2382,1,Ks
56174.174147,14.8003,0.0271,,,,,,,,,0.917,4.00,4922.37,0.0504,0.9200,0.6017,1,Ks
56178.134733,14.7919,0.0230,,,,,,,,,0.702,4.00,4966.99,0.0603,1.0200,0.2569,1,Ks
56179.157299,14.7900,0.0255,,,,,,,,,0.872,4.00,5394.35,0.0479,0.8800,1.0047,1,Ks
56187.128002,14.7714,0.0328,,,,,,,,,0.871,4.00,5425.67,0.1308,0.9700,0.4673,1,Ks
56191.008680,14.7754,0.0178,,,,,,,,,0.633,4.00,4192.45,0.0554,0.9500,0.1320,1,Ks
56201.047053,14.7777,0.0247,,,,,,,,,0.870,4.00,4987.00,0.0681,0.9500,0.0944,1,Ks
56206.070299,14.8357,0.0482,,,,,,,,,1.562,4.00,4536.51,0.0661,0.7900,0.3716,1,Ks
56213.037289,14.8694,0.0301,,,,,,,,,0.924,4.00,5110.65,0.0730,0.8300,1.0428,1,Ks
56213.055579,14.9095,0.0425,,,,,,,,,1.218,4.00,5097.12,0.0500,0.7600,0.1833,1,Ks
56218.026686,14.9815,0.0491,,,,,,,,,1.219,4.00,5940.58,0.0853,0.8500,0.1595,1,Ks
56225.015275,14.7565,0.0303,,,,,,,,,0.788,4.00,5680.10,0.0678,1.1100,3.3678,1,Ks
56226.004122,14.8711,0.0296,,,,,,,,,0.790,4.00,6336.08,0.1224,1.1100,1.3058,1,Ks
56230.002595,14.8137,0.0320,,,,,,,,,0.708,4.00,7102.11,0.0508,1.3600,0.6114,1,Ks
56232.001228,14.9504,0.0219,,,,,,,,,0.632,4.00,5984.61,0.0658,1.0900,2.0384,1,Ks
56233.008525,14.8163,0.0336,,,,,,,,,0.637,4.00,5651.37,0.0649,1.7800,0.0703,1,Ks
56233.013540,14.7286,0.0267,,,,,,,,,0.647,4.00,5660.83,0.0707,1.3300,6.3192,1,Ks
56366.383539,14.8214,0.0415,,,,,,,,,1.275,4.00,4660.08,0.0869,0.6900,0.2407,1,Ks
56368.344225,14.7652,0.0229,,,,,,,,,0.790,4.00,5110.04,0.1142,0.9400,0.5940,1,Ks
56375.319129,14.8414,0.0180,,,,,,,,,0.582,4.00,4582.71,0.0659,0.8400,3.4533,1,Ks
56375.399581,14.8890,0.0218,,,,,,,,,0.596,4.00,4638.06,0.0855,0.9100,0.3786,1,Ks
56376.337451,14.7606,0.0281,,,,,,,,,0.790,4.00,5031.92,0.0922,1.0000,3.4744,1,Ks
56376.376213,14.7822,0.0192,,,,,,,,,0.751,4.00,4674.80,0.0712,0.7800,0.3955,1,Ks
56382.296831,14.7955,0.0249,,,,,,,,,0.794,4.00,4730.63,0.0627,1.0300,0.0575,1,Ks
56426.413169,14.8089,0.0171,,,,,,,,,0.678,4.00,4349.33,0.0584,0.7800,1.1312,1,Ks
56437.401874,14.8298,0.0449,,,,,,,,,1.081,4.00,5186.06,0.0736,0.9000,0.3016,1,Ks
56445.418791,14.8190,0.0246,,,,,,,,,0.910,4.00,5410.17,0.0734,0.8100,0.2590,1,Ks
56469.349739,14.9385,0.0321,,,,,,,,,1.221,4.00,3759.11,0.0839,0.8500,5.7092,1,Ks
56476.147940,14.8454,0.0196,,,,,,,,,0.538,4.00,4491.92,0.0730,0.8200,0.3334,1,Ks
56518.977981,14.7851,0.0250,,,,,,,,,0.588,4.00,5300.90,0.0728,1.1200,0.9012,1,Ks
56519.058527,14.7440,0.0219,,,,,,,,,0.585,4.00,4836.68,0.0910,1.4600,4.8077,1,Ks
56519.114371,14.8040,0.0373,,,,,,,,,0.474,4.00,4676.81,0.0642,2.1600,3.0675,1,Ks
56520.029262,14.9710,0.0203,,,,,,,,,0.548,4.00,5458.13,0.0759,0.8400,0.1291,1,Ks
56555.089255,14.7585,0.0223,,,,,,,,,0.916,4.00,3859.74,0.0484,0.6700,1.7556,1,Ks
56556.103994,14.8166,0.0246,,,,,,,,,0.775,4.00,3927.17,0.0484,0.9800,0.9383,1,Ks
56556.107467,14.7970,0.0231,,,,,,,,,0.648,4.00,3922.16,0.0577,0.9800,2.7781,1,Ks
56574.015384,14.7888,0.0281,,,,,,,,,0.969,4.00,5432.25,0.0986,0.7500,9.7512,1,Ks
56578.054811,14.8933,0.0841,,,,,,,,,0.655,4.00,6233.17,0.0968,2.1200,1.0361,1,Ks
56580.037657,14.7704,0.0297,,,,,,,,,0.736,4.00,5547.09,0.0853,1.4900,1.8050,1,Ks
56585.045290,14.7966,0.0235,,,,,,,,,0.796,4.00,5813.22,0.0621,0.8500,1.7469,1,Ks
56591.034309,14.8108,0.0362,,,,,,,,,0.898,4.00,5447.81,0.0803,1.0000,1.4645,1,Ks
56593.013785,14.8155,0.0339,,,,,,,,,0.763,4.00,6597.40,0.0706,1.1400,1.7915,1,Ks
56597.017761,14.7849,0.0286,,,,,,,,,0.585,4.00,5419.15,0.0688,1.5600,0.7610,1,Ks
56601.004011,14.7707,0.0234,,,,,,,,,0.662,4.00,6632.21,0.0826,1.1100,0.1869,1,Ks
56720.386809,14.7853,0.0674,,,,,,,,,1.794,4.00,4712.11,0.0861,0.6600,4.5425,1,Ks
56731.346388,14.8614,0.0602,,,,,,,,,0.961,4.00,4681.12,0.1098,0.8300,2.5289,1,Ks
56735.312094,14.9151,0.0364,,,,,,,,,1.059,4.00,5309.94,0.0574,1.0100,0.6600,1,Ks
56743.360436,14.8961,0.0206,,,,,,,,,0.734,4.00,4838.29,0.0722,0.7300,0.3453,1,Ks
56744.387370,14.8243,0.0248,,,,,,,,,0.601,4.00,4390.81,0.0588,1.0600,0.8529,1,Ks
56745.334011,14.7579,0.0270,,,,,,,,,0.964,4.00,4407.71,0.0801,0.8700,1.5837,1,Ks
56746.355393,14.9428,0.0256,,,,,,,,,0.975,4.00,3756.51,0.0762,0.7300,0.3871,1,Ks
56798.224237,14.9665,0.0293,,,,,,,,,0.839,4.00,3860.04,0.0473,0.9300,0.3756,1,Ks
56798.377017,14.7631,0.0256,,,,,,,,,0.772,4.00,4574.16,0.0475,0.8900,0.4973,1,Ks
56799.282308,14.7557,0.0262,,,,,,,,,0.725,4.00,3624.48,0.0563,0.9000,0.7619,1,Ks
56803.420800,14.8181,0.0346,,,,,,,,,1.097,4.00,4213.15,0.0556,0.7300,1.1331,1,Ks
56809.188770,15.0085,0.0224,,,,,,,,,0.639,4.00,4328.58,0.0529,1.1300,1.9699,1,Ks
56809.212220,14.9516,0.0273,,,,,,,,,0.785,4.00,4031.26,0.0637,1.1300,1.4788,1,Ks
56811.144308,14.9411,0.1206,,,,,,,,,1.945,4.00,5392.46,0.0429,1.0000,0.2164,1,Ks
56812.281156,14.9857,0.0646,,,,,,,,,1.523,4.00,4875.67,0.0641,1.1200,0.1894,1,Ks
56813.429160,14.9375,0.0250,,,,,,,,,0.755,4.00,4347.67,0.1229,1.0600,1.5468,1,Ks
56825.128757,14.8677,0.0293,,,,,,,,,0.775,4.00,5384.33,0.0585,0.9800,2.3855,1,Ks
56826.360172,14.8544,0.0452,,,,,,,,,1.322,4.00,6084.44,0.0561,0.8000,3.3190,1,Ks
56828.083546,14.9801,0.0408,,,,,,,,,1.206,4.00,6114.83,0.0803,0.9800,1.1924,1,Ks
56828.213916,14.7953,0.0224,,,,,,,,,0.808,4.00,5103.31,0.1136,0.8200,0.2867,1,Ks
56829.116058,14.7815,0.0202,,,,,,,,,0.697,4.00,4697.34,0.0482,0.9900,0.5785,1,Ks
56830.090261,14.8210,0.0204,,,,,,,,,0.622,4.00,4891.10,0.0748,1.1200,0.9949,1,Ks
56837.364704,14.7498,0.0305,,,,,,,,,1.051,4.00,5762.15,0.0580,1.0100,5.6240,1,Ks
56839.055204,14.9405,0.0340,,,,,,,,,0.810,4.00,4880.25,0.0542,1.0800,0.2687,1,Ks
56839.094726,14.9079,0.0255,,,,,,,,,0.788,4.00,4615.67,0.0918,0.8400,0.8343,1,Ks
56840.059438,14.8066,0.0217,,,,,,,,,0.649,4.00,4414.22,0.0961,1.0100,1.7563,1,Ks
56840.136914,14.8007,0.0212,,,,,,,,,0.756,4.00,3923.47,0.0614,0.7800,0.9534,1,Ks
56841.163262,14.7875,0.0252,,,,,,,,,0.930,4.00,3711.08,0.0479,0.7600,1.6694,1,Ks
56841.203134,14.8229,0.0243,,,,,,,,,0.857,4.00,3683.68,0.1051,0.7600,1.0128,1,Ks
56842.086466,15.0215,0.0342,,,,,,,,,0.977,4.00,4302.93,0.0663,0.8800,2.7496,1,Ks
56842.158796,14.9568,0.0216,,,,,,,,,0.791,4.00,3710.95,0.0688,0.7600,1.5000,1,Ks
56842.183499,14.8877,0.0207,,,,,,,,,0.631,4.00,3587.57,0.0653,1.3200,3.2669,1,Ks
56844.316263,14.8793,0.0759,,,,,,,,,1.954,4.00,4051.99,0.0440,0.8200,1.9899,1,Ks
56846.155076,14.7876,0.0191,,,,,,,,,0.610,4.00,4993.90,0.1195,1.1200,0.2836,1,Ks
56852.079543,14.7722,0.0283,,,,,,,,,0.671,4.00,5978.51,0.0953,1.1000,4.8361,1,Ks
56852.188810,14.8014,0.0196,,,,,,,,,0.680,4.00,5209.42,0.0575,1.0000,0.4209,1,Ks
56873.236522,14.9360,0.0324,,,,,,,,,0.838,4.00,6003.27,0.0571,1.0500,0.0385,1,Ks
56874.228286,14.7960,0.0241,,,,,,,,,0.869,4.00,4616.09,0.0775,0.7700,0.2019,1,Ks
56879.064826,14.7417,0.0245,,,,,,,,,0.896,4.00,4905.88,0.0694,0.8800,2.0643,1,Ks
56879.160430,14.7984,0.0258,,,,,,,,,0.818,4.00,4470.76,0.0742,0.9800,1.5077,1,Ks
56920.126227,14.8822,0.0357,,,,,,,,,1.105,4.00,4391.81,0.0871,0.9300,0.2031,1,Ks
56936.065663,15.0463,0.0438,,,,,,,,,1.035,4.00,6331.32,0.0510,1.0600,0.1390,1,Ks
56955.034455,14.9496,0.0379,,,,,,,,,1.120,4.00,6431.68,0.0533,1.1500,0.6683,1,Ks
57113.395563,14.8397,0.0277,,,,,,,,,0.529,4.00,5770.50,0.0726,1.2400,1.9956,1,Ks
57175.185968,14.9615,0.0267,,,,,,,,,0.771,4.00,5146.85,0.0580,0.7700,1.1425,1,Ks
57180.421883,14.7040,0.0280,,,,,,,,,0.783,4.00,6911.25,0.0724,1.1300,2.2854,1,Ks
57208.249288,14.8644,0.0222,,,,,,,,,0.727,4.00,3457.01,0.0546,1.0200,0.8573,1,Ks
57237.089326,,,,,15.5244,0.0191,,,,,0.756,10.00,253.21,0.0963,0.7400,1.0438,1,Y
57237.092720,,,15.7542,0.0118,,,,,,,0.920,10.00,111.65,0.0901,0.3900,0.6961,1,Z
57245.203863,14.7806,0.0412,,,,,,,,,1.078,4.00,4042.99,0.0506,0.8100,7.6173,1,Ks
57248.235399,14.7758,0.0290,,,,,,,,,1.185,4.00,3415.84,0.0751,0.8600,0.6101,1,Ks
57253.212174,14.8578,0.0329,,,,,,,,,0.945,4.00,5380.48,0.0548,0.8600,2.6775,1,Ks
57255.134827,14.8954,0.0355,,,,,,,,,0.905,4.00,4396.12,0.0480,0.9200,2.3997,1,Ks
57264.175826,14.9186,0.0540,,,,,,,,,1.264,4.00,5839.46,0.0702,0.9600,2.1564,1,Ks
57270.135065,14.8473,0.0440,,,,,,,,,0.977,4.00,5476.88,0.2307,0.9900,2.0734,1,Ks
57271.016546,,,,,15.4880,0.0314,,,,,0.717,10.00,319.39,0.0812,1.0500,21.9767,1,Y
57271.020461,,,15.6051,0.0354,,,,,,,0.686,10.00,117.18,0.0852,1.1400,16.1358,1,Z
57271.149522,14.7767,0.0259,,,,,,,,,0.823,4.00,4751.81,0.1017,1.0200,1.2626,1,Ks
57278.039561,,,,,,,,,14.8836,0.0143,0.701,4.00,6284.42,0.0805,0.8200,0.7012,1,H
57278.042182,14.7729,0.0194,,,,,,,,,0.705,4.00,5208.96,0.0708,0.8500,0.0748,1,Ks
57278.044619,,,,,,,15.1700,0.0188,,,0.692,6.00,1448.78,0.0734,0.8900,1.4328,1,J
57280.086040,,,,,,,,,14.9766,0.0181,0.813,4.00,3132.03,0.0593,0.6000,0.6273,1,H
57280.088332,14.9095,0.0268,,,,,,,,,0.792,4.00,4901.88,0.0781,1.0600,3.2149,1,Ks
57280.093292,,,,,,,15.3360,0.0120,,,0.806,6.00,899.91,0.0577,0.3500,0.7752,1,J
57578.088289,14.8084,0.0271,,,,,,,,,0.797,4.00,4126.98,0.0834,1.0300,1.7440,1,Ks
57589.228389,14.7815,0.0188,,,,,,,,,0.611,4.00,4057.21,0.0806,1.0600,0.0875,1,Ks
57847.386840,14.9002,0.0487,,,,,,,,,1.292,4.00,4438.02,0.0563,0.8800,0.4930,1,Ks
57847.397237,14.7357,0.0372,,,,,,,,,1.067,4.00,4348.35,0.0647,0.8000,0.1312,1,Ks
58721.185226,15.0114,0.0263,,,,,,,,,0.732,4.00,4689.83,0.0814,1.2600,6.7893,1,Ks
58723.196440,14.8645,0.0588,,,,,,,,,1.404,4.00,6908.12,0.0635,0.8300,0.6043,1,Ks
55422.224150,,,,,,,,,,,0.853,6.00,442.18,0.0800,,,0,J
