mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55711.357530,,,,,15.8813,0.0091,,,,,0.743,20.00,1313.52,0.1081,0.6300,0.0458,1,Y
55711.358300,,,,,15.8732,0.0078,,,,,0.739,20.00,1344.71,0.0716,0.4700,0.1708,1,Y
55711.359110,,,,,15.8429,0.0111,,,,,0.711,20.00,1352.44,0.0743,0.8300,0.5611,1,Y
55711.362322,,,16.8227,0.0097,,,,,,,0.748,20.00,493.86,0.0841,0.5400,0.1175,1,Z
55711.363094,,,16.8216,0.0107,,,,,,,0.773,20.00,490.83,0.0963,0.4900,0.3906,1,Z
55711.363867,,,16.8140,0.0099,,,,,,,0.695,20.00,501.45,0.1153,0.5900,0.2069,1,Z
55815.985320,14.0701,0.0318,,,,,,,,,0.995,4.00,5485.71,0.0606,0.7800,0.4519,1,Ks
55815.985735,14.0721,0.0349,,,,,,,,,1.142,4.00,5501.02,0.0973,0.8900,0.5790,1,Ks
55815.986173,14.0718,0.0249,,,,,,,,,0.989,4.00,5516.73,0.0492,0.6800,0.2633,1,Ks
55843.016193,14.0018,0.0233,,,,,,,,,0.896,4.00,4704.63,0.0922,0.7200,0.5061,1,Ks
55843.016588,13.9895,0.0165,,,,,,,,,0.768,4.00,4705.05,0.0553,0.7300,0.0759,1,Ks
55843.992240,14.1646,0.0190,,,,,,,,,0.660,4.00,5055.00,0.0974,0.9900,1.9327,1,Ks
55843.992671,14.1654,0.0190,,,,,,,,,0.655,4.00,5086.79,0.0754,1.0800,0.5523,1,Ks
55843.993118,14.1456,0.0232,,,,,,,,,0.668,4.00,5120.94,0.0939,1.3800,0.6955,1,Ks
56084.263684,13.9854,0.0210,,,,,,,,,0.852,4.00,3994.20,0.0849,0.8300,1.2390,1,Ks
56084.264161,13.9724,0.0190,,,,,,,,,0.804,4.00,4005.26,0.0926,0.7500,1.0261,1,Ks
56084.264631,13.9644,0.0192,,,,,,,,,0.739,4.00,4026.86,0.0704,1.0400,0.1251,1,Ks
56095.167856,14.0392,0.0261,,,,,,,,,0.646,4.00,4382.12,0.0800,1.4100,0.1674,1,Ks
56095.168341,14.0265,0.0190,,,,,,,,,0.618,4.00,4390.37,0.0867,1.1100,0.1454,1,Ks
56095.168825,14.0325,0.0153,,,,,,,,,0.616,4.00,4422.88,0.0746,0.8600,0.0564,1,Ks
56099.130416,13.9923,0.0230,,,,,,,,,0.952,4.00,4077.00,0.0707,0.6900,0.6385,1,Ks
56099.130868,13.9820,0.0301,,,,,,,,,1.201,4.00,4067.58,0.0974,0.6800,0.1637,1,Ks
56099.131320,13.9587,0.0271,,,,,,,,,1.016,4.00,4007.48,0.0519,0.7000,0.8623,1,Ks
56102.154984,13.9616,0.0132,,,,,,,,,0.710,4.00,4835.13,0.0734,1.0200,0.6451,1,Ks
56102.155456,13.9571,0.0214,,,,,,,,,0.665,4.00,4839.96,0.0717,1.3300,0.6551,1,Ks
56102.155931,13.9646,0.0151,,,,,,,,,0.670,4.00,4833.00,0.0944,1.0900,1.0761,1,Ks
56112.164606,13.9795,0.0162,,,,,,,,,0.596,4.00,3798.85,0.0750,1.0900,0.5577,1,Ks
56112.165067,13.9774,0.0157,,,,,,,,,0.581,4.00,3812.72,0.0773,0.9300,0.5405,1,Ks
56112.165533,13.9762,0.0155,,,,,,,,,0.645,4.00,3820.95,0.0682,0.8500,0.0767,1,Ks
56114.258387,14.1033,0.0180,,,,,,,,,0.672,4.00,3808.83,0.0830,0.8100,0.7172,1,Ks
56114.258778,14.1049,0.0191,,,,,,,,,0.719,4.00,3873.73,0.0788,0.9900,0.2760,1,Ks
56114.259167,14.0797,0.0229,,,,,,,,,0.838,4.00,3916.76,0.0849,0.7800,0.5585,1,Ks
56116.050783,14.1436,0.0194,,,,,,,,,0.623,4.00,4247.46,0.1110,1.3900,0.0344,1,Ks
56116.051178,14.1532,0.0181,,,,,,,,,0.587,4.00,4259.25,0.1226,1.2300,0.1511,1,Ks
56116.051572,14.1321,0.0171,,,,,,,,,0.640,4.00,4225.53,0.1018,1.0200,0.6352,1,Ks
56127.184860,14.0030,0.0238,,,,,,,,,0.920,4.00,5190.37,0.0781,1.0000,0.0439,1,Ks
56127.185260,13.9758,0.0235,,,,,,,,,0.956,4.00,5203.06,0.1118,0.9800,0.8985,1,Ks
56127.185671,14.0006,0.0280,,,,,,,,,1.009,4.00,5213.53,0.1159,0.7800,2.2286,1,Ks
56131.070433,14.0066,0.0145,,,,,,,,,0.818,4.00,4430.48,0.2893,1.0500,0.7948,1,Ks
56131.070824,14.0072,0.0168,,,,,,,,,0.680,4.00,4430.40,0.2336,1.3800,0.0335,1,Ks
56131.071230,14.0073,0.0223,,,,,,,,,0.743,4.00,4422.21,0.2874,1.8800,0.5414,1,Ks
56132.056130,14.0585,0.0189,,,,,,,,,0.779,4.00,4407.19,0.0896,0.8600,0.8387,1,Ks
56132.056531,14.0664,0.0212,,,,,,,,,0.864,4.00,4390.67,0.0874,0.9000,0.3240,1,Ks
56132.056951,14.0874,0.0237,,,,,,,,,0.865,4.00,4397.46,0.0642,0.9700,0.0422,1,Ks
56470.186968,14.1665,0.0211,,,,,,,,,0.701,4.00,4012.65,0.0679,1.1600,0.1309,1,Ks
56470.187363,14.1575,0.0148,,,,,,,,,0.719,4.00,4020.01,0.0633,0.7300,0.0130,1,Ks
56470.187761,14.1216,0.0195,,,,,,,,,0.659,4.00,4022.95,0.0743,0.8300,0.7962,1,Ks
56471.147038,14.0018,0.0131,,,,,,,,,0.693,4.00,4371.19,0.0763,0.8500,0.0427,1,Ks
56471.147460,13.9967,0.0165,,,,,,,,,0.610,4.00,4404.52,0.0793,1.1200,1.1307,1,Ks
56471.147864,14.0041,0.0168,,,,,,,,,0.623,4.00,4385.98,0.0793,1.1400,0.4570,1,Ks
56473.160454,14.0965,0.0179,,,,,,,,,0.572,4.00,3834.23,0.0757,1.1900,0.2566,1,Ks
56473.160863,14.0939,0.0176,,,,,,,,,0.615,4.00,3847.48,0.0835,1.1100,2.3675,1,Ks
56473.161275,14.0834,0.0134,,,,,,,,,0.707,4.00,3848.71,0.0705,0.7400,0.2320,1,Ks
56474.112240,13.9918,0.0160,,,,,,,,,0.705,4.00,4170.58,0.1166,0.7800,0.2106,1,Ks
56474.113873,14.0010,0.0168,,,,,,,,,0.685,4.00,4140.04,0.0902,0.9000,0.1729,1,Ks
56474.114256,13.9930,0.0123,,,,,,,,,0.686,4.00,4129.64,0.1509,0.8800,0.0066,1,Ks
56497.147498,13.9887,0.0182,,,,,,,,,0.802,4.00,4243.90,0.0753,0.7400,0.7106,1,Ks
56497.147898,13.9683,0.0191,,,,,,,,,0.881,4.00,4252.63,0.0701,0.8300,1.7378,1,Ks
56497.148297,13.9832,0.0248,,,,,,,,,0.906,4.00,4268.85,0.0628,0.7700,0.6986,1,Ks
56501.107437,14.1133,0.0208,,,,,,,,,0.795,4.00,5484.67,0.0627,0.9200,1.0204,1,Ks
56501.107871,14.1115,0.0206,,,,,,,,,0.821,4.00,5459.54,0.0588,0.9800,1.2360,1,Ks
56501.108284,14.1070,0.0244,,,,,,,,,0.895,4.00,5481.81,0.0672,1.0000,0.0973,1,Ks
56513.043431,14.0688,0.0160,,,,,,,,,0.657,4.00,5365.71,0.1160,1.0700,0.1379,1,Ks
56513.043865,14.0303,0.0152,,,,,,,,,0.694,4.00,5388.60,0.0780,1.1000,0.5594,1,Ks
56513.044280,14.0394,0.0173,,,,,,,,,0.632,4.00,5434.38,0.0689,1.1600,0.8253,1,Ks
56513.120670,14.0024,0.0168,,,,,,,,,0.694,4.00,4273.85,0.1019,0.8600,0.7178,1,Ks
56513.121080,13.9997,0.0207,,,,,,,,,0.776,4.00,4287.48,0.0855,1.1000,0.1626,1,Ks
56513.121490,13.9912,0.0211,,,,,,,,,0.692,4.00,4298.25,0.0606,1.2000,0.2110,1,Ks
56514.069091,14.1765,0.0402,,,,,,,,,1.207,4.00,4429.38,0.0572,0.6600,0.9792,1,Ks
56514.069504,14.2135,0.0412,,,,,,,,,1.236,4.00,4426.77,0.0711,0.6700,0.1129,1,Ks
56514.069925,14.2078,0.0520,,,,,,,,,1.473,4.00,4455.94,0.0823,0.8000,1.2059,1,Ks
56514.183138,14.0939,0.0348,,,,,,,,,1.065,4.00,4170.68,0.0927,0.7000,1.1266,1,Ks
56514.183541,14.1206,0.0305,,,,,,,,,1.103,4.00,4151.85,0.0920,0.6900,0.2158,1,Ks
56514.183918,14.1510,0.0470,,,,,,,,,1.280,4.00,4204.13,0.1395,0.7500,0.9174,1,Ks
56515.051395,13.9838,0.0155,,,,,,,,,0.741,4.00,5598.71,0.0688,0.6900,0.7576,1,Ks
56515.051830,13.9961,0.0180,,,,,,,,,0.766,4.00,5629.25,0.0744,0.8000,0.4700,1,Ks
56515.052241,13.9702,0.0174,,,,,,,,,0.777,4.00,5638.82,0.0633,0.7400,0.1220,1,Ks
56522.047987,13.9769,0.0173,,,,,,,,,0.578,4.00,6235.39,0.0813,1.0800,0.0025,1,Ks
56522.048415,13.9799,0.0220,,,,,,,,,0.547,4.00,6208.19,0.0799,1.7900,1.2790,1,Ks
56522.048836,13.9667,0.0214,,,,,,,,,0.585,4.00,6199.88,0.0849,1.5900,0.3156,1,Ks
56526.049033,14.1224,0.0202,,,,,,,,,0.730,4.00,5225.19,0.0718,1.2100,0.2143,1,Ks
56526.049461,14.1382,0.0202,,,,,,,,,0.847,4.00,5212.98,0.0760,0.9400,0.0976,1,Ks
56526.049894,14.1513,0.0229,,,,,,,,,0.841,4.00,5220.87,0.0624,0.8500,0.0569,1,Ks
56527.059262,14.0718,0.0217,,,,,,,,,0.678,4.00,4784.28,0.0799,1.3800,0.7796,1,Ks
56527.059708,14.0465,0.0195,,,,,,,,,0.684,4.00,4797.73,0.0821,1.1200,1.1283,1,Ks
56527.060122,14.0383,0.0204,,,,,,,,,0.633,4.00,4813.17,0.0786,1.3000,0.6816,1,Ks
56539.047851,14.1745,0.0212,,,,,,,,,0.694,4.00,5645.15,0.0671,1.2200,2.2144,1,Ks
56539.048239,14.1727,0.0174,,,,,,,,,0.673,4.00,5653.63,0.0734,0.8400,1.8713,1,Ks
56539.048633,14.1804,0.0199,,,,,,,,,0.674,4.00,5658.44,0.0630,1.0300,0.3362,1,Ks
56540.009462,13.9787,0.0217,,,,,,,,,0.897,4.00,5833.50,0.0739,0.8700,0.6308,1,Ks
56540.009880,13.9807,0.0516,,,,,,,,,0.960,4.00,5827.65,0.0629,0.9700,0.2134,1,Ks
56540.010317,13.9672,0.0278,,,,,,,,,1.020,4.00,5821.27,0.0946,0.6900,0.6821,1,Ks
56545.011499,14.1463,0.0200,,,,,,,,,0.721,4.00,6461.13,0.1033,1.1100,2.9361,1,Ks
56545.011914,14.1644,0.0194,,,,,,,,,0.771,4.00,6454.47,0.0885,0.9400,1.9462,1,Ks
56545.012308,14.1649,0.0234,,,,,,,,,0.722,4.00,6452.85,0.0791,1.1200,1.4060,1,Ks
56545.058147,14.1301,0.0279,,,,,,,,,0.948,4.00,6209.33,0.0662,0.9700,0.5875,1,Ks
56545.058537,14.0979,0.0258,,,,,,,,,0.903,4.00,6208.62,0.0745,0.8400,1.5910,1,Ks
56545.058915,14.1336,0.0248,,,,,,,,,0.855,4.00,6219.30,0.1116,0.9600,0.1175,1,Ks
56552.055803,14.1006,0.0181,,,,,,,,,0.795,4.00,4048.56,0.0649,0.9100,0.4509,1,Ks
56552.056208,14.1168,0.0150,,,,,,,,,0.801,4.00,4080.02,0.1290,0.8700,1.3776,1,Ks
56552.056602,14.1107,0.0228,,,,,,,,,0.707,4.00,4093.21,0.0912,1.2400,1.9150,1,Ks
56553.031549,13.9602,0.0201,,,,,,,,,0.598,4.00,4893.33,0.0702,1.1500,0.0470,1,Ks
56553.031992,13.9483,0.0131,,,,,,,,,0.595,4.00,4947.61,0.0795,1.0100,1.8535,1,Ks
56553.032408,13.9433,0.0240,,,,,,,,,0.536,4.00,5012.81,0.0752,1.3900,0.1630,1,Ks
56555.061047,14.0994,0.0402,,,,,,,,,1.228,4.00,4285.16,0.0555,0.7000,0.5575,1,Ks
56555.061427,14.1317,0.0417,,,,,,,,,1.271,4.00,4263.13,0.1131,0.6600,0.0394,1,Ks
56555.061825,14.1955,0.0576,,,,,,,,,1.406,4.00,4282.94,0.0826,0.8000,0.4005,1,Ks
56565.027207,14.0046,0.0217,,,,,,,,,0.649,4.00,5256.04,0.0829,1.3100,0.1732,1,Ks
56565.028749,14.0028,0.0199,,,,,,,,,0.633,4.00,5245.64,0.0892,1.1800,1.6047,1,Ks
56565.029143,13.9984,0.0189,,,,,,,,,0.620,4.00,5273.14,0.0915,1.1100,0.2691,1,Ks
56850.202690,14.0117,0.0225,,,,,,,,,0.632,4.00,4439.98,0.0780,1.5900,0.7810,1,Ks
56850.203096,14.0092,0.0182,,,,,,,,,0.715,4.00,4472.50,0.0603,1.1100,0.5793,1,Ks
56850.203512,14.0502,0.0210,,,,,,,,,0.650,4.00,4475.69,0.0637,1.1200,1.6750,1,Ks
56879.077336,14.0134,0.0263,,,,,,,,,0.843,4.00,5131.23,0.0771,1.5300,0.9575,1,Ks
56879.077741,13.9980,0.0223,,,,,,,,,0.884,4.00,5144.25,0.0651,0.9900,0.2013,1,Ks
56879.078155,13.9594,0.0214,,,,,,,,,0.875,4.00,5173.06,0.0873,0.9000,0.1875,1,Ks
56879.092989,13.9883,0.0266,,,,,,,,,0.742,4.00,5178.57,0.0616,1.5800,1.0245,1,Ks
56879.093416,13.9839,0.0230,,,,,,,,,0.818,4.00,5181.92,0.0761,1.2600,1.3110,1,Ks
56879.093816,13.9767,0.0205,,,,,,,,,0.839,4.00,5187.69,0.0647,0.9400,0.1079,1,Ks
56879.104452,13.9766,0.0323,,,,,,,,,0.976,4.00,5251.36,0.0705,1.3400,1.4780,1,Ks
56879.104869,13.9710,0.0316,,,,,,,,,1.117,4.00,5246.08,0.1009,0.8200,1.1661,1,Ks
56879.105244,13.9598,0.0320,,,,,,,,,1.076,4.00,5229.75,0.0860,0.8000,0.1542,1,Ks
56882.051297,13.9945,0.0241,,,,,,,,,0.745,4.00,4535.31,0.0814,1.5200,0.6285,1,Ks
56882.051751,13.9566,0.0150,,,,,,,,,0.645,4.00,4543.98,0.0697,0.8800,0.1770,1,Ks
56882.052202,13.9623,0.0121,,,,,,,,,0.665,4.00,4530.73,0.0790,0.7800,0.5010,1,Ks
56882.064759,13.9199,0.0248,,,,,,,,,0.650,4.00,4573.65,0.1217,1.8900,1.8440,1,Ks
56882.065184,13.9796,0.0168,,,,,,,,,0.641,4.00,4583.88,0.0768,1.2500,0.2868,1,Ks
56882.065641,13.9687,0.0125,,,,,,,,,0.611,4.00,4597.06,0.0889,0.9400,1.8828,1,Ks
56885.059615,13.9777,0.0289,,,,,,,,,0.837,4.00,4734.15,0.1499,1.5200,1.9046,1,Ks
56885.060041,13.9839,0.0173,,,,,,,,,0.726,4.00,4656.15,0.0909,0.9700,0.1758,1,Ks
56885.060461,13.9519,0.0205,,,,,,,,,0.739,4.00,4683.73,0.0693,1.2100,0.3240,1,Ks
56890.033224,14.0080,0.0246,,,,,,,,,0.629,4.00,5137.58,0.0667,1.5000,0.8212,1,Ks
56890.033642,14.0475,0.0134,,,,,,,,,0.707,4.00,5138.23,0.0663,0.8100,0.0020,1,Ks
56890.034087,14.0214,0.0164,,,,,,,,,0.671,4.00,5136.26,0.0845,0.9900,0.3284,1,Ks
57082.403933,13.9733,0.0273,,,,,,,,,0.964,4.00,5190.21,0.0560,0.8100,0.0862,1,Ks
57082.404336,14.0265,0.0358,,,,,,,,,1.150,4.00,5229.24,0.0718,0.7800,0.5619,1,Ks
57082.404726,13.9854,0.0395,,,,,,,,,1.199,4.00,5242.76,0.1036,0.7000,0.3684,1,Ks
57112.261589,14.0755,0.0188,,,,,,,,,0.678,4.00,5618.89,0.0920,1.1000,0.4582,1,Ks
57112.262162,14.0550,0.0158,,,,,,,,,0.625,4.00,5630.69,0.0866,1.0900,4.2911,1,Ks
57112.262746,14.1014,0.0191,,,,,,,,,0.660,4.00,5629.50,0.0794,1.0400,0.1651,1,Ks
57152.129093,14.2562,0.0614,,,,,,,,,1.450,4.00,5693.71,0.0684,0.9300,2.8871,1,Ks
57152.129756,14.2326,0.0617,,,,,,,,,1.458,4.00,5679.77,0.0871,0.7400,1.4578,1,Ks
57152.130179,14.2276,0.0474,,,,,,,,,1.287,4.00,5675.52,0.0729,0.7800,0.1349,1,Ks
57160.290191,,,,,15.8954,0.0103,,,,,0.657,10.00,463.10,0.0675,0.6600,0.5066,1,Y
57160.290749,,,,,15.9120,0.0100,,,,,0.636,10.00,455.68,0.0774,0.6100,0.4447,1,Y
57160.291311,,,,,15.8874,0.0082,,,,,0.665,10.00,460.82,0.0745,0.5100,0.9057,1,Y
57160.293776,,,16.8630,0.0096,,,,,,,0.722,10.00,161.48,0.0706,0.4300,0.2850,1,Z
57160.294321,,,16.8548,0.0101,,,,,,,0.662,10.00,162.68,0.0917,0.4100,1.7203,1,Z
57160.294867,,,16.8663,0.0131,,,,,,,0.646,10.00,162.02,0.0735,0.5700,1.3066,1,Z
57231.202102,,,,,,,,,14.3849,0.0111,1.022,10.00,6905.21,0.0671,0.6300,0.4454,1,H
57231.202915,,,,,,,,,14.3738,0.0121,0.948,10.00,7126.23,0.0652,0.7500,0.0965,1,H
57231.203733,,,,,,,,,14.3820,0.0136,0.973,10.00,7280.06,0.0733,0.7700,0.2326,1,H
57231.207244,14.0703,0.0141,,,,,,,,,0.853,10.00,12663.39,0.0785,1.0100,1.6314,1,Ks
57231.208066,14.0809,0.0137,,,,,,,,,0.842,10.00,12672.46,0.0662,0.9700,0.1501,1,Ks
57231.213018,,,,,,,15.1707,0.0107,,,1.019,10.00,1228.00,0.0518,0.4400,0.5634,1,J
57231.213831,,,,,,,15.1569,0.0103,,,1.004,10.00,1246.92,0.0551,0.4600,0.3917,1,J
57231.214660,,,,,,,15.1465,0.0112,,,0.980,10.00,1279.28,0.0639,0.4900,0.2425,1,J
57232.174438,14.0344,0.0257,,,,,,,,,0.892,4.00,5074.62,0.0858,0.9200,0.2026,1,Ks
57232.174827,14.0078,0.0250,,,,,,,,,0.861,4.00,5487.06,0.0504,0.8500,0.1046,1,Ks
57232.175212,13.9938,0.0236,,,,,,,,,0.824,4.00,5256.96,0.0854,0.9300,0.3073,1,Ks
57232.188941,14.0573,0.0277,,,,,,,,,0.958,4.00,5047.94,0.0701,0.8100,0.1641,1,Ks
57232.189393,14.0386,0.0321,,,,,,,,,1.022,4.00,5201.63,0.0947,0.8200,0.3778,1,Ks
57232.189857,13.9981,0.0347,,,,,,,,,1.079,4.00,5380.60,0.0622,0.6400,1.0785,1,Ks
57232.202201,14.0449,0.0284,,,,,,,,,0.880,4.00,5482.76,0.0707,0.9200,0.8163,1,Ks
57232.202666,14.0090,0.0262,,,,,,,,,0.909,4.00,5274.19,0.0796,0.7500,2.0351,1,Ks
57232.203153,14.0505,0.0329,,,,,,,,,1.034,4.00,5181.09,0.1093,0.7500,0.3139,1,Ks
57232.218791,14.0364,0.0340,,,,,,,,,1.035,4.00,4880.45,0.0817,0.6200,1.2114,1,Ks
57232.219196,14.0104,0.0252,,,,,,,,,0.958,4.00,4893.07,0.0857,0.7500,0.1407,1,Ks
57232.219573,14.0304,0.0375,,,,,,,,,1.102,4.00,4886.44,0.0769,0.6800,0.1204,1,Ks
57584.061151,14.0993,0.0186,,,,,,,,,0.601,4.00,4060.87,0.1205,1.2000,0.4290,1,Ks
57584.061557,14.1034,0.0217,,,,,,,,,0.605,4.00,4051.14,0.1008,1.4400,0.0278,1,Ks
57584.061953,14.0872,0.0257,,,,,,,,,0.556,4.00,4071.83,0.1374,1.5900,2.0195,1,Ks
57925.338338,13.9903,0.0502,,,,,,,,,1.303,4.00,5310.23,0.0826,0.8400,0.0984,1,Ks
57925.338659,14.0600,0.0683,,,,,,,,,1.590,4.00,5331.94,0.0790,0.7900,0.4395,1,Ks
57925.338978,13.9917,0.0818,,,,,,,,,1.659,4.00,5378.60,0.0997,0.8100,0.2527,1,Ks
57927.015846,13.9340,0.0222,,,,,,,,,0.840,4.00,5941.74,0.0786,0.8900,0.1907,1,Ks
57927.016192,13.9616,0.0244,,,,,,,,,0.936,4.00,5937.00,0.0598,0.7000,0.1331,1,Ks
57927.016504,13.9896,0.0312,,,,,,,,,0.966,4.00,5934.42,0.0874,0.8400,0.5613,1,Ks
58250.228264,13.9978,0.0480,,,,,,,,,1.308,4.00,5079.31,0.0633,0.7200,0.1315,1,Ks
58250.228608,13.9811,0.0395,,,,,,,,,1.126,4.00,5064.19,0.0734,0.8500,0.4946,1,Ks
58252.313820,14.1899,0.0273,,,,,,,,,0.838,4.00,5235.81,0.0584,1.0100,0.0175,1,Ks
58252.314217,14.2191,0.0456,,,,,,,,,0.979,4.00,5246.92,0.0818,0.9200,0.4625,1,Ks
58252.314588,14.1835,0.0301,,,,,,,,,0.855,4.00,5275.69,0.0504,0.9000,0.3641,1,Ks
58263.220768,13.9733,0.0240,,,,,,,,,0.834,4.00,5828.88,0.0941,1.0500,0.2017,1,Ks
58263.221220,13.9998,0.0198,,,,,,,,,0.804,4.00,5845.41,0.1022,0.9000,0.0046,1,Ks
58263.221570,13.9894,0.0238,,,,,,,,,0.838,4.00,5796.54,0.0917,0.9700,0.0554,1,Ks
58708.200340,14.0488,0.0809,,,,,,,,,1.674,4.00,4760.08,0.1860,0.6300,0.4939,1,Ks
58708.200751,14.0203,0.1023,,,,,,,,,1.714,4.00,4760.17,0.1879,0.7000,0.0246,1,Ks
58708.202131,14.1048,0.1797,,,,,,,,,1.710,4.00,4717.79,0.0810,0.9400,0.7758,1,Ks
55843.015734,,,,,,,,,,,0.850,4.00,4707.54,0.0630,,,0,Ks
