mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55690.403281,14.5932,0.0213,,,,,,,,,0.668,4.00,5836.86,0.0550,1.0200,0.1022,1,Ks
55696.370882,14.8541,0.0252,,,,,,,,,0.786,4.00,5501.72,0.1951,0.9600,0.1058,1,Ks
55696.371733,14.8524,0.0233,,,,,,,,,0.657,4.00,5537.62,0.0609,1.2900,0.5197,1,Ks
55696.375006,14.8611,0.0285,,,,,,,,,0.680,4.00,5536.22,0.0613,1.3000,0.0003,1,Ks
55696.375857,14.9319,0.0244,,,,,,,,,0.675,4.00,5542.58,0.0540,0.9300,1.2689,1,Ks
55697.334143,14.5613,0.0312,,,,,,,,,0.527,4.00,5074.02,0.0627,1.2300,0.6610,1,Ks
55697.335030,14.6048,0.0277,,,,,,,,,0.509,4.00,5064.54,0.0589,1.2200,0.3194,1,Ks
55767.215101,,,,,15.5337,0.0097,,,,,0.691,10.00,349.11,0.1102,0.6500,0.0457,1,Y
55767.216215,,,,,15.5420,0.0124,,,,,0.658,10.00,347.60,0.1154,0.9600,0.1549,1,Y
55767.218615,,,15.8577,0.0112,,,,,,,0.690,10.00,136.61,0.1106,0.7700,0.2758,1,Z
55767.219790,,,15.8418,0.0091,,,,,,,0.646,10.00,140.65,0.1116,0.7800,0.2775,1,Z
55795.102537,14.6489,0.0265,,,,,,,,,0.992,4.00,3645.41,0.0602,0.7400,0.4016,1,Ks
55795.103482,14.6870,0.0334,,,,,,,,,1.136,4.00,3643.46,0.0785,0.7500,1.1619,1,Ks
55807.072058,14.7717,0.0311,,,,,,,,,0.658,4.00,5666.33,0.0612,1.2100,0.0111,1,Ks
55807.072914,14.8093,0.0242,,,,,,,,,0.693,4.00,5685.57,0.0620,1.0700,0.1109,1,Ks
55825.107645,14.8987,0.0286,,,,,,,,,0.676,4.00,5891.94,0.0675,1.2000,2.5599,1,Ks
55825.108422,14.9390,0.0401,,,,,,,,,0.727,4.00,5897.52,0.1084,1.3500,0.2430,1,Ks
56084.168198,14.7596,0.0284,,,,,,,,,0.732,4.00,4391.69,0.0530,0.9900,4.6086,1,Ks
56084.169129,14.7509,0.0214,,,,,,,,,0.673,4.00,4407.52,0.0650,1.0100,1.2910,1,Ks
56089.260483,14.6207,0.0220,,,,,,,,,0.619,4.00,4194.33,0.0599,1.1400,0.4403,1,Ks
56089.261473,14.6651,0.0312,,,,,,,,,0.562,4.00,4153.32,0.0655,1.6100,1.0970,1,Ks
56094.218178,14.6077,0.0191,,,,,,,,,0.730,4.00,4546.50,0.0591,0.8700,1.2570,1,Ks
56094.219181,14.6035,0.0237,,,,,,,,,0.727,4.00,4573.43,0.0535,1.1200,2.3245,1,Ks
56096.075690,14.5774,0.0283,,,,,,,,,1.000,4.00,4185.81,0.0990,0.8200,6.6003,1,Ks
56096.076513,14.5358,0.0197,,,,,,,,,0.855,4.00,4175.08,0.0923,0.7200,1.5499,1,Ks
56099.199019,14.7240,0.0507,,,,,,,,,1.697,4.00,3365.29,0.0966,0.6400,2.0999,1,Ks
56099.199983,14.7526,0.0514,,,,,,,,,1.427,4.00,3370.72,0.0694,0.9000,0.6101,1,Ks
56112.230752,14.5698,0.0149,,,,,,,,,0.620,4.00,3893.80,0.0649,0.8600,1.9653,1,Ks
56112.231712,14.5669,0.0170,,,,,,,,,0.694,4.00,3872.02,0.1186,0.9900,0.1831,1,Ks
56114.148240,14.5593,0.0220,,,,,,,,,0.770,4.00,3379.56,0.0905,0.8900,3.1942,1,Ks
56114.149081,14.5523,0.0201,,,,,,,,,0.809,4.00,3358.27,0.1063,1.0400,0.5314,1,Ks
56122.112464,14.5684,0.0225,,,,,,,,,0.679,4.00,4066.95,0.0902,1.1700,2.9510,1,Ks
56122.113230,14.5803,0.0204,,,,,,,,,0.663,4.00,4040.98,0.0768,0.8700,0.1680,1,Ks
56123.035973,14.8911,0.0410,,,,,,,,,1.175,4.00,4734.00,0.0801,0.9200,3.6552,1,Ks
56123.036746,14.8818,0.0474,,,,,,,,,1.181,4.00,4688.74,0.0849,0.8400,2.2060,1,Ks
56124.011525,14.5730,0.0316,,,,,,,,,1.267,4.00,4403.94,0.0527,0.6600,0.8532,1,Ks
56124.012308,14.5886,0.0318,,,,,,,,,1.129,4.00,4429.85,0.0531,0.8600,0.9955,1,Ks
56124.973752,14.5170,0.0273,,,,,,,,,0.793,4.00,4912.94,0.0766,1.0400,6.9352,1,Ks
56124.974504,14.5747,0.0277,,,,,,,,,0.947,4.00,4894.50,0.0780,0.8800,2.1895,1,Ks
56126.117898,14.6122,0.0235,,,,,,,,,0.666,4.00,4633.68,0.0991,1.0800,2.0176,1,Ks
56126.118721,14.6063,0.0211,,,,,,,,,0.573,4.00,4631.19,0.0872,1.1100,0.3010,1,Ks
56126.178561,14.5557,0.0200,,,,,,,,,0.740,4.00,4676.10,0.1351,0.9600,1.9305,1,Ks
56126.179387,14.5501,0.0173,,,,,,,,,0.754,4.00,4694.15,0.0958,0.8900,1.3244,1,Ks
56128.210209,14.7879,0.0311,,,,,,,,,0.932,4.00,5458.21,0.1606,0.9700,0.2574,1,Ks
56128.211028,14.7847,0.0312,,,,,,,,,0.946,4.00,5467.58,0.0672,0.8300,0.9643,1,Ks
56130.109152,14.7469,0.0354,,,,,,,,,0.849,4.00,5157.02,0.0591,1.0700,0.3795,1,Ks
56130.109966,14.7778,0.0272,,,,,,,,,0.608,4.00,5194.33,0.0532,1.1700,0.6957,1,Ks
56130.221510,14.5508,0.0225,,,,,,,,,0.720,4.00,5065.33,0.0632,1.1200,2.1293,1,Ks
56130.222316,14.5551,0.0181,,,,,,,,,0.752,4.00,5035.58,0.0804,0.9200,0.6462,1,Ks
56133.004883,14.6818,0.0212,,,,,,,,,0.742,4.00,4703.52,0.0921,0.9700,4.2019,1,Ks
56133.005653,14.6910,0.0214,,,,,,,,,0.676,4.00,4674.21,0.0873,1.0500,0.5985,1,Ks
56133.082306,14.6276,0.0249,,,,,,,,,0.545,4.00,4632.92,0.0848,1.2900,0.4933,1,Ks
56133.083084,14.5783,0.0260,,,,,,,,,0.543,4.00,4670.22,0.0773,1.1800,0.1539,1,Ks
56134.043698,14.6954,0.0288,,,,,,,,,1.029,4.00,4570.61,0.0757,0.8000,3.3533,1,Ks
56134.044504,14.7562,0.0372,,,,,,,,,1.146,4.00,4546.70,0.1194,0.9400,0.4570,1,Ks
56135.155300,14.7431,0.0319,,,,,,,,,1.069,4.00,3849.07,0.0485,0.7100,0.8023,1,Ks
56135.156119,14.7344,0.0246,,,,,,,,,0.860,4.00,3847.95,0.0798,0.8400,0.7436,1,Ks
56141.173639,14.6214,0.0223,,,,,,,,,0.764,4.00,3181.43,0.0631,0.9000,0.0980,1,Ks
56141.174452,14.6078,0.0209,,,,,,,,,0.739,4.00,3167.73,0.0736,0.9700,0.3109,1,Ks
56144.018512,14.7071,0.0250,,,,,,,,,0.942,4.00,4207.39,0.0739,0.8300,0.6064,1,Ks
56144.019296,14.7817,0.0270,,,,,,,,,0.955,4.00,4204.25,0.0763,0.8700,0.1706,1,Ks
56151.029305,14.6519,0.0232,,,,,,,,,0.861,4.00,4617.13,0.0880,0.8500,2.2280,1,Ks
56151.030098,14.6259,0.0271,,,,,,,,,1.056,4.00,4603.22,0.1144,0.8200,0.9607,1,Ks
56156.029667,14.7146,0.0300,,,,,,,,,1.104,4.00,3315.39,0.0863,0.7100,4.0340,1,Ks
56156.030446,14.7530,0.0331,,,,,,,,,1.171,4.00,3345.83,0.1369,0.7300,2.2282,1,Ks
56162.106980,14.5330,0.0192,,,,,,,,,0.880,4.00,3927.48,0.0447,0.9000,8.5979,1,Ks
56162.107750,14.5205,0.0187,,,,,,,,,0.784,4.00,3922.04,0.0679,0.9300,0.0134,1,Ks
56163.035082,14.7634,0.0208,,,,,,,,,0.729,4.00,3753.68,0.0612,0.8400,0.2578,1,Ks
56163.035859,14.7716,0.0199,,,,,,,,,0.685,4.00,3760.73,0.0611,0.8700,0.0436,1,Ks
56176.002840,14.5937,0.0279,,,,,,,,,0.965,4.00,5251.67,0.0709,0.8400,2.3831,1,Ks
56176.003638,14.5712,0.0284,,,,,,,,,1.043,4.00,5230.13,0.0472,0.7800,0.5376,1,Ks
56176.079036,14.5821,0.0329,,,,,,,,,1.066,4.00,4872.51,0.0624,0.8000,0.7211,1,Ks
56176.079833,14.5473,0.0236,,,,,,,,,0.944,4.00,4843.60,0.0780,0.8700,0.1552,1,Ks
56188.057906,14.8113,0.0304,,,,,,,,,0.631,4.00,5083.23,0.0539,1.1700,1.4081,1,Ks
56188.058757,14.7791,0.0294,,,,,,,,,0.611,4.00,5173.60,0.0617,1.2400,0.3280,1,Ks
56202.044276,14.6517,0.0263,,,,,,,,,0.593,4.00,5110.05,0.0618,1.1600,0.3269,1,Ks
56202.045349,14.6522,0.0223,,,,,,,,,0.626,4.00,5094.55,0.0799,0.9500,1.0701,1,Ks
56213.993155,14.7492,0.0384,,,,,,,,,0.954,4.00,4961.54,0.1511,1.0200,1.9411,1,Ks
56213.993970,14.7677,0.0290,,,,,,,,,0.826,4.00,4978.77,0.0581,1.0500,0.3521,1,Ks
56428.404279,14.5877,0.0424,,,,,,,,,1.087,4.00,5423.92,0.0536,0.9600,0.9864,1,Ks
56428.405050,14.6254,0.0393,,,,,,,,,1.161,4.00,5341.32,0.0801,0.9500,0.0523,1,Ks
56478.990301,14.8762,0.0299,,,,,,,,,0.896,4.00,4659.94,0.0803,0.8800,1.9987,1,Ks
56478.991036,14.8446,0.0320,,,,,,,,,1.007,4.00,4643.61,0.0815,0.7300,1.8874,1,Ks
56488.979648,14.5929,0.0259,,,,,,,,,0.635,4.00,5324.71,0.0664,1.3600,0.7615,1,Ks
56488.980428,14.6867,0.0264,,,,,,,,,0.626,4.00,5344.92,0.0630,1.3400,0.2317,1,Ks
56490.217216,14.5671,0.0247,,,,,,,,,0.739,4.00,5534.38,0.0561,1.2400,1.1994,1,Ks
56490.218031,14.5887,0.0253,,,,,,,,,0.662,4.00,5522.54,0.0830,1.0700,1.0498,1,Ks
56501.026834,15.1359,0.1285,,,,,,,,,1.788,4.00,5772.99,0.0686,1.0700,4.5244,1,Ks
56501.027623,14.9470,0.0531,,,,,,,,,1.316,4.00,5741.88,0.0632,0.9000,1.7690,1,Ks
56502.088029,14.8136,0.0362,,,,,,,,,0.566,4.00,5087.50,0.0796,1.5800,0.0594,1,Ks
56502.088855,14.7953,0.0246,,,,,,,,,0.572,4.00,5092.63,0.0749,1.3300,2.0994,1,Ks
56503.125447,14.6121,0.0198,,,,,,,,,0.616,4.00,4912.55,0.0553,1.0100,0.6701,1,Ks
56503.126262,14.5967,0.0205,,,,,,,,,0.652,4.00,4919.67,0.0502,0.8800,1.0675,1,Ks
56505.012817,14.7608,0.0291,,,,,,,,,0.619,4.00,4638.88,0.0808,1.2500,0.6519,1,Ks
56505.013666,14.7448,0.0351,,,,,,,,,0.703,4.00,4540.38,0.0762,1.0200,0.4916,1,Ks
56506.079065,14.6247,0.0205,,,,,,,,,0.767,4.00,3873.18,0.0777,0.9800,0.5360,1,Ks
56506.079916,14.6071,0.0192,,,,,,,,,0.761,4.00,3882.84,0.0689,0.8200,0.0855,1,Ks
56513.999272,14.5815,0.0313,,,,,,,,,1.201,4.00,4395.69,0.0840,0.5600,3.4308,1,Ks
56514.000075,14.5256,0.0315,,,,,,,,,1.103,4.00,4427.87,0.0668,0.8000,1.9836,1,Ks
56514.094625,14.5375,0.0253,,,,,,,,,1.063,4.00,4110.66,0.0486,0.6000,5.0922,1,Ks
56514.095482,14.5010,0.0346,,,,,,,,,1.237,4.00,4133.87,0.0626,0.6200,0.3104,1,Ks
56515.011051,14.8164,0.0333,,,,,,,,,0.851,4.00,6006.63,0.0581,0.9200,0.7501,1,Ks
56515.011927,14.7591,0.0333,,,,,,,,,0.936,4.00,5968.50,0.0790,0.9200,0.1583,1,Ks
56515.120284,14.6073,0.0220,,,,,,,,,0.735,4.00,4935.50,0.0827,1.0000,0.4592,1,Ks
56515.121119,14.5785,0.0259,,,,,,,,,0.667,4.00,4900.75,0.0704,1.3800,0.8844,1,Ks
56527.007957,14.7038,0.0366,,,,,,,,,0.531,4.00,4797.90,0.0756,1.7300,0.0290,1,Ks
56527.008781,14.6992,0.0336,,,,,,,,,0.510,4.00,4777.76,0.0873,1.6500,0.4979,1,Ks
56531.144835,14.9135,0.0303,,,,,,,,,0.815,4.00,4176.33,0.0786,1.0400,0.1942,1,Ks
56531.145596,14.8501,0.0283,,,,,,,,,0.873,4.00,4176.47,0.0625,0.9700,0.1003,1,Ks
56553.007388,14.6167,0.0183,,,,,,,,,0.620,4.00,4465.62,0.0603,0.9600,2.4004,1,Ks
56553.008222,14.6217,0.0309,,,,,,,,,0.511,4.00,4489.08,0.0649,1.5700,0.5921,1,Ks
56566.033364,14.7636,0.0244,,,,,,,,,0.616,4.00,4853.63,0.0994,1.1300,0.4112,1,Ks
56566.034927,14.7823,0.0302,,,,,,,,,0.577,4.00,4786.86,0.0723,1.6400,1.6361,1,Ks
56578.015819,14.7106,0.0258,,,,,,,,,0.626,4.00,5557.98,0.0546,1.1300,4.8210,1,Ks
56578.017264,14.6769,0.0182,,,,,,,,,0.644,4.00,5548.14,0.0638,0.9200,0.7032,1,Ks
56806.292656,14.6340,0.0566,,,,,,,,,1.718,4.00,4372.71,0.0382,0.7600,0.5557,1,Ks
56810.250277,14.5558,0.0218,,,,,,,,,0.662,4.00,5274.83,0.0674,0.9600,1.1288,1,Ks
56810.251097,14.5316,0.0151,,,,,,,,,0.633,4.00,5277.52,0.0616,0.8400,0.0248,1,Ks
56814.115895,14.8735,0.0239,,,,,,,,,0.619,4.00,4317.75,0.0684,1.0500,0.3948,1,Ks
56814.116695,14.8513,0.0198,,,,,,,,,0.615,4.00,4346.65,0.0692,1.0400,0.7026,1,Ks
56817.084305,14.6755,0.0337,,,,,,,,,0.971,4.00,5048.60,0.0815,1.0100,2.5758,1,Ks
56817.085088,14.6176,0.0405,,,,,,,,,1.035,4.00,5098.12,0.0673,1.0500,0.7271,1,Ks
56827.119456,14.5387,0.0704,,,,,,,,,1.777,4.00,5802.35,0.0581,0.9100,0.1152,1,Ks
56827.120228,14.4653,0.0289,,,,,,,,,1.094,4.00,5782.44,0.0455,0.7200,0.2009,1,Ks
56827.227159,14.6004,0.0357,,,,,,,,,0.991,4.00,5604.79,0.0501,1.0800,0.4723,1,Ks
56827.227962,14.6169,0.0336,,,,,,,,,0.995,4.00,5574.79,0.0473,1.0500,0.2913,1,Ks
56830.027529,14.5566,0.0230,,,,,,,,,0.611,4.00,5578.27,0.0836,1.2900,0.6050,1,Ks
56830.028307,14.5690,0.0256,,,,,,,,,0.588,4.00,5552.28,0.0863,1.4400,1.0859,1,Ks
56831.122257,14.5634,0.0260,,,,,,,,,0.833,4.00,5064.70,0.0533,1.2000,0.5646,1,Ks
56831.123117,14.5455,0.0249,,,,,,,,,0.852,4.00,5066.83,0.0504,0.9200,0.0020,1,Ks
56836.265213,14.6312,0.0440,,,,,,,,,1.450,4.00,2841.52,0.0670,0.7000,1.0512,1,Ks
56836.266040,14.5585,0.0477,,,,,,,,,1.460,4.00,2862.23,0.0494,0.6200,0.7377,1,Ks
56837.231666,14.8571,0.0226,,,,,,,,,0.820,4.00,3711.76,0.0562,0.6700,2.0847,1,Ks
56837.232531,14.8634,0.0258,,,,,,,,,0.868,4.00,3757.96,0.0920,0.8800,2.0003,1,Ks
56838.080248,14.5938,0.0253,,,,,,,,,0.757,4.00,4665.75,0.0666,0.9600,0.0085,1,Ks
56838.081039,14.5627,0.0256,,,,,,,,,0.678,4.00,4656.90,0.0779,1.1500,0.6325,1,Ks
56838.184412,14.6138,0.0225,,,,,,,,,0.831,4.00,4349.34,0.0698,0.9000,0.8232,1,Ks
56838.185298,14.5981,0.0211,,,,,,,,,0.768,4.00,4317.29,0.0454,1.0300,1.4124,1,Ks
56841.136098,14.6084,0.0212,,,,,,,,,0.779,4.00,3690.88,0.0960,0.8800,1.5532,1,Ks
56841.136937,14.6236,0.0202,,,,,,,,,0.921,4.00,3694.05,0.0626,0.8300,2.4447,1,Ks
56851.124074,14.8597,0.0290,,,,,,,,,0.645,4.00,4754.15,0.0784,1.3100,0.4937,1,Ks
56851.124896,14.8247,0.0278,,,,,,,,,0.630,4.00,4759.44,0.0824,1.1600,0.2773,1,Ks
56883.188160,14.6563,0.0248,,,,,,,,,0.734,4.00,5055.50,0.0691,1.0600,0.3017,1,Ks
56883.188926,14.5567,0.0187,,,,,,,,,0.760,4.00,5047.35,0.0783,0.8000,1.3433,1,Ks
56886.107266,14.6555,0.0227,,,,,,,,,0.771,4.00,5300.46,0.0742,0.9400,2.0183,1,Ks
56886.108104,14.6622,0.0300,,,,,,,,,1.022,4.00,5260.57,0.0946,0.8800,0.6092,1,Ks
56910.075115,14.6150,0.0297,,,,,,,,,0.658,4.00,4928.63,0.1066,1.3400,0.5657,1,Ks
56910.075912,14.5965,0.0242,,,,,,,,,0.731,4.00,4943.31,0.0870,1.1400,2.8384,1,Ks
56919.115788,14.6903,0.0261,,,,,,,,,0.794,4.00,3901.22,0.0557,0.9000,3.1123,1,Ks
56919.116945,14.6186,0.0223,,,,,,,,,0.891,4.00,3931.24,0.0510,0.7200,0.1901,1,Ks
57163.192751,,,,,15.4391,0.0094,,,,,0.852,10.00,388.15,0.1021,0.4800,1.2455,1,Y
57163.193848,,,,,15.4255,0.0058,,,,,0.730,10.00,393.57,0.0910,0.3400,1.3172,1,Y
57163.196209,,,15.7439,0.0075,,,,,,,0.773,10.00,182.57,0.1005,0.4500,1.1215,1,Z
57163.197279,,,15.7317,0.0076,,,,,,,0.864,10.00,181.06,0.1068,0.3500,1.2494,1,Z
57233.985301,14.5516,0.0371,,,,,,,,,1.223,4.00,5738.23,0.0666,0.8900,0.3469,1,Ks
57233.986124,14.5528,0.0327,,,,,,,,,1.052,4.00,5691.62,0.0646,0.8800,0.9962,1,Ks
57239.102168,14.6131,0.0461,,,,,,,,,1.071,4.00,5981.46,0.0566,1.0200,0.0573,1,Ks
57239.102905,14.6349,0.0396,,,,,,,,,0.812,4.00,6049.04,0.0491,1.0900,0.2138,1,Ks
57246.045374,14.6486,0.0286,,,,,,,,,1.020,4.00,3236.21,0.0526,0.8200,0.1979,1,Ks
57246.046166,14.6585,0.0391,,,,,,,,,1.070,4.00,3257.95,0.0724,0.8600,0.5698,1,Ks
57279.029481,,,,,,,,,15.0014,0.0214,0.609,4.00,5713.81,0.0749,1.3700,1.6587,1,H
57279.030229,,,,,,,,,14.9778,0.0212,0.669,4.00,5665.29,0.0571,1.3700,2.4835,1,H
57279.031870,14.8795,0.0280,,,,,,,,,0.637,4.00,5907.48,0.0692,1.1800,0.4565,1,Ks
57279.032626,14.8704,0.0330,,,,,,,,,0.623,4.00,5955.08,0.0630,1.4800,0.0272,1,Ks
57279.034268,,,,,,,15.3854,0.0146,,,0.718,6.00,1647.59,0.0773,0.7900,0.6298,1,J
57279.035443,,,,,,,15.3864,0.0099,,,0.754,6.00,1620.21,0.0898,0.5700,0.5885,1,J
57584.132175,14.5255,0.0251,,,,,,,,,0.678,4.00,3814.50,0.0588,1.0700,0.3001,1,Ks
57584.133016,14.5309,0.0214,,,,,,,,,0.695,4.00,3816.33,0.0471,0.9000,1.0267,1,Ks
57844.362341,14.6039,0.0554,,,,,,,,,1.398,4.00,4845.62,0.0580,0.9000,1.8421,1,Ks
58708.189462,14.5926,0.0404,,,,,,,,,1.299,4.00,4330.30,0.0723,0.7500,3.1941,1,Ks
58708.190304,14.6197,0.0417,,,,,,,,,1.305,4.00,4336.67,0.0718,0.7700,0.4138,1,Ks
57844.361477,,,,,,,,,,,1.129,4.00,4839.40,0.0769,,,0,Ks
