mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
56826.279405,15.3625,0.0971,,,,,,,,,1.603,4.00,5131.21,0.0758,1.2300,1.2945,1,Ks
56829.160361,15.2358,0.0274,,,,,,,,,0.897,4.00,4497.46,0.0628,0.7500,1.1357,1,Ks
56829.161249,15.2574,0.0342,,,,,,,,,0.898,4.00,4526.00,0.0832,0.9500,0.0090,1,Ks
56830.160279,15.3707,0.0302,,,,,,,,,0.583,4.00,4495.60,0.0834,1.4000,0.4444,1,Ks
56840.052839,15.2641,0.0292,,,,,,,,,0.739,4.00,5052.08,0.0734,1.0200,0.8590,1,Ks
56840.053684,15.3022,0.0439,,,,,,,,,0.800,4.00,4804.80,0.0954,1.1600,10.2813,1,Ks
56840.173438,15.3488,0.0218,,,,,,,,,0.718,4.00,4015.75,0.0470,0.8200,1.2093,1,Ks
56840.174298,15.3585,0.0211,,,,,,,,,0.619,4.00,3968.22,0.0527,0.9500,3.0643,1,Ks
56841.265613,15.2895,0.0339,,,,,,,,,0.845,4.00,4007.86,0.0715,0.8400,0.5722,1,Ks
56841.266453,15.2664,0.0397,,,,,,,,,0.880,4.00,3993.85,0.0475,1.1200,0.8453,1,Ks
56842.343277,15.2170,0.0597,,,,,,,,,1.321,4.00,4449.19,0.1267,0.8400,0.2190,1,Ks
56842.344088,15.1774,0.0868,,,,,,,,,1.611,4.00,4497.06,0.1251,0.8900,0.8592,1,Ks
56846.016066,15.3348,0.0357,,,,,,,,,0.820,4.00,5972.84,0.0959,1.1800,0.0729,1,Ks
56846.016832,15.3035,0.0480,,,,,,,,,0.855,4.00,5987.69,0.1437,1.4000,2.3742,1,Ks
56846.041096,15.3493,0.0234,,,,,,,,,0.762,4.00,5791.19,0.0797,1.0300,0.2323,1,Ks
56846.041881,15.3536,0.0323,,,,,,,,,0.666,4.00,5808.06,0.1014,1.4800,0.7288,1,Ks
56853.204841,15.4315,0.0264,,,,,,,,,0.671,4.00,4715.75,0.0608,1.2600,0.7410,1,Ks
56853.205674,15.4639,0.0255,,,,,,,,,0.625,4.00,4693.17,0.0692,1.3300,0.3034,1,Ks
56871.079649,15.1811,0.0348,,,,,,,,,0.780,4.00,5870.23,0.0967,1.0800,0.6729,1,Ks
56871.080480,15.1538,0.0449,,,,,,,,,0.806,4.00,5879.04,0.0765,1.1700,0.7334,1,Ks
56871.086672,15.1495,0.0312,,,,,,,,,0.839,4.00,5867.44,0.0715,0.9900,0.7818,1,Ks
56872.068483,15.4831,0.0265,,,,,,,,,0.626,4.00,5238.54,0.0914,1.2300,5.1571,1,Ks
56872.069319,15.4556,0.0300,,,,,,,,,0.591,4.00,5238.69,0.1165,1.0500,0.2837,1,Ks
56872.076024,15.4526,0.0251,,,,,,,,,0.677,4.00,5159.44,0.0916,1.0000,1.0537,1,Ks
56872.076888,15.4704,0.0264,,,,,,,,,0.580,4.00,5171.44,0.0696,1.2800,1.3436,1,Ks
56872.082222,15.5215,0.0291,,,,,,,,,0.666,4.00,5091.45,0.1165,0.9700,0.5713,1,Ks
56872.083086,15.4622,0.0230,,,,,,,,,0.650,4.00,5115.40,0.0728,0.9000,1.7155,1,Ks
56885.131937,15.2635,0.0214,,,,,,,,,0.627,4.00,4323.91,0.0729,0.8500,1.8283,1,Ks
56885.132808,15.2776,0.0208,,,,,,,,,0.625,4.00,4323.69,0.0739,0.9100,0.4167,1,Ks
56940.054729,15.1994,0.0234,,,,,,,,,0.709,4.00,5819.83,0.0568,0.8900,0.3273,1,Ks
56940.055546,15.2196,0.0365,,,,,,,,,0.773,4.00,5838.00,0.0612,1.1600,3.7745,1,Ks
56949.026294,15.1664,0.0325,,,,,,,,,0.652,4.00,5872.15,0.1049,1.3100,0.2962,1,Ks
56949.027072,15.1894,0.0301,,,,,,,,,0.644,4.00,5871.08,0.0745,1.0900,1.6566,1,Ks
57175.166476,15.2979,0.0334,,,,,,,,,0.825,4.00,5175.70,0.0548,1.0300,3.7958,1,Ks
57175.167300,15.2848,0.0412,,,,,,,,,0.889,4.00,5261.34,0.0595,1.3400,0.3250,1,Ks
57251.216148,15.2766,0.0748,,,,,,,,,1.474,4.00,3542.01,0.1010,0.8100,0.8274,1,Ks
57251.216851,15.2566,0.0715,,,,,,,,,1.467,4.00,3573.82,0.1277,0.8400,0.0082,1,Ks
57255.179245,15.3734,0.0418,,,,,,,,,0.932,4.00,4058.17,0.0569,1.2200,0.1343,1,Ks
57255.179994,15.3841,0.0472,,,,,,,,,0.942,4.00,4080.36,0.0639,0.9800,3.3961,1,Ks
57264.169748,15.3303,0.0553,,,,,,,,,1.146,4.00,5861.94,0.0496,1.1500,0.0961,1,Ks
57264.170457,15.4499,0.0717,,,,,,,,,1.231,4.00,5855.92,0.0732,1.1700,0.8231,1,Ks
57269.085371,15.1718,0.0284,,,,,,,,,0.694,4.00,5214.94,0.0754,1.2800,0.2251,1,Ks
57269.088004,15.1418,0.0288,,,,,,,,,0.757,4.00,5215.08,0.0622,0.8900,0.1116,1,Ks
57269.166180,,,,,16.0236,0.0139,,,,,1.240,10.00,331.57,0.0978,0.2800,0.1203,1,Y
57269.167212,,,,,16.0300,0.0188,,,,,1.362,10.00,332.14,0.0649,0.3000,0.0571,1,Y
57269.169763,,,16.2902,0.0156,,,,,,,1.307,10.00,139.47,0.0643,0.3100,0.2707,1,Z
57269.170795,,,16.2677,0.0142,,,,,,,1.346,10.00,143.58,0.0956,0.2900,0.1185,1,Z
57285.115812,,,,,,,,,15.2990,0.0109,0.673,4.00,5139.90,0.0594,0.8600,1.5982,1,H
57285.116467,,,,,,,,,15.3465,0.0149,0.666,4.00,5214.59,0.0732,0.9400,0.0962,1,H
57285.118077,15.1772,0.0276,,,,,,,,,0.621,4.00,5832.23,0.0556,1.1200,0.5306,1,Ks
57285.118743,15.1978,0.0309,,,,,,,,,0.654,4.00,5842.67,0.0679,1.4900,1.4286,1,Ks
57285.120380,,,,,,,15.7311,0.0095,,,0.754,6.00,1071.36,0.0808,0.5800,0.9256,1,J
57285.121510,,,,,,,15.7309,0.0124,,,0.848,6.00,1077.77,0.1577,0.5900,0.6328,1,J
57290.996690,,,,,16.0571,0.0125,,,,,0.855,10.00,561.30,0.0917,0.4600,1.6072,1,Y
57290.997694,,,,,16.0162,0.0108,,,,,0.849,10.00,572.08,0.0684,0.4300,0.9714,1,Y
57290.999860,,,16.3120,0.0083,,,,,,,0.939,10.00,228.70,0.0653,0.3200,0.7948,1,Z
57291.000839,,,16.3169,0.0112,,,,,,,0.892,10.00,225.10,0.0734,0.4500,0.0890,1,Z
57585.208217,15.3425,0.0532,,,,,,,,,1.410,4.00,3189.03,0.0684,1.0200,0.9843,1,Ks
57585.209033,15.3209,0.0845,,,,,,,,,1.579,4.00,3197.25,0.0825,0.9000,2.3293,1,Ks
57592.276821,15.2238,0.0266,,,,,,,,,0.652,4.00,4254.89,0.0733,1.0100,0.1252,1,Ks
57592.277606,15.2419,0.0274,,,,,,,,,0.699,4.00,4261.68,0.0860,0.9800,0.0099,1,Ks
57856.375948,15.2680,0.0514,,,,,,,,,1.008,4.00,5294.25,0.0712,1.0500,0.0431,1,Ks
57856.376830,15.1879,0.0343,,,,,,,,,0.779,4.00,5279.57,0.0530,1.0900,0.5996,1,Ks
56830.159417,,,,,,,,,,,0.579,4.00,4488.41,0.0842,,,0,Ks
56871.087593,,,,,,,,,,,0.854,4.00,5909.17,0.0634,,,0,Ks
