mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55498.006922,15.3414,0.0503,,,,,,,,,0.810,4.00,6171.46,0.0643,1.3200,0.7741,1,Ks
55780.216124,15.3242,0.0523,,,,,,,,,0.794,4.00,4669.63,0.0728,1.3100,1.0706,1,Ks
55780.219567,15.3630,0.0547,,,,,,,,,0.932,4.00,4657.27,0.0751,1.2100,1.6328,1,Ks
55794.145488,,,16.4214,0.0650,,,,,,,1.118,10.00,135.60,0.0531,0.7200,37.2986,1,Z
55794.148248,,,16.3457,0.0353,,,,,,,1.087,10.00,134.96,0.0513,0.4700,0.0557,1,Z
55794.155213,,,16.3452,0.0137,,,,,,,1.031,10.00,120.24,0.0570,0.2600,0.3535,1,Z
55809.169054,15.0572,0.0360,,,,,,,,,0.848,4.00,4825.88,0.0996,0.9900,2.1396,1,Ks
55809.172483,15.2491,0.0639,,,,,,,,,0.862,4.00,4806.87,0.0889,1.7100,2.7663,1,Ks
55831.039742,15.1478,0.0522,,,,,,,,,0.945,4.00,5936.42,0.0600,1.3500,0.7540,1,Ks
55831.043359,15.1839,0.0575,,,,,,,,,0.907,4.00,5986.92,0.0792,1.3400,0.2346,1,Ks
55836.058780,15.2203,0.0363,,,,,,,,,0.732,4.00,5262.34,0.0600,1.4300,5.4017,1,Ks
55836.060713,15.1905,0.0486,,,,,,,,,0.708,4.00,5245.15,0.0569,1.6100,1.3500,1,Ks
55836.062186,15.1107,0.0462,,,,,,,,,0.731,4.00,5221.64,0.0531,1.5500,2.7036,1,Ks
55855.044432,15.3587,0.0486,,,,,,,,,0.822,4.00,6672.79,0.1333,1.7200,0.2267,1,Ks
55855.046364,15.2288,0.0760,,,,,,,,,1.036,4.00,6896.95,0.1648,1.7400,6.4600,1,Ks
55855.047924,15.5495,0.0928,,,,,,,,,0.928,4.00,6879.75,0.1458,1.7900,6.7515,1,Ks
55990.389985,15.4336,0.0704,,,,,,,,,0.859,4.00,5679.16,0.0834,1.6500,1.3538,1,Ks
55990.392778,15.4763,0.0600,,,,,,,,,0.742,4.00,5639.60,0.0613,1.9200,0.8892,1,Ks
55990.394335,15.4208,0.0395,,,,,,,,,0.701,4.00,5616.69,0.0765,1.2700,1.9493,1,Ks
55999.384401,15.2505,0.0428,,,,,,,,,0.662,4.00,5301.69,0.0778,1.5400,0.9189,1,Ks
55999.386352,15.1671,0.0337,,,,,,,,,0.662,4.00,5315.17,0.0620,1.6900,1.4541,1,Ks
55999.387980,15.2255,0.0361,,,,,,,,,0.653,4.00,5279.35,0.0583,1.2400,0.0040,1,Ks
56005.378293,15.2049,0.0441,,,,,,,,,0.650,4.00,5112.88,0.0874,1.6300,0.5441,1,Ks
56005.380288,15.1627,0.0367,,,,,,,,,0.872,4.00,5125.35,0.1490,2.2000,1.1108,1,Ks
56005.381816,15.1572,0.0396,,,,,,,,,0.537,4.00,5112.38,0.0808,1.4000,2.1395,1,Ks
56018.395749,15.3423,0.0355,,,,,,,,,0.778,4.00,5295.69,0.1280,1.5400,0.9919,1,Ks
56018.404178,15.3424,0.0424,,,,,,,,,0.518,4.00,5281.69,0.0985,2.1400,1.8958,1,Ks
56018.408305,15.3316,0.0393,,,,,,,,,0.566,4.00,5320.59,0.1315,1.5000,6.5067,1,Ks
56019.255349,15.1608,0.0344,,,,,,,,,0.728,4.00,6055.17,0.1179,1.0800,1.6065,1,Ks
56019.257418,15.2620,0.0603,,,,,,,,,0.710,4.00,5997.04,0.0932,1.6600,2.2549,1,Ks
56019.259113,15.1808,0.0413,,,,,,,,,0.764,4.00,5965.47,0.0868,1.3000,4.2971,1,Ks
56088.246411,15.1119,0.0432,,,,,,,,,0.718,4.00,3896.57,0.0591,1.4900,0.0399,1,Ks
56088.251032,15.1673,0.0480,,,,,,,,,0.918,4.00,3896.25,0.1804,1.1400,0.1123,1,Ks
56089.296301,15.1486,0.0321,,,,,,,,,0.555,4.00,4129.58,0.0880,1.3800,4.7025,1,Ks
56089.300646,15.1565,0.0313,,,,,,,,,0.590,4.00,4044.92,0.0635,1.2200,0.3642,1,Ks
56091.118200,15.1994,0.0542,,,,,,,,,0.805,4.00,4645.38,0.0754,1.4500,4.2689,1,Ks
56091.122263,15.3437,0.0712,,,,,,,,,1.013,4.00,4602.83,0.1196,1.3900,2.0663,1,Ks
56096.117640,15.2015,0.0396,,,,,,,,,0.785,4.00,3727.73,0.0701,1.1300,1.1409,1,Ks
56096.121309,15.1979,0.0398,,,,,,,,,0.726,4.00,3681.52,0.0733,1.1000,0.0274,1,Ks
56112.264238,15.3580,0.0405,,,,,,,,,0.623,4.00,3930.15,0.1182,1.3700,2.1718,1,Ks
56112.268350,15.3306,0.0330,,,,,,,,,0.607,4.00,4125.19,0.0678,1.2800,1.3956,1,Ks
56114.166883,15.2718,0.0290,,,,,,,,,0.729,4.00,3218.34,0.0818,1.2000,0.1303,1,Ks
56114.171959,15.3220,0.0332,,,,,,,,,0.678,4.00,3222.72,0.0744,1.1800,0.2954,1,Ks
56122.255532,15.1875,0.0488,,,,,,,,,0.965,4.00,3979.88,0.0657,1.2400,0.6665,1,Ks
56122.259082,15.1529,0.0424,,,,,,,,,0.858,4.00,3975.31,0.0783,1.1900,3.7381,1,Ks
56124.133637,15.0799,0.0502,,,,,,,,,0.784,4.00,3281.17,0.0573,1.3900,8.5343,1,Ks
56124.138022,15.1586,0.0325,,,,,,,,,0.751,4.00,3340.86,0.0530,1.0700,8.0942,1,Ks
56131.110226,15.2834,0.0363,,,,,,,,,0.553,4.00,4148.12,0.0711,1.4100,1.6715,1,Ks
56131.113830,15.3231,0.0318,,,,,,,,,0.616,4.00,4119.60,0.0531,1.4500,1.3262,1,Ks
56132.117791,15.1084,0.0298,,,,,,,,,0.841,4.00,4000.09,0.0637,1.1600,0.3626,1,Ks
56132.122312,15.1390,0.0240,,,,,,,,,0.750,4.00,4032.50,0.0475,0.8100,0.8560,1,Ks
56135.028590,15.1394,0.0391,,,,,,,,,0.722,4.00,4955.83,0.0551,1.4800,1.3059,1,Ks
56135.032076,15.2532,0.0492,,,,,,,,,0.860,4.00,4830.33,0.0613,1.2000,2.3697,1,Ks
56137.071455,15.1834,0.0757,,,,,,,,,1.233,4.00,3349.86,0.0724,1.0100,8.0921,1,Ks
56137.075011,15.1700,0.0488,,,,,,,,,1.004,4.00,3287.17,0.0528,1.2300,1.9456,1,Ks
56141.246223,15.1434,0.0377,,,,,,,,,0.835,4.00,3267.08,0.0691,1.1400,2.9404,1,Ks
56141.249691,15.0984,0.0479,,,,,,,,,0.959,4.00,3272.30,0.0549,0.9900,0.8341,1,Ks
56145.022741,15.1898,0.0418,,,,,,,,,0.694,4.00,4613.08,0.0832,1.5800,0.8845,1,Ks
56145.026305,15.1123,0.0288,,,,,,,,,0.651,4.00,4627.81,0.0664,1.1200,5.4439,1,Ks
56145.087058,15.2821,0.0404,,,,,,,,,0.635,4.00,4527.17,0.0586,1.4900,0.6381,1,Ks
56145.090736,15.3108,0.0364,,,,,,,,,0.637,4.00,4490.35,0.0541,1.5200,0.8757,1,Ks
56160.006165,15.1587,0.0333,,,,,,,,,0.611,4.00,4399.54,0.1574,1.5300,0.7872,1,Ks
56160.014218,15.1881,0.0336,,,,,,,,,0.690,4.00,4210.58,0.0572,1.1200,1.4245,1,Ks
56161.048797,15.3960,0.0365,,,,,,,,,0.575,4.00,4436.29,0.0769,1.5500,0.1289,1,Ks
56161.052407,15.3058,0.0308,,,,,,,,,0.558,4.00,4431.00,0.0648,1.1200,2.4045,1,Ks
56162.122954,15.1825,0.0350,,,,,,,,,0.789,4.00,3787.82,0.0553,1.0800,2.8112,1,Ks
56162.126291,15.2081,0.0502,,,,,,,,,0.852,4.00,3746.93,0.0541,1.2100,0.2281,1,Ks
56162.989305,15.1612,0.0325,,,,,,,,,0.715,4.00,4016.87,0.0705,1.2800,0.2071,1,Ks
56162.990831,15.1484,0.0365,,,,,,,,,0.660,4.00,4043.09,0.1158,1.3200,2.5523,1,Ks
56162.994199,15.1968,0.0359,,,,,,,,,0.714,4.00,3934.10,0.0810,1.2800,1.2487,1,Ks
56189.111104,15.3270,0.0434,,,,,,,,,0.809,4.00,4388.98,0.0532,1.2200,0.9864,1,Ks
56189.114672,15.3491,0.0398,,,,,,,,,0.870,4.00,4488.77,0.0810,1.1000,2.7113,1,Ks
56198.085636,15.1979,0.0655,,,,,,,,,1.140,4.00,4460.13,0.0601,1.0700,3.9725,1,Ks
56198.090136,15.2547,0.0583,,,,,,,,,1.169,4.00,4352.50,0.0654,1.0200,1.6812,1,Ks
56199.056896,15.1855,0.0456,,,,,,,,,0.841,4.00,4753.46,0.0549,1.5800,1.3713,1,Ks
56199.060267,15.1715,0.0448,,,,,,,,,0.934,4.00,4784.16,0.0567,1.2400,0.6401,1,Ks
56200.054775,15.3118,0.0386,,,,,,,,,0.645,4.00,5521.65,0.0894,1.6500,6.3148,1,Ks
56200.058168,15.3221,0.0403,,,,,,,,,0.561,4.00,5517.82,0.0745,1.4900,0.8743,1,Ks
56201.061869,15.1601,0.0348,,,,,,,,,0.834,4.00,5146.54,0.1518,1.4300,0.1660,1,Ks
56201.065703,15.1519,0.0317,,,,,,,,,0.744,4.00,5150.40,0.0787,1.1600,2.5810,1,Ks
56217.029528,15.4189,0.0449,,,,,,,,,0.754,4.00,5756.08,0.0815,1.2500,0.2840,1,Ks
56217.032933,15.3905,0.0524,,,,,,,,,0.760,4.00,5757.19,0.0736,1.5900,0.2160,1,Ks
56375.379733,15.2281,0.0308,,,,,,,,,0.700,4.00,4630.94,0.0766,1.2200,1.5143,1,Ks
56375.383361,15.1920,0.0317,,,,,,,,,0.660,4.00,4599.12,0.0895,1.2100,3.6526,1,Ks
56474.158500,15.2764,0.0363,,,,,,,,,0.733,4.00,3884.77,0.0627,1.3500,0.0150,1,Ks
56474.161925,15.2604,0.0353,,,,,,,,,0.681,4.00,3907.72,0.0681,1.4100,1.7808,1,Ks
56474.175607,15.3362,0.0280,,,,,,,,,0.723,4.00,3870.91,0.0603,1.0700,0.7244,1,Ks
56474.179424,15.3561,0.0308,,,,,,,,,0.624,4.00,3887.80,0.0667,1.3200,0.7794,1,Ks
56476.129391,15.3182,0.0368,,,,,,,,,0.578,4.00,4701.88,0.0750,1.4100,1.4582,1,Ks
56476.133013,15.2662,0.0474,,,,,,,,,0.549,4.00,4588.48,0.0893,1.4600,2.2196,1,Ks
56477.140896,15.0239,0.0297,,,,,,,,,0.581,4.00,3647.09,0.1369,1.3000,0.1589,1,Ks
56477.144475,15.1405,0.0261,,,,,,,,,0.631,4.00,3681.16,0.0753,1.0000,1.9482,1,Ks
56479.114821,15.3860,0.0677,,,,,,,,,0.996,4.00,3625.09,0.0966,1.1700,3.6457,1,Ks
56479.118436,15.3870,0.0519,,,,,,,,,0.914,4.00,3566.08,0.0706,1.0000,1.0244,1,Ks
56484.135261,15.1783,0.0316,,,,,,,,,0.555,4.00,4894.06,0.0896,1.6500,0.0459,1,Ks
56484.139376,15.2022,0.0345,,,,,,,,,0.523,4.00,4807.94,0.0696,1.6100,0.0093,1,Ks
56486.999930,15.3043,0.0473,,,,,,,,,0.790,4.00,5115.77,0.1204,1.5000,0.1976,1,Ks
56487.003282,15.3106,0.0476,,,,,,,,,0.687,4.00,5141.69,0.1191,1.3500,1.2191,1,Ks
56514.213387,15.2834,0.1450,,,,,,,,,1.383,4.00,3950.53,0.0868,1.3100,8.2073,1,Ks
56514.216934,15.1768,0.0702,,,,,,,,,1.394,4.00,3973.37,0.0657,1.2700,1.1731,1,Ks
56519.132560,15.1549,0.0375,,,,,,,,,0.598,4.00,4593.69,0.1328,1.5500,2.9383,1,Ks
56519.137908,15.1187,0.0261,,,,,,,,,0.539,4.00,4593.74,0.1093,1.2800,0.9968,1,Ks
56552.092138,15.1513,0.0437,,,,,,,,,0.895,4.00,3852.00,0.0514,1.2700,1.0587,1,Ks
56552.095612,15.1826,0.0592,,,,,,,,,0.893,4.00,4312.25,0.0856,1.2900,0.5899,1,Ks
56578.034114,15.1748,0.0366,,,,,,,,,0.598,4.00,5566.35,0.0744,1.5200,0.2240,1,Ks
56578.037592,15.1280,0.0335,,,,,,,,,0.665,4.00,5455.98,0.1039,1.3900,1.9289,1,Ks
56589.024191,15.1732,0.0533,,,,,,,,,0.831,4.00,5947.75,0.0623,1.2700,1.1701,1,Ks
56589.028123,15.2245,0.0525,,,,,,,,,0.790,4.00,6006.10,0.0531,1.5000,0.4625,1,Ks
56730.359206,15.1769,0.0345,,,,,,,,,0.811,4.00,3984.72,0.1065,1.1900,1.0653,1,Ks
56731.321114,15.3447,0.0684,,,,,,,,,1.043,4.00,4913.03,0.0742,1.5000,1.0249,1,Ks
56731.325517,15.3383,0.0556,,,,,,,,,0.936,4.00,4831.73,0.0861,1.2900,0.4139,1,Ks
56744.352207,15.2247,0.0359,,,,,,,,,0.635,4.00,4580.33,0.0895,1.4800,2.3243,1,Ks
56744.355741,15.1514,0.0397,,,,,,,,,0.635,4.00,4554.74,0.0513,1.5600,1.5960,1,Ks
56770.325506,15.4390,0.1049,,,,,,,,,1.220,4.00,4793.77,0.0658,1.3900,1.7724,1,Ks
56770.329193,15.3630,0.0659,,,,,,,,,1.141,4.00,4846.23,0.0587,1.2500,0.7967,1,Ks
56770.378297,15.4059,0.1264,,,,,,,,,1.463,4.00,4633.20,0.2924,1.2200,2.0006,1,Ks
56770.382477,15.4475,0.0929,,,,,,,,,1.346,4.00,4593.42,0.0468,1.4200,2.6587,1,Ks
56779.385264,15.1971,0.1203,,,,,,,,,1.429,4.00,4184.60,0.0610,1.1900,3.8915,1,Ks
56779.388937,15.1410,0.1004,,,,,,,,,1.219,4.00,4151.13,0.0945,1.2900,5.2386,1,Ks
56788.297879,15.1933,0.0616,,,,,,,,,1.153,4.00,3988.41,0.0601,1.2000,4.2706,1,Ks
56788.301717,15.1420,0.0523,,,,,,,,,1.034,4.00,3926.48,0.0642,1.1500,1.6140,1,Ks
56806.163664,15.1252,0.0639,,,,,,,,,1.218,4.00,4119.12,0.0603,1.0600,6.0972,1,Ks
56806.167198,15.1148,0.0415,,,,,,,,,1.069,4.00,4102.50,0.0905,1.1000,0.6685,1,Ks
56815.329916,15.1714,0.0527,,,,,,,,,0.964,4.00,4731.14,0.1145,1.3000,0.2616,1,Ks
56815.333670,15.1279,0.0321,,,,,,,,,0.740,4.00,4842.80,0.0502,1.0200,0.8181,1,Ks
56817.111210,15.1556,0.0625,,,,,,,,,0.863,4.00,5106.69,0.0933,1.6000,0.9503,1,Ks
56817.114932,15.1812,0.0519,,,,,,,,,0.858,4.00,5302.77,0.0762,1.5100,1.6949,1,Ks
56817.206883,15.1967,0.0491,,,,,,,,,0.844,4.00,4257.27,0.1557,1.3100,1.4586,1,Ks
56817.210503,15.2191,0.0323,,,,,,,,,0.840,4.00,4136.93,0.1400,1.0500,0.1146,1,Ks
56826.307465,15.2195,0.0745,,,,,,,,,1.279,4.00,5565.34,0.0746,1.2400,2.6825,1,Ks
56826.312106,15.1915,0.0520,,,,,,,,,1.434,4.00,5626.90,0.0715,1.1100,0.3514,1,Ks
56829.092681,15.2290,0.0515,,,,,,,,,0.993,4.00,4818.86,0.1635,1.1500,0.3353,1,Ks
56829.097132,15.2084,0.0413,,,,,,,,,0.799,4.00,4796.67,0.0957,1.2900,0.9338,1,Ks
56831.128119,15.2325,0.0467,,,,,,,,,0.850,4.00,5041.33,0.0499,1.4400,0.6673,1,Ks
56831.132225,15.1212,0.0291,,,,,,,,,0.695,4.00,5079.31,0.0540,1.0000,3.9442,1,Ks
56832.166338,15.1533,0.0319,,,,,,,,,0.724,4.00,4200.93,0.1097,1.0600,0.7430,1,Ks
56832.170557,15.1255,0.0399,,,,,,,,,0.809,4.00,4305.06,0.0746,1.1400,4.6135,1,Ks
56832.186655,15.1172,0.0346,,,,,,,,,0.816,4.00,4114.68,0.0647,1.2300,1.3324,1,Ks
56832.190634,15.1636,0.0396,,,,,,,,,0.864,4.00,4044.67,0.0669,1.1800,1.0326,1,Ks
56833.036821,15.1414,0.0579,,,,,,,,,1.098,4.00,4740.27,0.0915,1.0000,2.6712,1,Ks
56833.040425,15.2296,0.0523,,,,,,,,,0.976,4.00,4619.79,0.0804,1.1500,2.5477,1,Ks
56839.106803,15.1789,0.0363,,,,,,,,,0.640,4.00,4665.96,0.1496,1.5200,5.1756,1,Ks
56839.110398,15.1917,0.0349,,,,,,,,,0.627,4.00,4926.81,0.0786,1.3000,0.5220,1,Ks
56840.109402,15.2027,0.0628,,,,,,,,,0.893,4.00,4354.85,0.1771,1.4600,0.0698,1,Ks
56840.113031,15.1400,0.0280,,,,,,,,,0.710,4.00,4211.22,0.0552,1.0500,0.9433,1,Ks
56841.142224,15.3719,0.0479,,,,,,,,,0.835,4.00,3698.53,0.0996,1.3100,0.5091,1,Ks
56841.146763,15.3067,0.0256,,,,,,,,,0.766,4.00,3721.31,0.0751,0.8400,2.2257,1,Ks
56844.144958,15.4320,0.1859,,,,,,,,,1.775,4.00,3511.24,0.1290,1.2500,10.2274,1,Ks
56846.145392,15.1207,0.0321,,,,,,,,,0.715,4.00,5243.43,0.1430,1.2800,1.2618,1,Ks
56846.149757,15.1545,0.0329,,,,,,,,,0.684,4.00,5134.70,0.0777,1.3000,0.7429,1,Ks
56880.085593,15.4569,0.0371,,,,,,,,,0.752,4.00,4802.35,0.0847,1.2200,0.6829,1,Ks
56880.988531,15.1758,0.0389,,,,,,,,,0.710,4.00,5527.08,0.0544,1.3200,3.5248,1,Ks
56880.992086,15.1267,0.0415,,,,,,,,,0.773,4.00,5508.07,0.0625,1.4700,0.3883,1,Ks
56881.980204,15.3127,0.0510,,,,,,,,,0.827,4.00,5772.25,0.0675,1.3100,1.3775,1,Ks
56881.983813,15.7551,0.1908,,,,,,,,,1.041,4.00,5704.40,0.0790,2.2300,3.6730,1,Ks
56940.009468,15.1897,0.0492,,,,,,,,,0.892,4.00,5819.52,0.0678,1.3800,0.5132,1,Ks
56940.013059,15.2339,0.0460,,,,,,,,,0.948,4.00,5808.06,0.0804,1.3500,5.6518,1,Ks
57113.302083,15.1845,0.0511,,,,,,,,,0.493,4.00,5764.25,0.1136,1.9400,1.1413,1,Ks
57113.305474,15.1025,0.0367,,,,,,,,,0.505,4.00,5818.92,0.0853,1.5500,0.2849,1,Ks
57163.240892,,,,,15.7428,0.0260,,,,,0.777,10.00,449.44,0.0827,0.7200,1.8890,1,Y
57163.244444,,,16.0668,0.0351,,,,,,,0.786,10.00,192.70,0.0720,0.9200,16.8039,1,Z
57163.257829,,,,,15.8005,0.0173,,,,,0.689,10.00,402.02,0.0967,0.7500,2.5356,1,Y
57163.261384,,,16.1140,0.0185,,,,,,,0.717,10.00,172.66,0.0836,0.6600,1.0646,1,Z
57246.192808,15.2338,0.0575,,,,,,,,,0.875,4.00,2983.26,0.0630,1.1700,0.2222,1,Ks
57246.195895,15.1720,0.0480,,,,,,,,,0.869,4.00,3063.93,0.0862,1.1400,0.4525,1,Ks
57265.108458,15.2031,0.0465,,,,,,,,,0.794,4.00,6325.00,0.0855,1.5900,1.3509,1,Ks
57265.111759,15.2342,0.0531,,,,,,,,,0.782,4.00,6227.88,0.0592,1.3000,3.7214,1,Ks
57268.137703,15.3943,0.0650,,,,,,,,,1.072,4.00,5715.50,0.1255,1.5100,1.1660,1,Ks
57268.140685,15.1311,0.0651,,,,,,,,,1.216,4.00,5688.62,0.0819,1.2100,6.8352,1,Ks
57272.150901,15.2966,0.1263,,,,,,,,,1.719,4.00,4625.81,0.0730,1.1800,4.4926,1,Ks
57275.005319,15.4024,0.0720,,,,,,,,,1.014,4.00,4608.96,0.0801,1.3100,1.3941,1,Ks
57275.009662,15.4638,0.0737,,,,,,,,,1.036,4.00,4553.10,0.0565,1.4700,2.7671,1,Ks
57282.100058,,,,,,,,,15.2532,0.0212,0.703,4.00,3426.93,0.0742,1.0100,5.3387,1,H
57282.102327,15.2079,0.0367,,,,,,,,,0.754,4.00,4315.85,0.0885,1.3000,0.5608,1,Ks
57282.104632,,,,,,,15.6059,0.0180,,,0.730,6.00,749.04,0.0853,0.6400,2.4043,1,J
57282.118057,,,,,,,,,15.2697,0.0203,0.673,4.00,2740.91,0.0828,0.8100,5.5819,1,H
57282.120461,15.1719,0.0333,,,,,,,,,0.626,4.00,4197.39,0.0544,1.2600,0.4014,1,Ks
57282.123211,,,,,,,15.6191,0.0152,,,0.698,6.00,667.80,0.0903,0.5700,2.9365,1,J
57584.227704,15.1014,0.0327,,,,,,,,,0.729,4.00,3447.88,0.0721,1.0400,0.8486,1,Ks
57584.229693,15.1798,0.0324,,,,,,,,,0.684,4.00,3477.26,0.0661,1.3600,1.6698,1,Ks
57843.399103,15.2058,0.0495,,,,,,,,,0.719,4.00,4702.17,0.0554,1.3800,0.5748,1,Ks
57843.401454,15.2303,0.0429,,,,,,,,,0.715,4.00,4698.64,0.1113,1.4100,1.2082,1,Ks
58721.163248,15.2227,0.0569,,,,,,,,,0.933,4.00,4584.63,0.0526,1.3600,0.2756,1,Ks
58721.165230,15.1992,0.0292,,,,,,,,,0.767,4.00,4639.60,0.0622,1.2800,0.7898,1,Ks
55328.407204,,,,,,,,,,,1.161,4.00,5053.68,0.0580,,,0,Ks
56730.362882,,,,,,,,,,,0.998,4.00,3936.10,0.0690,,,0,Ks
57272.153901,,,,,,,,,,,1.675,4.00,4675.59,0.0876,,,0,Ks
