mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
56090.126303,12.4121,0.0211,,,,,,,,,0.559,4.00,4182.31,0.0802,2.9800,0.8272,1,Ks
56090.127135,12.4168,0.0146,,,,,,,,,0.553,4.00,4146.33,0.0977,2.4500,0.4745,1,Ks
56093.191706,12.4203,0.0107,,,,,,,,,0.596,4.00,4286.42,0.0926,1.3400,0.1243,1,Ks
56093.192645,12.4359,0.0156,,,,,,,,,0.662,4.00,4297.69,0.0819,1.2200,0.0302,1,Ks
56096.150954,12.6590,0.0118,,,,,,,,,0.782,4.00,3412.04,0.0593,1.1900,2.6740,1,Ks
56096.151870,12.6468,0.0115,,,,,,,,,0.730,4.00,3470.72,0.0972,1.0700,0.0694,1,Ks
56109.100078,12.5234,0.0193,,,,,,,,,0.563,4.00,5105.35,0.1077,2.7800,0.0826,1,Ks
56109.100949,12.5550,0.0206,,,,,,,,,0.472,4.00,5077.75,0.0950,3.7100,0.3820,1,Ks
56114.180633,12.5450,0.0142,,,,,,,,,0.826,4.00,3303.58,0.1044,1.1600,1.1258,1,Ks
56114.181466,12.5295,0.0172,,,,,,,,,0.777,4.00,3414.88,0.0846,1.3800,0.4813,1,Ks
56123.163567,12.5273,0.0154,,,,,,,,,0.890,4.00,3766.65,0.0599,0.7600,1.2249,1,Ks
56123.164428,12.5226,0.0156,,,,,,,,,0.837,4.00,3777.78,0.0840,1.1200,1.0524,1,Ks
56125.101457,12.3868,0.0185,,,,,,,,,1.011,4.00,4513.81,0.0522,0.9500,1.1815,1,Ks
56125.102240,12.3780,0.0174,,,,,,,,,0.875,4.00,4533.00,0.0629,0.8000,2.2721,1,Ks
56126.027164,12.4316,0.0108,,,,,,,,,0.755,4.00,4990.78,0.0935,1.6700,0.1357,1,Ks
56126.027930,12.4228,0.0129,,,,,,,,,0.808,4.00,5001.85,0.1704,1.6700,0.0067,1,Ks
56126.994181,12.5508,0.0127,,,,,,,,,0.672,4.00,7176.21,0.0890,1.8000,1.1288,1,Ks
56126.994952,12.5447,0.0169,,,,,,,,,0.641,4.00,7133.54,0.1087,1.9600,1.5077,1,Ks
56127.984146,12.4410,0.0191,,,,,,,,,1.080,4.00,6313.58,0.0792,0.4900,2.6786,1,Ks
56127.984928,12.4348,0.0255,,,,,,,,,0.983,4.00,6347.67,0.1100,1.0100,1.8390,1,Ks
56128.197556,12.5306,0.0148,,,,,,,,,0.819,4.00,5180.40,0.0646,1.3800,0.3081,1,Ks
56128.198373,12.5139,0.0154,,,,,,,,,0.783,4.00,5192.57,0.0542,1.1500,0.2373,1,Ks
56130.162051,12.4090,0.0142,,,,,,,,,0.791,4.00,4833.46,0.0767,2.0300,1.0147,1,Ks
56130.162915,12.4158,0.0176,,,,,,,,,0.890,4.00,4862.96,0.0598,2.5800,0.1407,1,Ks
56130.993837,12.6056,0.0091,,,,,,,,,0.853,4.00,5344.10,0.1253,1.1200,1.4815,1,Ks
56130.994596,12.6119,0.0197,,,,,,,,,0.893,4.00,5337.79,0.1205,0.8600,0.0599,1,Ks
56132.073764,12.6673,0.0218,,,,,,,,,1.001,4.00,4041.90,0.0658,0.9900,0.2142,1,Ks
56132.074580,12.6614,0.0211,,,,,,,,,0.906,4.00,4040.27,0.0981,1.0200,0.3062,1,Ks
56135.042066,12.4058,0.0076,,,,,,,,,0.769,4.00,4657.90,0.0532,0.8100,0.2711,1,Ks
56135.042863,12.4047,0.0108,,,,,,,,,0.679,4.00,4648.94,0.0617,1.4000,1.2683,1,Ks
56140.036181,12.4583,0.0083,,,,,,,,,0.770,4.00,3727.56,0.0714,0.9100,0.9783,1,Ks
56140.036967,12.4508,0.0134,,,,,,,,,0.768,4.00,3758.72,0.0870,1.2000,2.8455,1,Ks
56141.127355,12.5233,0.0110,,,,,,,,,0.739,4.00,3161.19,0.0605,1.2500,0.6787,1,Ks
56141.128215,12.5154,0.0140,,,,,,,,,0.728,4.00,3172.55,0.0832,1.6700,3.6002,1,Ks
56144.126817,12.3761,0.0196,,,,,,,,,1.006,4.00,4174.44,0.1019,1.1700,0.3080,1,Ks
56144.127643,12.3857,0.0253,,,,,,,,,0.997,4.00,4177.65,0.0976,1.0100,1.0002,1,Ks
56148.108774,12.3890,0.0170,,,,,,,,,0.567,4.00,4928.46,0.0763,2.2600,0.7436,1,Ks
56148.109591,12.4030,0.0139,,,,,,,,,0.557,4.00,4947.58,0.0632,1.9500,0.6100,1,Ks
56153.995427,12.5676,0.0119,,,,,,,,,0.686,4.00,4720.48,0.0909,1.6500,0.1033,1,Ks
56153.996198,12.5713,0.0160,,,,,,,,,0.815,4.00,4723.61,0.1119,2.4400,0.9435,1,Ks
56157.150544,12.4358,0.0309,,,,,,,,,1.203,4.00,3094.06,0.1163,0.7900,2.1261,1,Ks
56157.151435,12.4278,0.0285,,,,,,,,,0.973,4.00,3138.35,0.0539,0.6800,0.4633,1,Ks
56168.148957,12.4258,0.0103,,,,,,,,,0.735,4.00,5682.86,0.0665,1.2300,0.5753,1,Ks
56168.149770,12.4209,0.0145,,,,,,,,,0.710,4.00,5698.03,0.0653,1.0500,0.8533,1,Ks
56169.118893,12.6370,0.0154,,,,,,,,,0.546,4.00,5260.81,0.0796,2.6400,2.0553,1,Ks
56169.119742,12.6620,0.0156,,,,,,,,,0.554,4.00,5251.29,0.0764,2.9800,1.0867,1,Ks
56182.072820,12.5488,0.0148,,,,,,,,,0.582,4.00,5280.45,0.1047,2.3900,0.0776,1,Ks
56182.073623,12.5600,0.0169,,,,,,,,,0.611,4.00,5305.58,0.0863,2.7700,0.7518,1,Ks
56183.005413,12.4379,0.0096,,,,,,,,,0.710,4.00,5823.35,0.0681,1.6000,0.3787,1,Ks
56183.006260,12.4248,0.0113,,,,,,,,,0.627,4.00,5810.19,0.0737,1.6600,0.2487,1,Ks
56195.015863,12.5135,0.0162,,,,,,,,,0.569,4.00,4652.60,0.0797,2.7300,0.0206,1,Ks
56195.016688,12.4939,0.0134,,,,,,,,,0.653,4.00,4676.32,0.0578,2.0100,0.4782,1,Ks
56196.000670,12.4904,0.0133,,,,,,,,,0.590,4.00,6117.02,0.0744,1.6800,0.0112,1,Ks
56196.001550,12.5083,0.0128,,,,,,,,,0.583,4.00,6081.69,0.0885,2.0100,0.5216,1,Ks
56197.074074,12.4289,0.0139,,,,,,,,,0.660,4.00,5532.27,0.0706,2.0400,1.7797,1,Ks
56197.074836,12.4320,0.0189,,,,,,,,,0.758,4.00,5567.70,0.0698,1.9700,0.8065,1,Ks
56213.028493,12.4802,0.0682,,,,,,,,,1.024,4.00,5211.00,0.1383,1.0100,0.2131,1,Ks
56213.029298,12.4449,0.0157,,,,,,,,,0.933,4.00,5221.88,0.0935,0.8000,0.2263,1,Ks
56370.357099,12.3829,0.0126,,,,,,,,,0.837,4.00,3996.22,0.1189,1.5800,0.4984,1,Ks
56370.357914,12.3850,0.0227,,,,,,,,,0.899,4.00,4017.46,0.0601,1.2300,0.5054,1,Ks
56375.374123,12.3900,0.0175,,,,,,,,,0.695,4.00,4528.65,0.0665,2.6300,1.5852,1,Ks
56375.374931,12.3793,0.0176,,,,,,,,,0.669,4.00,4566.50,0.0617,2.4900,1.0475,1,Ks
56376.410161,12.4267,0.0162,,,,,,,,,0.616,4.00,4656.63,0.1096,2.4100,2.4821,1,Ks
56376.410998,12.4200,0.0122,,,,,,,,,0.643,4.00,4629.55,0.1347,1.9300,0.5489,1,Ks
56377.362996,12.5793,0.0297,,,,,,,,,0.554,4.00,4962.12,0.0872,4.0000,2.8651,1,Ks
56377.364216,12.5909,0.0154,,,,,,,,,0.576,4.00,4970.81,0.0833,2.3600,0.7566,1,Ks
56378.330667,12.4150,0.0157,,,,,,,,,0.562,4.00,5361.62,0.0730,2.1000,3.1683,1,Ks
56378.331862,12.4415,0.0302,,,,,,,,,0.576,4.00,5378.00,0.0918,5.6800,1.3818,1,Ks
56469.266567,12.4223,0.0508,,,,,,,,,1.261,4.00,3340.08,0.1117,0.6000,2.0190,1,Ks
56469.267422,12.4326,0.0247,,,,,,,,,1.012,4.00,3343.18,0.0672,0.7200,0.5124,1,Ks
56476.085585,12.5355,0.0193,,,,,,,,,0.612,4.00,4772.62,0.0746,2.7300,0.0289,1,Ks
56476.086383,12.5502,0.0163,,,,,,,,,0.622,4.00,4837.19,0.0817,2.3400,1.5326,1,Ks
56477.059788,12.3940,0.0132,,,,,,,,,0.775,4.00,3922.16,0.0600,1.5400,1.0607,1,Ks
56477.060541,12.3975,0.0132,,,,,,,,,0.707,4.00,3945.60,0.0796,1.4200,1.7214,1,Ks
56477.109711,12.4149,0.0119,,,,,,,,,0.724,4.00,3960.92,0.0736,1.6000,0.1560,1,Ks
56477.110514,12.4289,0.0155,,,,,,,,,0.733,4.00,3973.99,0.0752,1.5600,0.2093,1,Ks
56477.200966,12.5197,0.0101,,,,,,,,,0.698,4.00,4109.92,0.0617,1.2100,0.0046,1,Ks
56477.201878,12.5263,0.0143,,,,,,,,,0.700,4.00,4092.62,0.0777,1.9600,1.7389,1,Ks
56479.029924,12.4711,0.0216,,,,,,,,,0.999,4.00,4439.00,0.0706,0.6100,1.1037,1,Ks
56479.030719,12.4737,0.0209,,,,,,,,,0.861,4.00,4433.85,0.0740,1.1600,0.6454,1,Ks
56479.089497,12.4363,0.0136,,,,,,,,,0.818,4.00,3750.12,0.0576,1.3300,1.3397,1,Ks
56479.090267,12.4247,0.0160,,,,,,,,,0.771,4.00,3750.42,0.0511,0.8600,1.0705,1,Ks
56479.184528,12.3899,0.0236,,,,,,,,,1.146,4.00,3561.21,0.0678,0.6500,0.3183,1,Ks
56479.185397,12.3858,0.0259,,,,,,,,,1.023,4.00,3572.06,0.0491,0.7900,0.0767,1,Ks
56479.278454,12.3865,0.0208,,,,,,,,,1.157,4.00,4114.31,0.0529,0.6200,0.0804,1,Ks
56479.279299,12.4257,0.0407,,,,,,,,,1.204,4.00,4099.42,0.0469,0.7900,0.4892,1,Ks
56480.120836,12.5489,0.0151,,,,,,,,,0.562,4.00,4704.38,0.1141,1.9100,0.9783,1,Ks
56480.121657,12.5464,0.0113,,,,,,,,,0.596,4.00,4671.52,0.1082,1.7300,0.2819,1,Ks
56480.182096,12.4446,0.0111,,,,,,,,,0.654,4.00,4350.59,0.0704,1.4200,1.4451,1,Ks
56480.182975,12.4434,0.0125,,,,,,,,,0.608,4.00,4384.00,0.0715,2.2000,0.9439,1,Ks
56485.068696,12.5260,0.0206,,,,,,,,,0.556,4.00,4871.71,0.1242,3.0200,0.9969,1,Ks
56485.069485,12.5546,0.0174,,,,,,,,,0.520,4.00,4870.13,0.1012,2.8700,1.6218,1,Ks
56487.067344,12.3685,0.0184,,,,,,,,,0.606,4.00,4707.87,0.0785,2.4600,0.7400,1,Ks
56487.068137,12.3932,0.0122,,,,,,,,,0.624,4.00,4722.71,0.1374,1.6800,0.3694,1,Ks
56498.216381,12.4192,0.0145,,,,,,,,,0.857,4.00,4373.12,0.0925,1.3300,3.5087,1,Ks
56498.217198,12.4132,0.0208,,,,,,,,,0.828,4.00,4384.92,0.0699,1.3400,0.2429,1,Ks
56501.013989,12.4144,0.0143,,,,,,,,,0.810,4.00,6034.23,0.0725,1.6500,0.8989,1,Ks
56501.014783,12.4415,0.0559,,,,,,,,,1.173,4.00,6041.83,0.1159,0.7300,1.2756,1,Ks
56512.103978,12.5451,0.0143,,,,,,,,,0.879,4.00,4577.88,0.0454,0.6500,0.1549,1,Ks
56512.104846,12.5514,0.0157,,,,,,,,,0.768,4.00,4494.36,0.0859,1.5800,0.8047,1,Ks
56533.078122,12.3812,0.0212,,,,,,,,,0.569,4.00,5766.74,0.0693,2.7900,0.4943,1,Ks
56533.078902,12.3864,0.0188,,,,,,,,,0.630,4.00,5777.06,0.0631,3.0100,1.9449,1,Ks
56558.022996,12.5088,0.0108,,,,,,,,,0.823,4.00,4494.62,0.0525,0.8600,0.1091,1,Ks
56558.024565,12.5031,0.0156,,,,,,,,,0.836,4.00,4449.94,0.0607,1.1800,2.0526,1,Ks
56573.024212,12.4194,0.0119,,,,,,,,,0.792,4.00,5915.04,0.0907,1.1800,0.1126,1,Ks
56573.024960,12.4177,0.0140,,,,,,,,,0.778,4.00,5972.84,0.0879,1.3900,0.0750,1,Ks
56582.005582,12.7192,0.1536,,,,,,,,,1.113,4.00,5352.06,0.0719,1.5300,57.7225,1,Ks
56582.006388,12.4240,0.0236,,,,,,,,,0.984,4.00,5352.73,0.0885,0.7100,0.0838,1,Ks
56583.022640,12.4137,0.0235,,,,,,,,,0.991,4.00,5882.42,0.0968,1.1200,3.9980,1,Ks
56583.027353,12.4022,0.0193,,,,,,,,,0.859,4.00,5918.75,0.0907,1.1900,2.2890,1,Ks
56804.161842,12.4174,0.0341,,,,,,,,,0.724,4.00,5034.29,0.0503,0.9500,1.9040,1,Ks
56804.162651,12.3917,0.0290,,,,,,,,,0.748,4.00,4959.35,0.0533,0.8100,0.7451,1,Ks
56816.147324,12.4636,0.0121,,,,,,,,,0.921,4.00,3610.46,0.1068,0.7600,1.0177,1,Ks
56816.148128,12.4652,0.0185,,,,,,,,,0.883,4.00,3606.61,0.0954,0.8000,0.0667,1,Ks
56826.301984,12.5302,0.0353,,,,,,,,,1.205,4.00,5444.90,0.0867,0.6500,1.3536,1,Ks
56826.302810,12.5293,0.0424,,,,,,,,,1.385,4.00,5459.62,0.0950,0.5100,1.1898,1,Ks
56829.314555,12.4608,0.0118,,,,,,,,,0.808,4.00,4499.40,0.0687,1.2900,0.6173,1,Ks
56829.315546,12.4648,0.0147,,,,,,,,,0.804,4.00,4516.73,0.0704,1.2200,0.5621,1,Ks
56832.238059,12.3850,0.0163,,,,,,,,,0.823,4.00,4162.04,0.0652,1.0400,0.6974,1,Ks
56832.238889,12.3916,0.0167,,,,,,,,,0.795,4.00,4128.29,0.0645,1.2500,2.6977,1,Ks
56833.075104,12.5768,0.0091,,,,,,,,,0.813,4.00,4124.02,0.0905,1.0900,0.6080,1,Ks
56833.075929,12.5981,0.0154,,,,,,,,,0.840,4.00,4192.15,0.0683,0.8700,0.0114,1,Ks
56833.295447,12.3966,0.0133,,,,,,,,,0.627,4.00,4925.34,0.1192,2.4100,1.3084,1,Ks
56833.296283,12.4103,0.0155,,,,,,,,,0.684,4.00,4854.29,0.0611,2.2600,0.1376,1,Ks
56841.179627,12.3822,0.0113,,,,,,,,,0.814,4.00,3718.95,0.0522,1.2000,2.8857,1,Ks
56841.180478,12.4022,0.0146,,,,,,,,,0.802,4.00,3752.68,0.0761,0.9100,0.2870,1,Ks
56842.118216,12.5472,0.0093,,,,,,,,,0.734,4.00,4179.13,0.0780,1.0000,1.6915,1,Ks
56842.119003,12.5652,0.0136,,,,,,,,,0.732,4.00,4149.58,0.0757,0.9100,0.4218,1,Ks
56845.209992,12.4161,0.0089,,,,,,,,,0.710,4.00,5113.98,0.0656,1.1100,1.4960,1,Ks
56845.210820,12.4099,0.0127,,,,,,,,,0.674,4.00,5214.40,0.0664,1.9400,0.0916,1,Ks
56845.223283,12.4228,0.0121,,,,,,,,,0.662,4.00,4943.54,0.0905,1.6800,1.3709,1,Ks
56845.224089,12.4180,0.0110,,,,,,,,,0.625,4.00,4883.77,0.0555,2.1600,0.1829,1,Ks
56851.139377,12.4784,0.0141,,,,,,,,,0.574,4.00,4682.81,0.0789,2.6800,0.5636,1,Ks
56851.140198,12.4882,0.0126,,,,,,,,,0.662,4.00,4674.40,0.1226,2.2500,0.8082,1,Ks
56874.003215,12.5094,0.0458,,,,,,,,,1.727,4.00,5334.67,0.1192,0.4400,0.0717,1,Ks
56874.004034,12.5257,0.0224,,,,,,,,,1.012,4.00,5322.25,0.1624,0.8600,0.5471,1,Ks
56912.072342,12.4175,0.0169,,,,,,,,,0.616,4.00,4486.86,0.0844,2.2900,0.0786,1,Ks
56912.073232,12.4058,0.0170,,,,,,,,,0.649,4.00,4477.77,0.0818,2.1600,1.5178,1,Ks
56937.023766,12.4909,0.0126,,,,,,,,,0.718,4.00,5939.54,0.0641,1.5200,1.9126,1,Ks
56937.024536,12.4886,0.0120,,,,,,,,,0.700,4.00,5965.20,0.0660,1.4500,0.6498,1,Ks
57166.324245,12.4069,0.0118,,,,,,,,,0.733,4.00,5313.44,0.0477,1.2900,0.9360,1,Ks
57166.325092,12.3993,0.0140,,,,,,,,,0.702,4.00,5376.52,0.1187,1.2600,1.1102,1,Ks
57172.108255,12.5883,0.0168,,,,,,,,,0.848,4.00,5261.00,0.0834,0.8400,0.4282,1,Ks
57172.109013,12.5941,0.0367,,,,,,,,,0.953,4.00,5326.05,0.0633,0.9500,1.6380,1,Ks
57172.121749,12.5843,0.0178,,,,,,,,,0.732,4.00,4977.23,0.0705,0.8600,2.1575,1,Ks
57172.122531,12.5799,0.0170,,,,,,,,,0.660,4.00,4869.30,0.0630,2.1900,2.9982,1,Ks
57172.134372,12.5835,0.0147,,,,,,,,,0.781,4.00,4918.02,0.0481,0.8300,0.0566,1,Ks
57172.135125,12.5734,0.0166,,,,,,,,,0.754,4.00,4829.97,0.0682,1.1600,0.4295,1,Ks
57174.232739,12.4393,0.0088,,,,,,,,,0.649,4.00,4203.35,0.1011,1.2900,0.0837,1,Ks
57174.233620,12.4454,0.0117,,,,,,,,,0.622,4.00,4262.00,0.1123,1.6000,0.3394,1,Ks
57174.416421,12.5202,0.0163,,,,,,,,,0.675,4.00,4854.90,0.1178,2.0200,0.5138,1,Ks
57174.417247,12.4914,0.0214,,,,,,,,,0.617,4.00,4898.19,0.0807,2.9100,0.6817,1,Ks
57227.215881,12.4338,0.0149,,,,,,,,,0.625,4.00,4507.48,0.0816,1.5600,0.5045,1,Ks
57227.216691,12.4439,0.0161,,,,,,,,,0.642,4.00,4640.90,0.0803,1.1300,0.7810,1,Ks
57239.046433,12.4089,0.0151,,,,,,,,,0.729,4.00,5663.76,0.0962,1.9500,2.4473,1,Ks
57239.047158,12.4324,0.0138,,,,,,,,,0.674,4.00,5636.19,0.0953,1.7500,1.3261,1,Ks
57245.070914,12.5961,0.0217,,,,,,,,,1.133,4.00,3654.46,0.0646,0.6500,0.2525,1,Ks
57245.071672,12.6000,0.0339,,,,,,,,,1.285,4.00,3620.32,0.0780,0.4200,1.0643,1,Ks
57265.013894,12.3733,0.0094,,,,,,,,,0.737,4.00,6839.34,0.0650,1.3700,0.3273,1,Ks
57265.014690,12.3886,0.0121,,,,,,,,,0.786,4.00,6844.23,0.1324,1.1700,0.0845,1,Ks
57266.996703,,,,,13.1682,0.0081,,,,,0.686,10.00,482.39,0.1511,1.6300,1.4748,1,Y
57266.997731,,,,,13.1221,0.0317,,,,,0.697,10.00,490.54,0.1555,4.1800,7.1213,1,Y
57266.999932,,,13.4220,0.0117,,,,,,,0.766,10.00,185.46,0.1017,2.1200,0.9345,1,Z
57267.000971,,,13.3627,0.0257,,,,,,,0.796,10.00,190.61,0.1063,2.4400,63.3193,1,Z
57273.010680,12.4325,0.0169,,,,,,,,,1.010,4.00,4231.52,0.0617,0.7800,1.5097,1,Ks
57273.011548,12.4407,0.0318,,,,,,,,,1.154,4.00,4243.33,0.0541,0.7800,0.2580,1,Ks
57277.104540,,,,,,,,,12.7093,0.0120,0.735,4.00,3532.31,0.1150,1.8400,0.5085,1,H
57277.105334,,,,,,,,,12.7144,0.0160,0.703,4.00,3513.72,0.1859,2.4900,0.1835,1,H
57277.107008,12.6000,0.0103,,,,,,,,,0.746,4.00,4144.75,0.1313,1.4600,2.5049,1,Ks
57277.107773,12.6071,0.0160,,,,,,,,,0.683,4.00,4166.38,0.0992,1.9800,0.5212,1,Ks
57277.109424,,,,,,,13.0048,0.0110,,,0.919,6.00,854.50,0.1115,1.4300,0.5735,1,J
57277.110658,,,,,,,13.0559,0.0144,,,0.838,6.00,858.72,0.1099,1.4500,0.5532,1,J
57589.166867,12.5913,0.0182,,,,,,,,,0.534,4.00,4356.00,0.1036,2.6200,0.3667,1,Ks
57589.167743,12.6012,0.0198,,,,,,,,,0.533,4.00,4359.19,0.0824,3.7900,1.6954,1,Ks
57592.074011,,,,,,,12.7962,0.0071,,,0.667,6.00,1086.60,0.0936,0.7900,0.0370,1,J
57592.076395,,,,,,,12.8444,0.0161,,,0.646,6.00,1076.47,0.1012,1.9100,3.4023,1,J
57593.172125,,,,,,,,,12.5433,0.0072,0.773,4.00,1776.16,0.0690,1.0700,1.2429,1,H
57593.173477,,,,,,,,,12.5401,0.0116,0.745,4.00,1888.36,0.0653,1.2000,0.5501,1,H
57593.176464,,,,,,,12.8097,0.0057,,,0.792,6.00,506.73,0.0619,0.8100,0.5164,1,J
57594.019268,,,,,,,,,12.5189,0.0265,1.333,4.00,5580.79,0.0459,0.4100,1.1261,1,H
57594.020616,,,,,,,,,12.5272,0.0400,1.394,4.00,5634.73,0.0629,0.5000,0.4234,1,H
57594.029297,,,,,,,12.7849,0.0123,,,1.433,6.00,1266.05,0.0380,0.3400,0.2331,1,J
57594.031670,,,,,,,12.8027,0.0178,,,0.936,6.00,1218.59,0.0586,1.6400,3.2936,1,J
