mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55991.389276,14.9486,0.0348,,,,,,,,,0.890,4.00,4962.77,0.0721,1.1300,0.6142,1,Ks
55991.389659,14.9687,0.0594,,,,,,,,,0.887,4.00,4949.92,0.0581,1.1500,1.2259,1,Ks
55996.387227,14.8397,0.0256,,,,,,,,,0.677,4.00,6103.10,0.1354,1.2300,0.0032,1,Ks
55996.387616,14.8424,0.0252,,,,,,,,,0.626,4.00,6111.98,0.1336,1.1200,0.0242,1,Ks
55997.371744,14.8453,0.0283,,,,,,,,,0.698,4.00,6038.29,0.1763,1.2700,0.1186,1,Ks
55997.372120,14.8500,0.0279,,,,,,,,,0.684,4.00,6040.04,0.1571,1.1300,1.6398,1,Ks
56004.334730,14.8084,0.0326,,,,,,,,,0.560,4.00,6469.02,0.0805,1.4300,0.8630,1,Ks
56004.335114,14.8108,0.0240,,,,,,,,,0.599,4.00,6463.17,0.1093,1.2500,0.7372,1,Ks
56008.305179,14.8388,0.0290,,,,,,,,,0.603,4.00,5928.79,0.0821,1.3200,2.6369,1,Ks
56008.305562,14.8107,0.0373,,,,,,,,,0.608,4.00,5922.46,0.1088,1.6400,0.2534,1,Ks
56009.304432,14.8432,0.0230,,,,,,,,,0.767,4.00,6173.90,0.0891,1.1100,0.1478,1,Ks
56009.304835,14.8270,0.0325,,,,,,,,,0.791,4.00,6184.30,0.1193,1.2000,0.6330,1,Ks
56009.321461,14.7771,0.0724,,,,,,,,,1.184,4.00,5788.86,0.3730,1.5200,2.8896,1,Ks
56014.292836,15.0718,0.0348,,,,,,,,,0.840,4.00,4729.85,0.0967,0.9000,1.0327,1,Ks
56014.293242,15.0027,0.0362,,,,,,,,,0.921,4.00,4717.42,0.0723,1.0200,0.0229,1,Ks
56015.292535,14.9550,0.0323,,,,,,,,,0.983,4.00,5084.46,0.0651,0.7800,0.1900,1,Ks
56015.292954,14.9060,0.0402,,,,,,,,,1.013,4.00,5093.14,0.0902,0.8400,0.4965,1,Ks
56015.340526,15.0852,0.0395,,,,,,,,,0.945,4.00,4611.02,0.0785,0.9300,1.2899,1,Ks
56015.340992,15.0125,0.0360,,,,,,,,,0.918,4.00,4597.58,0.0809,0.9600,0.8164,1,Ks
56016.266856,14.8556,0.0288,,,,,,,,,0.739,4.00,5859.21,0.0974,1.2000,0.0514,1,Ks
56016.267262,14.8202,0.0292,,,,,,,,,0.693,4.00,5848.79,0.0853,1.2800,1.4105,1,Ks
56020.313617,14.8504,0.0319,,,,,,,,,0.493,4.00,5392.54,0.1043,1.3200,0.1022,1,Ks
56020.314048,14.8522,0.0304,,,,,,,,,0.525,4.00,5404.88,0.0918,1.4800,0.6592,1,Ks
56054.359402,14.8824,0.0428,,,,,,,,,0.509,4.00,5850.40,0.1099,1.6800,0.5684,1,Ks
56054.359813,14.8746,0.0437,,,,,,,,,0.519,4.00,5853.27,0.1017,1.9800,0.0006,1,Ks
56063.389958,15.1025,0.0412,,,,,,,,,1.047,4.00,4646.42,0.0805,1.2200,0.1014,1,Ks
56063.390393,15.0295,0.0592,,,,,,,,,1.079,4.00,4616.90,0.0856,0.8500,0.4758,1,Ks
56064.405982,15.0027,0.0334,,,,,,,,,0.580,4.00,6073.87,0.1032,1.6000,0.1738,1,Ks
56064.406430,15.0069,0.0366,,,,,,,,,0.582,4.00,6068.48,0.0923,1.7800,0.7014,1,Ks
56067.400523,14.8387,0.0287,,,,,,,,,0.628,4.00,5463.38,0.0859,1.3200,0.6435,1,Ks
56067.400963,14.8103,0.0270,,,,,,,,,0.637,4.00,5455.51,0.1058,1.2700,1.2837,1,Ks
56075.415052,14.8506,0.0249,,,,,,,,,0.896,4.00,6033.38,0.1603,1.1700,0.4003,1,Ks
56075.415472,14.8120,0.0233,,,,,,,,,0.945,4.00,6040.43,0.1513,0.9600,1.9439,1,Ks
56078.312023,15.0983,0.0447,,,,,,,,,0.830,4.00,5909.88,0.0717,1.1800,1.0366,1,Ks
56078.312507,14.9950,0.0356,,,,,,,,,0.788,4.00,5913.09,0.1115,1.1700,0.7820,1,Ks
56079.148316,14.8677,0.0250,,,,,,,,,0.836,4.00,4929.56,0.1795,1.1600,0.0084,1,Ks
56079.148768,14.8273,0.0237,,,,,,,,,0.804,4.00,4939.75,0.2124,1.3600,1.0636,1,Ks
56080.274451,14.8806,0.0308,,,,,,,,,0.860,4.00,5197.30,0.0857,1.0100,4.1502,1,Ks
56080.274973,14.8706,0.0367,,,,,,,,,0.815,4.00,5251.52,0.0891,1.1800,1.2424,1,Ks
56143.219566,14.8814,0.0358,,,,,,,,,0.997,4.00,3885.44,0.1111,0.6900,2.5460,1,Ks
56143.219937,14.9238,0.0537,,,,,,,,,0.984,4.00,3826.37,0.1115,1.1500,1.4383,1,Ks
56156.087152,14.9850,0.0548,,,,,,,,,1.296,4.00,3342.97,0.0785,0.8200,0.5245,1,Ks
56156.087540,14.9498,0.0567,,,,,,,,,1.157,4.00,3318.67,0.0754,0.7200,0.1824,1,Ks
56168.069455,14.9351,0.0463,,,,,,,,,1.137,4.00,5346.54,0.0610,0.8300,0.5289,1,Ks
56168.069873,14.8400,0.0348,,,,,,,,,0.923,4.00,5313.58,0.0763,1.0500,0.1691,1,Ks
56169.094839,14.8355,0.0328,,,,,,,,,0.649,4.00,5484.78,0.0729,1.7400,1.0892,1,Ks
56182.022137,14.8172,0.0264,,,,,,,,,0.605,4.00,5511.05,0.0746,1.1800,0.4926,1,Ks
56182.022528,14.7957,0.0278,,,,,,,,,0.658,4.00,5518.46,0.0723,1.3800,0.0161,1,Ks
56183.081154,14.7710,0.0282,,,,,,,,,0.710,4.00,5728.98,0.0906,1.4100,0.1920,1,Ks
56183.081548,14.8035,0.0174,,,,,,,,,0.704,4.00,5730.98,0.0868,1.0200,0.5695,1,Ks
56185.997839,14.9668,0.0296,,,,,,,,,0.566,4.00,5644.69,0.1016,1.3900,2.2497,1,Ks
56185.998264,15.0036,0.0422,,,,,,,,,0.583,4.00,5650.17,0.0984,1.8900,0.3513,1,Ks
56195.067340,14.8915,0.0300,,,,,,,,,0.678,4.00,5222.31,0.0929,1.6100,0.6834,1,Ks
56195.067716,14.8783,0.0260,,,,,,,,,0.703,4.00,5221.98,0.0932,1.3100,0.3565,1,Ks
56207.037713,14.8199,0.0237,,,,,,,,,0.679,4.00,4657.36,0.1180,1.1700,0.2026,1,Ks
56207.038096,14.7912,0.0223,,,,,,,,,0.674,4.00,4660.00,0.0772,0.9200,0.3443,1,Ks
56216.009789,14.8714,0.0318,,,,,,,,,0.590,4.00,5431.73,0.0859,1.5700,0.9908,1,Ks
56216.010173,14.8461,0.0281,,,,,,,,,0.619,4.00,5466.94,0.0692,1.3800,0.6494,1,Ks
56364.370054,14.8204,0.0436,,,,,,,,,1.003,4.00,4691.97,0.1200,1.1900,1.7285,1,Ks
56364.370456,14.8528,0.0408,,,,,,,,,1.004,4.00,4695.17,0.1305,1.1800,0.5367,1,Ks
56369.385067,14.9467,0.0389,,,,,,,,,0.533,4.00,4738.29,0.0862,1.4100,1.0754,1,Ks
56369.385462,14.9130,0.0361,,,,,,,,,0.531,4.00,4730.04,0.0935,1.5700,0.8807,1,Ks
56379.351399,14.8425,0.0242,,,,,,,,,0.613,4.00,5262.67,0.1463,1.2800,0.4961,1,Ks
56379.352319,14.7933,0.0314,,,,,,,,,0.597,4.00,5271.56,0.1237,1.7900,0.1543,1,Ks
56405.387498,14.8012,0.0323,,,,,,,,,0.715,4.00,5955.32,0.0779,1.5000,0.2434,1,Ks
56405.387904,14.7868,0.0326,,,,,,,,,0.770,4.00,5954.25,0.0850,1.2700,0.1422,1,Ks
56461.109071,14.9424,0.0282,,,,,,,,,0.690,4.00,4015.89,0.0607,1.1100,0.4018,1,Ks
56461.109449,14.9676,0.0285,,,,,,,,,0.659,4.00,3985.50,0.0899,1.3500,0.1686,1,Ks
56469.242862,14.9033,0.0659,,,,,,,,,1.267,4.00,3463.01,0.0617,0.7200,1.0379,1,Ks
56469.243249,14.8862,0.0337,,,,,,,,,1.008,4.00,3456.07,0.0533,0.8100,2.5324,1,Ks
56480.064785,14.8119,0.0253,,,,,,,,,0.650,4.00,5328.54,0.0721,1.1700,1.5226,1,Ks
56480.065198,14.8001,0.0242,,,,,,,,,0.703,4.00,5293.70,0.0616,1.0600,1.7808,1,Ks
56498.037572,14.9006,0.0280,,,,,,,,,0.772,4.00,4618.77,0.0738,0.9500,0.0426,1,Ks
56498.037967,14.8830,0.0254,,,,,,,,,0.773,4.00,4594.88,0.0631,1.0300,1.5536,1,Ks
56502.175808,14.9159,0.0311,,,,,,,,,0.592,4.00,4889.61,0.0976,1.2200,0.3744,1,Ks
56502.176184,14.9095,0.0378,,,,,,,,,0.574,4.00,4890.65,0.0887,1.8200,0.5985,1,Ks
56508.112064,15.0060,0.0402,,,,,,,,,0.974,4.00,4706.38,0.0594,1.3500,0.1660,1,Ks
56508.112465,15.1071,0.0465,,,,,,,,,0.957,4.00,4709.17,0.0628,1.1500,0.1803,1,Ks
56509.146523,15.0352,0.0291,,,,,,,,,0.794,4.00,4776.65,0.2083,1.2100,0.0015,1,Ks
56509.146928,15.0279,0.0346,,,,,,,,,0.678,4.00,4781.16,0.0996,1.6700,0.3257,1,Ks
56523.121437,14.8367,0.0238,,,,,,,,,0.649,4.00,4662.67,0.0736,1.3100,0.6197,1,Ks
56523.121828,14.8643,0.0300,,,,,,,,,0.617,4.00,4671.59,0.0700,1.6600,0.9838,1,Ks
56533.054506,14.8587,0.0303,,,,,,,,,0.646,4.00,5728.28,0.1098,1.3400,0.4641,1,Ks
56533.054901,14.8609,0.0188,,,,,,,,,0.659,4.00,5723.50,0.0773,0.9900,0.3693,1,Ks
56533.102982,14.8896,0.0323,,,,,,,,,0.652,4.00,6281.44,0.1340,1.3900,0.5151,1,Ks
56533.103377,14.8947,0.0319,,,,,,,,,0.625,4.00,6268.56,0.0771,1.3800,0.7750,1,Ks
56534.065542,14.8175,0.0300,,,,,,,,,0.734,4.00,5323.06,0.0801,1.2500,0.2669,1,Ks
56534.065961,14.8339,0.0265,,,,,,,,,0.764,4.00,5303.85,0.0781,1.0600,0.1363,1,Ks
56534.109785,14.8061,0.0261,,,,,,,,,0.660,4.00,5322.46,0.0745,1.3500,1.1876,1,Ks
56534.110183,14.8090,0.0239,,,,,,,,,0.654,4.00,5322.29,0.0775,1.1200,0.0786,1,Ks
56540.110855,15.0997,0.1017,,,,,,,,,1.354,4.00,5406.94,0.0692,1.0300,3.2093,1,Ks
56540.111238,15.0292,0.0833,,,,,,,,,1.346,4.00,5407.65,0.0608,1.0100,2.4540,1,Ks
56542.014690,14.7870,0.0256,,,,,,,,,0.692,4.00,6208.56,0.0817,1.1500,0.3740,1,Ks
56542.015099,14.8351,0.0302,,,,,,,,,0.749,4.00,6191.37,0.1079,1.4500,0.0823,1,Ks
56557.993266,14.7884,0.0344,,,,,,,,,0.910,4.00,4687.36,0.0822,0.8300,1.8272,1,Ks
56557.993694,14.8055,0.0378,,,,,,,,,0.992,4.00,4682.28,0.0808,0.8200,1.0242,1,Ks
56569.999019,14.9509,0.0278,,,,,,,,,0.672,4.00,5454.15,0.0828,1.3500,0.0025,1,Ks
56569.999410,14.9639,0.0296,,,,,,,,,0.680,4.00,5464.62,0.0838,1.3600,0.1660,1,Ks
56581.004414,14.8634,0.0320,,,,,,,,,0.635,4.00,6061.71,0.0806,1.3000,1.2199,1,Ks
56581.004819,14.8638,0.0273,,,,,,,,,0.636,4.00,6053.33,0.0989,1.1800,1.2085,1,Ks
56582.018533,14.8937,0.0356,,,,,,,,,0.845,4.00,5615.50,0.0760,1.1900,0.3968,1,Ks
56582.018937,14.8228,0.0270,,,,,,,,,0.809,4.00,5621.81,0.0874,1.2500,1.3162,1,Ks
56587.016511,15.0351,0.0424,,,,,,,,,0.777,4.00,6436.84,0.1070,1.4200,0.0174,1,Ks
56587.016876,15.0639,0.0390,,,,,,,,,0.728,4.00,6458.90,0.1253,1.6600,0.3504,1,Ks
56746.294812,14.8282,0.0295,,,,,,,,,0.998,4.00,4292.35,0.0550,0.9600,0.6100,1,Ks
56746.295207,14.8042,0.0416,,,,,,,,,1.154,4.00,4276.35,0.0527,0.8900,0.0459,1,Ks
56815.228957,15.0421,0.0385,,,,,,,,,0.896,4.00,3656.73,0.0587,1.0900,0.6671,1,Ks
56815.229492,15.0641,0.0342,,,,,,,,,0.867,4.00,3658.79,0.0771,1.0800,1.6703,1,Ks
56816.075233,14.8396,0.0427,,,,,,,,,1.137,4.00,4215.62,0.0716,0.7100,0.0058,1,Ks
56816.075630,14.8673,0.0648,,,,,,,,,1.199,4.00,4274.74,0.0602,0.9100,0.7564,1,Ks
56817.100514,14.8299,0.0318,,,,,,,,,0.862,4.00,4819.85,0.0950,0.9900,0.5138,1,Ks
56817.100909,14.8353,0.0367,,,,,,,,,0.860,4.00,4795.42,0.0637,1.0700,3.5989,1,Ks
56853.154485,14.9347,0.0344,,,,,,,,,0.590,4.00,5381.42,0.0973,1.4800,0.1750,1,Ks
56853.154886,14.9029,0.0261,,,,,,,,,0.569,4.00,5408.16,0.1016,1.1200,0.3383,1,Ks
56872.020284,14.8190,0.0360,,,,,,,,,0.731,4.00,5600.95,0.1173,1.4300,0.1419,1,Ks
56872.020693,14.8115,0.0282,,,,,,,,,0.730,4.00,5590.04,0.0806,1.2000,0.1938,1,Ks
56872.032922,14.8055,0.0243,,,,,,,,,0.680,4.00,5493.42,0.1217,1.2400,0.0178,1,Ks
56872.033356,14.8067,0.0212,,,,,,,,,0.677,4.00,5471.42,0.0860,0.9800,0.6483,1,Ks
56872.046088,14.8080,0.0267,,,,,,,,,0.704,4.00,5439.67,0.1537,1.2900,0.1222,1,Ks
56872.046513,14.7856,0.0226,,,,,,,,,0.640,4.00,5436.62,0.0777,1.0700,0.2226,1,Ks
56874.021363,14.9330,0.0527,,,,,,,,,0.871,4.00,5138.48,0.1352,1.3600,0.7495,1,Ks
56874.021804,14.9144,0.0503,,,,,,,,,1.000,4.00,5131.80,0.0978,1.1600,1.9022,1,Ks
56874.034501,14.9500,0.0349,,,,,,,,,0.967,4.00,5045.51,0.1020,0.7300,1.1316,1,Ks
56874.034911,14.8617,0.0215,,,,,,,,,0.688,4.00,5035.57,0.0766,1.0900,0.1480,1,Ks
56874.095756,14.8209,0.0236,,,,,,,,,0.669,4.00,5123.10,0.0973,1.2800,0.1528,1,Ks
56874.096167,14.8410,0.0209,,,,,,,,,0.697,4.00,5116.62,0.0920,1.3000,0.0441,1,Ks
56874.109986,14.8656,0.0342,,,,,,,,,0.852,4.00,5069.90,0.0977,1.0800,0.0108,1,Ks
56874.110395,14.8522,0.0328,,,,,,,,,0.705,4.00,5059.48,0.0751,1.3900,0.2435,1,Ks
56874.121418,14.8218,0.0217,,,,,,,,,0.707,4.00,4981.79,0.0822,1.0700,0.0057,1,Ks
56874.121802,14.8552,0.0269,,,,,,,,,0.725,4.00,4977.92,0.1027,1.4500,1.3790,1,Ks
56874.133688,14.7940,0.0237,,,,,,,,,0.748,4.00,4918.87,0.1070,1.2200,0.2673,1,Ks
56874.134104,14.8264,0.0207,,,,,,,,,0.762,4.00,4907.94,0.1389,1.1900,0.0122,1,Ks
56887.143536,14.8202,0.0276,,,,,,,,,0.697,4.00,5396.46,0.0915,1.1200,0.3161,1,Ks
56887.143945,14.8513,0.0321,,,,,,,,,0.776,4.00,5397.31,0.0735,1.3600,0.0762,1,Ks
56912.021027,14.7870,0.0209,,,,,,,,,0.656,4.00,4649.76,0.0842,0.9200,2.0660,1,Ks
56912.021442,14.7823,0.0293,,,,,,,,,0.633,4.00,4638.37,0.0903,1.4900,0.1944,1,Ks
56924.103016,14.8829,0.0297,,,,,,,,,0.820,4.00,4990.56,0.0599,0.9400,0.4992,1,Ks
56924.103582,14.8904,0.0273,,,,,,,,,0.771,4.00,5037.96,0.0634,1.1400,0.6149,1,Ks
57199.036372,14.9123,0.0391,,,,,,,,,0.799,4.00,6259.33,0.0984,1.4800,0.9624,1,Ks
57199.036989,14.8612,0.0315,,,,,,,,,0.758,4.00,6244.43,0.1517,1.1000,1.7702,1,Ks
57241.041155,14.7933,0.0346,,,,,,,,,0.754,4.00,5953.71,0.0929,1.5200,0.3455,1,Ks
57241.041581,14.7897,0.0207,,,,,,,,,0.729,4.00,5918.46,0.0834,0.9600,0.9986,1,Ks
57264.145816,14.9694,0.1042,,,,,,,,,1.529,4.00,6281.81,0.0914,1.0900,2.1542,1,Ks
57264.146162,14.9238,0.1226,,,,,,,,,1.640,4.00,6263.84,0.0920,1.0800,1.4781,1,Ks
57270.003936,,,,,,,,,15.1410,0.0213,0.567,4.00,5743.99,0.1115,1.7900,0.2042,1,H
57270.004297,,,,,,,,,15.1678,0.0227,0.558,4.00,5835.64,0.1149,1.8300,0.8347,1,H
57270.007493,14.8522,0.0257,,,,,,,,,0.677,4.00,5969.16,0.1441,1.0300,1.9712,1,Ks
57270.007869,14.8721,0.0302,,,,,,,,,0.636,4.00,5949.67,0.1104,1.5700,1.1288,1,Ks
57270.009902,,,,,,,15.6723,0.0174,,,0.602,6.00,1754.63,0.0991,1.1900,0.1406,1,J
57270.010542,,,,,,,15.6811,0.0151,,,0.609,6.00,1763.60,0.1002,1.0500,1.4163,1,J
57272.048862,14.8875,0.0818,,,,,,,,,1.481,4.00,4960.19,0.2454,1.1700,1.3310,1,Ks
57272.049263,14.7333,0.0697,,,,,,,,,1.445,4.00,4893.77,0.0970,0.8600,1.8327,1,Ks
57272.997358,14.8374,0.0364,,,,,,,,,0.948,4.00,4382.12,0.1359,1.0200,0.6899,1,Ks
57272.997810,14.8470,0.0352,,,,,,,,,0.754,4.00,4396.52,0.1691,1.2200,0.2767,1,Ks
57281.032516,,,,,16.1373,0.0220,,,,,0.823,10.00,504.01,0.0628,0.7400,0.4094,1,Y
57281.033044,,,,,16.1583,0.0220,,,,,0.848,10.00,504.12,0.0594,0.7400,1.4081,1,Y
57281.035618,,,16.6946,0.0285,,,,,,,0.927,10.00,183.24,0.0617,0.6100,0.4946,1,Z
57281.036117,,,16.6864,0.0138,,,,,,,0.859,10.00,182.07,0.0736,0.4700,1.3457,1,Z
57576.122131,14.9318,0.0392,,,,,,,,,0.805,4.00,4205.00,0.0753,1.4700,0.7642,1,Ks
57576.122528,14.9294,0.0422,,,,,,,,,0.717,4.00,4203.48,0.0695,1.3700,0.1502,1,Ks
57876.359446,15.0309,0.0368,,,,,,,,,0.847,4.00,5918.31,0.0980,0.9700,0.5182,1,Ks
57876.359867,15.0204,0.0485,,,,,,,,,0.933,4.00,5928.17,0.1290,1.6300,0.8055,1,Ks
56009.321060,,,,,,,,,,,1.388,4.00,5813.08,0.4591,,,0,Ks
56169.095242,,,,,,,,,,,0.621,4.00,5484.57,0.0722,,,0,Ks
