mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
55470.068586,,,16.9362,0.0337,,,,,,,0.920,10.00,210.57,0.0676,0.6400,2.9376,1,Z
55802.137420,,,,,16.0626,0.0340,,,,,0.748,10.00,436.67,0.0920,0.7800,14.7321,1,Y
55802.137954,,,,,16.1649,0.0339,,,,,0.736,10.00,432.98,0.0971,0.8700,39.6014,1,Y
55802.141272,,,16.8804,0.0446,,,,,,,0.737,10.00,148.38,0.1021,0.7000,24.7823,1,Z
55802.141915,,,17.1767,0.0444,,,,,,,0.730,10.00,145.70,0.1001,0.8700,20.8955,1,Z
55803.005103,14.1552,0.0151,,,,,,,,,0.695,4.00,4595.38,0.1257,0.9800,0.9842,1,Ks
55803.005687,14.1865,0.0171,,,,,,,,,0.691,4.00,4602.78,0.1547,0.9300,0.0580,1,Ks
55809.157969,14.2124,0.0303,,,,,,,,,0.805,4.00,5113.58,0.0873,1.3400,1.9583,1,Ks
55809.158355,14.1988,0.0239,,,,,,,,,0.826,4.00,5126.54,0.0803,1.1000,0.1322,1,Ks
55820.069923,14.3174,0.0190,,,,,,,,,0.543,4.00,5955.88,0.1131,1.2300,1.1620,1,Ks
55820.070339,14.3309,0.0213,,,,,,,,,0.553,4.00,5962.19,0.1061,1.5600,1.8290,1,Ks
55826.095081,14.2094,0.0238,,,,,,,,,0.833,4.00,5183.46,0.0710,1.3400,1.3021,1,Ks
55826.095475,14.1839,0.0177,,,,,,,,,0.904,4.00,5184.46,0.1049,0.8000,0.7901,1,Ks
55834.048729,14.5090,0.0203,,,,,,,,,0.755,4.00,5440.42,0.0717,1.1600,0.3326,1,Ks
55834.049135,14.5257,0.0392,,,,,,,,,0.866,4.00,5428.69,0.1654,1.0400,1.5654,1,Ks
55855.012718,14.1697,0.0194,,,,,,,,,0.683,4.00,6159.23,0.1133,1.0800,0.0581,1,Ks
55855.013101,14.2089,0.0256,,,,,,,,,0.691,4.00,6169.75,0.1390,1.6600,0.6379,1,Ks
55994.339090,14.3546,0.0219,,,,,,,,,0.706,4.00,7456.78,0.1073,1.1900,1.7766,1,Ks
55994.339466,14.3281,0.0288,,,,,,,,,0.703,4.00,7398.33,0.0623,1.1700,2.0447,1,Ks
55995.388656,14.2640,0.0245,,,,,,,,,0.667,4.00,6331.48,0.0730,1.2600,0.6665,1,Ks
55995.389031,14.2102,0.0207,,,,,,,,,0.604,4.00,6337.08,0.0648,1.3200,1.2674,1,Ks
56004.321914,14.2497,0.0226,,,,,,,,,0.574,4.00,6373.64,0.0797,1.7000,0.3862,1,Ks
56004.322290,14.2664,0.0253,,,,,,,,,0.560,4.00,6379.87,0.0741,1.6700,1.0446,1,Ks
56008.345405,14.3354,0.0230,,,,,,,,,0.564,4.00,5358.69,0.1119,1.3500,1.6267,1,Ks
56008.345825,14.3574,0.0234,,,,,,,,,0.570,4.00,5348.17,0.0960,1.3100,0.3721,1,Ks
56009.390266,14.2081,0.0185,,,,,,,,,0.668,4.00,5442.38,0.0762,1.2500,0.1497,1,Ks
56009.390714,14.2201,0.0171,,,,,,,,,0.605,4.00,5432.17,0.0958,1.0700,1.1739,1,Ks
56014.348466,14.1923,0.0174,,,,,,,,,0.656,4.00,4638.35,0.0840,1.1900,0.1101,1,Ks
56014.348998,14.1761,0.0188,,,,,,,,,0.800,4.00,4662.00,0.0774,0.9200,0.9027,1,Ks
56015.360580,14.1995,0.0238,,,,,,,,,0.848,4.00,4493.60,0.0668,1.0000,2.6241,1,Ks
56015.361051,14.2319,0.0290,,,,,,,,,0.945,4.00,4498.60,0.0625,0.6600,0.5071,1,Ks
56022.394898,14.2107,0.0184,,,,,,,,,0.865,4.00,5197.62,0.2194,1.4400,0.3441,1,Ks
56022.395401,14.2309,0.0208,,,,,,,,,0.926,4.00,5111.02,0.2041,1.2800,0.4649,1,Ks
56058.339616,14.5100,0.0187,,,,,,,,,0.574,4.00,3834.47,0.0827,0.9800,0.6020,1,Ks
56058.340087,14.4874,0.0163,,,,,,,,,0.544,4.00,3836.38,0.0856,1.0700,0.0429,1,Ks
56065.365711,14.1936,0.0136,,,,,,,,,0.618,4.00,4824.69,0.0823,1.1000,1.2823,1,Ks
56065.366164,14.1829,0.0169,,,,,,,,,0.624,4.00,4857.15,0.0721,1.3800,0.3124,1,Ks
56074.408764,14.1751,0.0184,,,,,,,,,0.712,4.00,5598.60,0.0643,0.8400,1.5589,1,Ks
56074.409189,14.1930,0.0213,,,,,,,,,0.769,4.00,5624.52,0.0874,0.9300,0.4103,1,Ks
56076.358141,14.1996,0.0227,,,,,,,,,0.893,4.00,5712.74,0.0688,0.9600,1.4752,1,Ks
56076.358603,14.1891,0.0231,,,,,,,,,0.926,4.00,5739.34,0.0836,0.8800,0.3411,1,Ks
56099.227907,14.3850,0.0445,,,,,,,,,1.179,4.00,4042.19,0.1092,0.7900,0.4793,1,Ks
56099.228372,14.3943,0.0623,,,,,,,,,1.522,4.00,3998.49,0.0769,0.7500,2.2835,1,Ks
56105.226604,14.1699,0.0633,,,,,,,,,1.039,4.00,4307.00,0.0536,1.1100,0.0746,1,Ks
56131.019543,14.2881,0.0238,,,,,,,,,0.666,4.00,4654.00,0.0957,1.4400,10.5638,1,Ks
56131.019948,14.3556,0.0231,,,,,,,,,0.670,4.00,4646.30,0.0641,1.4700,0.7916,1,Ks
56150.025604,14.1530,0.0194,,,,,,,,,0.652,4.00,5437.66,0.0690,1.6900,0.0600,1,Ks
56150.026017,14.1555,0.0145,,,,,,,,,0.665,4.00,5442.84,0.0836,1.2600,0.6089,1,Ks
56152.064001,14.2673,0.0235,,,,,,,,,0.937,4.00,4161.65,0.0508,0.9100,1.5431,1,Ks
56152.064417,14.2050,0.0249,,,,,,,,,0.953,4.00,4168.63,0.0880,0.7400,0.3882,1,Ks
56153.033364,14.2340,0.0169,,,,,,,,,0.652,4.00,4513.02,0.0676,0.9700,0.5231,1,Ks
56153.033801,14.2641,0.0203,,,,,,,,,0.660,4.00,4525.23,0.0684,1.4600,2.2938,1,Ks
56169.015130,14.4221,0.0316,,,,,,,,,0.546,4.00,5295.20,0.1163,2.0700,2.7261,1,Ks
56169.015549,14.5275,0.0239,,,,,,,,,0.545,4.00,5298.83,0.1118,1.3400,0.1702,1,Ks
56179.043899,14.2786,0.0402,,,,,,,,,1.120,4.00,5051.85,0.0988,0.9200,5.6930,1,Ks
56179.044308,14.2868,0.0295,,,,,,,,,1.145,4.00,5042.94,0.0801,0.7900,0.1674,1,Ks
56180.056430,14.3723,0.0240,,,,,,,,,0.890,4.00,5417.73,0.0515,0.8700,0.2626,1,Ks
56180.056835,14.3688,0.0221,,,,,,,,,0.796,4.00,5416.29,0.0588,0.8000,0.2036,1,Ks
56182.109357,14.2139,0.0199,,,,,,,,,0.749,4.00,5557.35,0.0645,1.0800,0.4210,1,Ks
56182.109740,14.2264,0.0183,,,,,,,,,0.767,4.00,5559.68,0.1121,0.8800,0.7982,1,Ks
56196.061952,14.2677,0.0175,,,,,,,,,0.609,4.00,6380.23,0.0990,1.1800,0.1373,1,Ks
56196.062347,14.2615,0.0274,,,,,,,,,0.611,4.00,6400.12,0.1084,1.4600,0.5382,1,Ks
56206.061687,14.3914,0.0674,,,,,,,,,1.480,4.00,4849.98,0.0663,0.7900,0.0371,1,Ks
56206.062063,14.4502,0.0694,,,,,,,,,1.447,4.00,4830.16,0.0725,0.7500,0.4864,1,Ks
56217.024403,14.2276,0.0213,,,,,,,,,0.662,4.00,6014.33,0.0830,1.3000,0.3062,1,Ks
56217.024823,14.2489,0.0203,,,,,,,,,0.653,4.00,6023.63,0.0644,1.4500,1.1856,1,Ks
56368.408768,14.2113,0.0432,,,,,,,,,0.457,4.00,4839.83,0.0813,3.2600,0.6484,1,Ks
56368.409188,14.1903,0.0291,,,,,,,,,0.506,4.00,4799.95,0.0845,2.0200,1.0791,1,Ks
56379.377797,14.2987,0.0276,,,,,,,,,0.515,4.00,5298.94,0.0713,2.1200,4.8472,1,Ks
56379.378647,14.2967,0.0310,,,,,,,,,0.523,4.00,5296.86,0.0821,2.3600,0.3547,1,Ks
56404.377768,14.3432,0.0216,,,,,,,,,0.717,4.00,5644.63,0.1009,1.0800,1.2696,1,Ks
56404.378221,14.3387,0.0206,,,,,,,,,0.739,4.00,5639.33,0.0984,1.1000,0.0482,1,Ks
56405.399977,14.2371,0.0215,,,,,,,,,0.654,4.00,5970.38,0.1032,1.4900,0.5779,1,Ks
56405.400411,14.2531,0.0183,,,,,,,,,0.635,4.00,5973.00,0.1022,1.3700,0.5519,1,Ks
56469.219901,14.3362,0.0280,,,,,,,,,0.988,4.00,3358.28,0.0506,0.9800,0.1968,1,Ks
56469.220281,14.3367,0.0284,,,,,,,,,0.993,4.00,3349.82,0.0605,0.8000,0.3933,1,Ks
56480.141126,14.2460,0.0209,,,,,,,,,0.624,4.00,4517.12,0.0706,1.4500,4.4891,1,Ks
56480.141541,14.1620,0.0196,,,,,,,,,0.548,4.00,4526.44,0.0699,1.5600,0.6336,1,Ks
56511.148134,14.3467,0.0186,,,,,,,,,0.584,4.00,5026.92,0.0902,1.3800,0.0935,1,Ks
56511.148541,14.3493,0.0259,,,,,,,,,0.591,4.00,5016.29,0.0938,1.6300,0.6590,1,Ks
56535.073213,14.2119,0.0209,,,,,,,,,0.627,4.00,4619.94,0.0671,1.4600,0.0896,1,Ks
56535.073627,14.1818,0.0197,,,,,,,,,0.629,4.00,4659.71,0.0714,1.0800,0.1307,1,Ks
56540.097204,14.3560,0.0348,,,,,,,,,1.118,4.00,5450.40,0.0601,0.7500,0.6335,1,Ks
56540.097612,14.3679,0.0430,,,,,,,,,1.340,4.00,5452.08,0.1365,0.7600,0.0021,1,Ks
56541.086594,14.2758,0.0193,,,,,,,,,0.579,4.00,6065.87,0.0888,1.2300,0.7863,1,Ks
56541.087028,14.2959,0.0227,,,,,,,,,0.600,4.00,6058.62,0.0949,1.7200,0.9447,1,Ks
56542.002501,14.3408,0.0230,,,,,,,,,0.609,4.00,6259.54,0.0928,1.2500,2.0039,1,Ks
56542.002932,14.3697,0.0207,,,,,,,,,0.655,4.00,6265.84,0.0943,1.2300,0.4375,1,Ks
56551.078753,14.4434,0.0223,,,,,,,,,0.867,4.00,4229.57,0.0637,0.9600,0.3020,1,Ks
56551.079177,14.4372,0.0220,,,,,,,,,0.791,4.00,4224.34,0.0668,1.0700,0.6191,1,Ks
56558.988414,14.2009,0.0187,,,,,,,,,0.724,4.00,5404.54,0.0712,0.9700,1.7692,1,Ks
56558.988821,14.1833,0.0222,,,,,,,,,0.735,4.00,5407.31,0.0834,1.1400,1.1550,1,Ks
56560.006147,14.1790,0.0258,,,,,,,,,0.899,4.00,5764.22,0.1406,0.9000,0.0426,1,Ks
56560.006587,14.1531,0.0192,,,,,,,,,0.837,4.00,5763.94,0.0674,1.0900,1.1492,1,Ks
56572.009163,14.1992,0.0181,,,,,,,,,0.667,4.00,5211.62,0.0707,1.1700,0.2186,1,Ks
56572.009569,14.1999,0.0182,,,,,,,,,0.734,4.00,5203.42,0.0831,0.9700,0.0842,1,Ks
56587.003811,14.1854,0.0196,,,,,,,,,0.725,4.00,6129.29,0.0974,0.9400,1.2914,1,Ks
56587.004238,14.1453,0.0217,,,,,,,,,0.771,4.00,6143.25,0.0766,1.0800,2.5005,1,Ks
56745.370207,14.2769,0.0489,,,,,,,,,1.053,4.00,4112.72,0.0622,0.7300,1.2295,1,Ks
56745.370652,14.2437,0.0331,,,,,,,,,1.090,4.00,4108.89,0.0624,0.6500,0.0064,1,Ks
56770.399948,14.2013,0.0417,,,,,,,,,1.227,4.00,4659.58,0.0551,0.7300,0.9537,1,Ks
56770.400384,14.2425,0.0439,,,,,,,,,1.310,4.00,4656.90,0.1092,0.6900,0.4826,1,Ks
56788.397933,14.4144,0.0359,,,,,,,,,1.103,4.00,4458.12,0.0639,0.7200,0.7684,1,Ks
56788.398361,14.3745,0.0321,,,,,,,,,0.975,4.00,4450.91,0.0635,0.9400,0.1918,1,Ks
56798.254006,14.1996,0.0198,,,,,,,,,0.707,4.00,3821.14,0.0766,1.0700,4.5338,1,Ks
56798.254465,14.1890,0.0206,,,,,,,,,0.739,4.00,3819.11,0.0745,1.0800,0.2367,1,Ks
56814.093996,14.1795,0.0265,,,,,,,,,0.721,4.00,4501.17,0.0712,0.9000,2.3061,1,Ks
56814.094418,14.1708,0.0262,,,,,,,,,0.670,4.00,4483.43,0.0636,1.3000,0.2523,1,Ks
56825.173949,14.2011,0.0187,,,,,,,,,0.907,4.00,4868.15,0.1531,0.9100,0.6268,1,Ks
56825.174377,14.1858,0.0314,,,,,,,,,0.911,4.00,4884.40,0.1842,0.9900,0.6429,1,Ks
56825.190018,14.2071,0.0211,,,,,,,,,0.845,4.00,5018.10,0.0816,1.0900,0.2650,1,Ks
56825.190466,14.1945,0.0194,,,,,,,,,0.823,4.00,4991.56,0.0656,0.9600,0.0245,1,Ks
56827.272473,14.3197,0.0284,,,,,,,,,0.900,4.00,5960.56,0.0588,1.0100,0.8047,1,Ks
56827.272893,14.4082,0.0369,,,,,,,,,0.941,4.00,6006.10,0.0466,1.1400,0.0735,1,Ks
56828.143874,14.2302,0.0248,,,,,,,,,0.959,4.00,5189.56,0.0597,0.9400,0.7418,1,Ks
56828.144302,14.2097,0.0233,,,,,,,,,0.910,4.00,5199.10,0.0637,0.7300,0.5459,1,Ks
56832.046212,14.2224,0.0191,,,,,,,,,0.663,4.00,4811.27,0.0715,1.0900,0.3881,1,Ks
56832.046629,14.2541,0.0230,,,,,,,,,0.710,4.00,4794.68,0.0578,1.1000,2.4239,1,Ks
56833.055631,14.3514,0.0198,,,,,,,,,0.824,4.00,4579.27,0.0851,0.7500,1.6438,1,Ks
56833.056030,14.3317,0.0235,,,,,,,,,0.831,4.00,4506.29,0.0885,0.7400,0.4882,1,Ks
56834.053593,14.4400,0.0300,,,,,,,,,0.987,4.00,4312.70,0.0934,0.8900,0.3683,1,Ks
56834.054017,14.4953,0.0261,,,,,,,,,1.020,4.00,4287.60,0.0932,0.8500,0.1019,1,Ks
56836.293231,14.1971,0.0569,,,,,,,,,1.567,4.00,3209.03,0.0576,0.6200,3.2844,1,Ks
56836.293684,14.1948,0.0555,,,,,,,,,1.492,4.00,3194.63,0.0641,0.5500,0.7335,1,Ks
56838.148240,14.2208,0.0217,,,,,,,,,0.849,4.00,4359.33,0.0720,0.9800,0.7366,1,Ks
56838.148707,14.2113,0.0170,,,,,,,,,0.765,4.00,4338.00,0.0619,0.9000,1.2489,1,Ks
56846.274241,14.2218,0.0174,,,,,,,,,0.743,4.00,5506.74,0.0772,0.9900,2.0922,1,Ks
56846.274693,14.2085,0.0220,,,,,,,,,0.811,4.00,5345.29,0.0654,1.0000,0.0268,1,Ks
56851.263060,14.2236,0.0179,,,,,,,,,0.617,4.00,5059.40,0.0677,1.2400,2.7066,1,Ks
56851.263450,14.2134,0.0194,,,,,,,,,0.659,4.00,5074.76,0.0657,1.0500,1.3923,1,Ks
56871.003135,14.1913,0.0199,,,,,,,,,0.731,4.00,5891.88,0.0702,0.9900,3.3419,1,Ks
56871.003546,14.2084,0.0244,,,,,,,,,0.825,4.00,5899.58,0.1116,0.9600,1.2254,1,Ks
56925.035644,14.4307,0.0215,,,,,,,,,0.681,4.00,4485.45,0.0696,1.1500,0.5398,1,Ks
56925.036209,14.3406,0.0165,,,,,,,,,0.672,4.00,4512.69,0.0673,0.8500,0.3538,1,Ks
56925.098890,14.3208,0.0246,,,,,,,,,0.662,4.00,4659.79,0.0761,1.5400,4.6222,1,Ks
56925.099771,14.2755,0.0269,,,,,,,,,0.584,4.00,4682.52,0.1070,2.0200,1.2922,1,Ks
56950.023234,14.2902,0.0273,,,,,,,,,0.825,4.00,6261.09,0.0817,1.1300,0.0212,1,Ks
56950.023707,14.3197,0.0300,,,,,,,,,0.754,4.00,6298.09,0.0692,1.4300,0.7954,1,Ks
57166.369720,14.1715,0.0201,,,,,,,,,0.694,4.00,5911.26,0.0608,0.8900,0.5925,1,Ks
57166.370147,14.1681,0.0248,,,,,,,,,0.746,4.00,5964.08,0.0549,1.2200,0.1466,1,Ks
57179.249516,14.2339,0.0255,,,,,,,,,0.983,4.00,6253.73,0.1535,0.9800,0.6556,1,Ks
57179.250080,14.2236,0.0205,,,,,,,,,0.851,4.00,6235.83,0.1158,1.1100,0.4233,1,Ks
57179.266004,14.2266,0.0175,,,,,,,,,0.801,4.00,6372.80,0.1118,1.1600,0.5530,1,Ks
57179.266671,14.2216,0.0194,,,,,,,,,0.846,4.00,6338.94,0.1016,0.9300,0.4152,1,Ks
57224.238723,14.2036,0.0143,,,,,,,,,0.747,4.00,4458.14,0.0767,0.9100,1.8275,1,Ks
57224.239138,14.1921,0.0173,,,,,,,,,0.663,4.00,4473.06,0.0745,1.0400,0.5851,1,Ks
57265.047586,14.2123,0.0180,,,,,,,,,0.637,4.00,6787.93,0.0628,1.0500,1.8737,1,Ks
57265.047941,14.1594,0.0191,,,,,,,,,0.671,4.00,6791.10,0.0566,1.2000,0.4667,1,Ks
57269.985657,,,,,,,,,14.6454,0.0194,0.597,4.00,6638.48,0.0774,1.6200,0.4871,1,H
57269.986033,,,,,,,,,14.6547,0.0238,0.604,4.00,6619.98,0.0859,2.1600,0.5898,1,H
57269.988207,14.2348,0.0178,,,,,,,,,0.683,4.00,6296.20,0.0860,1.0200,0.7891,1,Ks
57269.988589,14.2232,0.0154,,,,,,,,,0.702,4.00,6269.21,0.0833,1.2900,1.2637,1,Ks
57269.991527,,,,,,,15.2597,0.0196,,,0.615,6.00,2213.73,0.0768,1.2000,4.9745,1,J
57269.992136,,,,,,,15.2743,0.0185,,,0.585,6.00,2199.79,0.0781,0.9800,1.9110,1,J
57273.996289,14.5176,0.0262,,,,,,,,,0.689,4.00,4304.77,0.0683,1.1400,6.5294,1,Ks
57273.996660,14.4689,0.0198,,,,,,,,,0.713,4.00,4295.40,0.0725,0.9200,0.1988,1,Ks
57279.093492,,,,,15.7918,0.0358,,,,,1.079,10.00,514.43,0.0495,0.5100,0.4020,1,Y
57279.093933,,,,,15.9418,0.0247,,,,,1.004,10.00,513.02,0.0564,0.5200,4.9954,1,Y
57279.096614,,,16.5215,0.0341,,,,,,,1.169,10.00,178.32,0.0506,0.3900,0.7167,1,Z
57279.097094,,,16.8659,0.0331,,,,,,,1.131,10.00,180.14,0.0535,0.4200,6.9544,1,Z
57576.159132,14.5016,0.0394,,,,,,,,,1.001,4.00,4226.37,0.0770,0.9300,0.0334,1,Ks
57576.159593,14.4862,0.0404,,,,,,,,,0.916,4.00,4347.79,0.0784,0.9600,1.0566,1,Ks
57876.377671,14.2935,0.0284,,,,,,,,,0.898,4.00,5972.21,0.0597,1.0300,0.1623,1,Ks
57876.378097,14.2666,0.0394,,,,,,,,,1.105,4.00,5963.94,0.0801,0.7800,0.4675,1,Ks
56105.226134,,,,,,,,,,,1.120,4.00,5177.42,0.0685,,,0,Ks
